file,year,scope,contest_type,district,agg_dem,agg_rep,snap_dem,snap_rep,agg_margin_pct,snap_margin_pct,delta_margin_pp,in_agg_only,in_snap_only,snapshot_untrusted
congressional_auditor_2012.json,2012,congressional,auditor,4,220664,99540,220600,99518,-37.83,-37.82,-0.00999999999999801,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,5,149878,187303,145347,180595,11.1,10.81,0.28999999999999915,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,6,182955,132720,187068,139108,-15.91,-14.7,-1.2100000000000009,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,7,156238,144193,155017,142503,-4.01,-4.21,0.20000000000000018,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,8,118367,178052,117446,177821,20.14,20.45,-0.3099999999999987,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,9,146528,133019,146408,131860,-4.83,-5.23,0.40000000000000036,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,10,119721,184928,118796,182134,21.4,21.05,0.34999999999999787,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,11,157243,168064,157242,168062,3.33,3.33,0.0,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,12,173554,100910,173438,100731,-26.47,-26.52,0.05000000000000071,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,13,156044,119146,159609,123611,-13.41,-12.71,-0.6999999999999993,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,14,146433,134160,147762,137256,-4.37,-3.69,-0.6800000000000002,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,1,206921,141037,206983,141110,-18.93,-18.92,-0.00999999999999801,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,2,196651,140063,194214,138491,-16.81,-16.75,-0.05999999999999872,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,3,124202,175293,125576,175725,17.06,16.64,0.41999999999999815,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,4,226750,115060,226692,115058,-32.68,-32.67,-0.00999999999999801,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,5,140586,197315,142805,199254,16.79,16.5,0.28999999999999915,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,6,189454,148362,186925,146452,-12.16,-12.14,-0.019999999999999574,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,7,151198,169892,151029,169303,5.82,5.7,0.1200000000000001,False,False,False
