file,year,contest_type,county,total_rows,geo_rows,matched_geo,unmatched_geo,non_geo,geo_match_pct,unmatched_examples
treasurer_2024.json,2024,treasurer,WILKES,28,28,25,3,0,89.29,WILKES - MILLERS CREEK EV | WILKES - OFFICE EV | WILKES - RONDA EV
us_senate_2002.json,2002,us_senate,CHEROKEE,17,16,13,3,1,81.25,CHEROKEE - CULB CULBERSON | CHEROKEE - GRAP GRAPE CREEK | CHEROKEE - UNAK UNAKA
us_senate_2004.json,2004,us_senate,CHEROKEE,18,16,13,3,2,81.25,CHEROKEE - CULB CULBERSON | CHEROKEE - GRAP GRAPE CREEK | CHEROKEE - UNAK UNAKA
us_senate_2008.json,2008,us_senate,ALAMANCE,40,37,34,3,3,91.89,ALAMANCE - NORTH BOONE | ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
us_senate_2008.json,2008,us_senate,ROBESON,46,42,39,3,4,92.86,ROBESON - LUMBERTON #11A | ROBESON - NORTH ST PAULS | ROBESON - SOUTH ST PAULS
us_senate_2008.json,2008,us_senate,SURRY,34,29,26,3,5,89.66,SURRY - MT AIRY #2 | SURRY - MT AIRY #3 | SURRY - MT AIRY #4
us_senate_2014.json,2014,us_senate,ALLEGHANY,10,7,4,3,3,57.14,ALLEGHANY - 02 | ALLEGHANY - 05 | ALLEGHANY - 07
agriculture_commissioner_2000.json,2000,agriculture_commissioner,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
agriculture_commissioner_2000.json,2000,agriculture_commissioner,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
agriculture_commissioner_2000.json,2000,agriculture_commissioner,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
agriculture_commissioner_2000.json,2000,agriculture_commissioner,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
agriculture_commissioner_2000.json,2000,agriculture_commissioner,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
agriculture_commissioner_2004.json,2004,agriculture_commissioner,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
agriculture_commissioner_2004.json,2004,agriculture_commissioner,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
agriculture_commissioner_2004.json,2004,agriculture_commissioner,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
agriculture_commissioner_2004.json,2004,agriculture_commissioner,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
agriculture_commissioner_2004.json,2004,agriculture_commissioner,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
agriculture_commissioner_2008.json,2008,agriculture_commissioner,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
agriculture_commissioner_2008.json,2008,agriculture_commissioner,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
agriculture_commissioner_2008.json,2008,agriculture_commissioner,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
agriculture_commissioner_2008.json,2008,agriculture_commissioner,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
agriculture_commissioner_2020.json,2020,agriculture_commissioner,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
agriculture_commissioner_2020.json,2020,agriculture_commissioner,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
attorney_general_2000.json,2000,attorney_general,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
attorney_general_2000.json,2000,attorney_general,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
attorney_general_2000.json,2000,attorney_general,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
attorney_general_2000.json,2000,attorney_general,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
attorney_general_2000.json,2000,attorney_general,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
attorney_general_2004.json,2004,attorney_general,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
attorney_general_2004.json,2004,attorney_general,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
attorney_general_2004.json,2004,attorney_general,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
attorney_general_2004.json,2004,attorney_general,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
attorney_general_2004.json,2004,attorney_general,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
attorney_general_2008.json,2008,attorney_general,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
attorney_general_2008.json,2008,attorney_general,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
attorney_general_2008.json,2008,attorney_general,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
attorney_general_2008.json,2008,attorney_general,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
attorney_general_2020.json,2020,attorney_general,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
attorney_general_2020.json,2020,attorney_general,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
auditor_2000.json,2000,auditor,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
auditor_2000.json,2000,auditor,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
auditor_2000.json,2000,auditor,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
auditor_2000.json,2000,auditor,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
auditor_2000.json,2000,auditor,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
auditor_2004.json,2004,auditor,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
auditor_2004.json,2004,auditor,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
auditor_2004.json,2004,auditor,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
auditor_2004.json,2004,auditor,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
auditor_2004.json,2004,auditor,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
auditor_2008.json,2008,auditor,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
auditor_2008.json,2008,auditor,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
auditor_2008.json,2008,auditor,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
auditor_2008.json,2008,auditor,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
auditor_2020.json,2020,auditor,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
auditor_2020.json,2020,auditor,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
governor_2000.json,2000,governor,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
governor_2000.json,2000,governor,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
governor_2000.json,2000,governor,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
governor_2000.json,2000,governor,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
governor_2000.json,2000,governor,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
governor_2004.json,2004,governor,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
governor_2004.json,2004,governor,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
governor_2004.json,2004,governor,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
governor_2004.json,2004,governor,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
governor_2004.json,2004,governor,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
governor_2008.json,2008,governor,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
governor_2008.json,2008,governor,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
governor_2008.json,2008,governor,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
governor_2008.json,2008,governor,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
governor_2020.json,2020,governor,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
governor_2020.json,2020,governor,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
insurance_commissioner_2000.json,2000,insurance_commissioner,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
insurance_commissioner_2000.json,2000,insurance_commissioner,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
insurance_commissioner_2000.json,2000,insurance_commissioner,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
insurance_commissioner_2000.json,2000,insurance_commissioner,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
insurance_commissioner_2000.json,2000,insurance_commissioner,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
insurance_commissioner_2004.json,2004,insurance_commissioner,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
insurance_commissioner_2004.json,2004,insurance_commissioner,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
insurance_commissioner_2004.json,2004,insurance_commissioner,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
insurance_commissioner_2004.json,2004,insurance_commissioner,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
insurance_commissioner_2004.json,2004,insurance_commissioner,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
insurance_commissioner_2008.json,2008,insurance_commissioner,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
insurance_commissioner_2008.json,2008,insurance_commissioner,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
insurance_commissioner_2008.json,2008,insurance_commissioner,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
insurance_commissioner_2008.json,2008,insurance_commissioner,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
insurance_commissioner_2020.json,2020,insurance_commissioner,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
insurance_commissioner_2020.json,2020,insurance_commissioner,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
labor_commissioner_2000.json,2000,labor_commissioner,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
labor_commissioner_2000.json,2000,labor_commissioner,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
labor_commissioner_2000.json,2000,labor_commissioner,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
labor_commissioner_2000.json,2000,labor_commissioner,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
labor_commissioner_2000.json,2000,labor_commissioner,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
labor_commissioner_2004.json,2004,labor_commissioner,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
labor_commissioner_2004.json,2004,labor_commissioner,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
labor_commissioner_2004.json,2004,labor_commissioner,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
labor_commissioner_2004.json,2004,labor_commissioner,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
labor_commissioner_2004.json,2004,labor_commissioner,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
labor_commissioner_2008.json,2008,labor_commissioner,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
labor_commissioner_2008.json,2008,labor_commissioner,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
labor_commissioner_2008.json,2008,labor_commissioner,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
labor_commissioner_2008.json,2008,labor_commissioner,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
labor_commissioner_2020.json,2020,labor_commissioner,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
labor_commissioner_2020.json,2020,labor_commissioner,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
lieutenant_governor_2000.json,2000,lieutenant_governor,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
lieutenant_governor_2000.json,2000,lieutenant_governor,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
lieutenant_governor_2000.json,2000,lieutenant_governor,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
lieutenant_governor_2000.json,2000,lieutenant_governor,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
lieutenant_governor_2000.json,2000,lieutenant_governor,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
lieutenant_governor_2004.json,2004,lieutenant_governor,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
lieutenant_governor_2004.json,2004,lieutenant_governor,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
lieutenant_governor_2004.json,2004,lieutenant_governor,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
lieutenant_governor_2004.json,2004,lieutenant_governor,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
lieutenant_governor_2004.json,2004,lieutenant_governor,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
lieutenant_governor_2008.json,2008,lieutenant_governor,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
lieutenant_governor_2008.json,2008,lieutenant_governor,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
lieutenant_governor_2008.json,2008,lieutenant_governor,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
lieutenant_governor_2008.json,2008,lieutenant_governor,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
lieutenant_governor_2020.json,2020,lieutenant_governor,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
lieutenant_governor_2020.json,2020,lieutenant_governor,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_court_of_appeals_judge_seat_04_2020.json,2020,nc_court_of_appeals_judge_seat_04,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_court_of_appeals_judge_seat_04_2020.json,2020,nc_court_of_appeals_judge_seat_04,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_court_of_appeals_judge_seat_05_2020.json,2020,nc_court_of_appeals_judge_seat_05,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_court_of_appeals_judge_seat_05_2020.json,2020,nc_court_of_appeals_judge_seat_05,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_court_of_appeals_judge_seat_06_2020.json,2020,nc_court_of_appeals_judge_seat_06,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_court_of_appeals_judge_seat_06_2020.json,2020,nc_court_of_appeals_judge_seat_06,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_court_of_appeals_judge_seat_07_2020.json,2020,nc_court_of_appeals_judge_seat_07,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_court_of_appeals_judge_seat_07_2020.json,2020,nc_court_of_appeals_judge_seat_07,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_court_of_appeals_judge_seat_08_2022.json,2022,nc_court_of_appeals_judge_seat_08,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
nc_court_of_appeals_judge_seat_08_2022.json,2022,nc_court_of_appeals_judge_seat_08,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
nc_court_of_appeals_judge_seat_08_2022.json,2022,nc_court_of_appeals_judge_seat_08,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
nc_court_of_appeals_judge_seat_09_2022.json,2022,nc_court_of_appeals_judge_seat_09,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
nc_court_of_appeals_judge_seat_09_2022.json,2022,nc_court_of_appeals_judge_seat_09,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
nc_court_of_appeals_judge_seat_09_2022.json,2022,nc_court_of_appeals_judge_seat_09,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
nc_court_of_appeals_judge_seat_10_2022.json,2022,nc_court_of_appeals_judge_seat_10,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
nc_court_of_appeals_judge_seat_10_2022.json,2022,nc_court_of_appeals_judge_seat_10,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
nc_court_of_appeals_judge_seat_10_2022.json,2022,nc_court_of_appeals_judge_seat_10,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
nc_court_of_appeals_judge_seat_11_2022.json,2022,nc_court_of_appeals_judge_seat_11,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
nc_court_of_appeals_judge_seat_11_2022.json,2022,nc_court_of_appeals_judge_seat_11,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
nc_court_of_appeals_judge_seat_11_2022.json,2022,nc_court_of_appeals_judge_seat_11,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
nc_court_of_appeals_judge_seat_13_2020.json,2020,nc_court_of_appeals_judge_seat_13,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_court_of_appeals_judge_seat_13_2020.json,2020,nc_court_of_appeals_judge_seat_13,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_supreme_court_associate_justice_seat_02_2020.json,2020,nc_supreme_court_associate_justice_seat_02,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_supreme_court_associate_justice_seat_02_2020.json,2020,nc_supreme_court_associate_justice_seat_02,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_supreme_court_associate_justice_seat_03_2022.json,2022,nc_supreme_court_associate_justice_seat_03,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
nc_supreme_court_associate_justice_seat_03_2022.json,2022,nc_supreme_court_associate_justice_seat_03,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
nc_supreme_court_associate_justice_seat_03_2022.json,2022,nc_supreme_court_associate_justice_seat_03,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
nc_supreme_court_associate_justice_seat_04_2020.json,2020,nc_supreme_court_associate_justice_seat_04,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_supreme_court_associate_justice_seat_04_2020.json,2020,nc_supreme_court_associate_justice_seat_04,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
nc_supreme_court_associate_justice_seat_05_2022.json,2022,nc_supreme_court_associate_justice_seat_05,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
nc_supreme_court_associate_justice_seat_05_2022.json,2022,nc_supreme_court_associate_justice_seat_05,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
nc_supreme_court_associate_justice_seat_05_2022.json,2022,nc_supreme_court_associate_justice_seat_05,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
nc_supreme_court_chief_justice_seat_01_2020.json,2020,nc_supreme_court_chief_justice_seat_01,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
nc_supreme_court_chief_justice_seat_01_2020.json,2020,nc_supreme_court_chief_justice_seat_01,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
president_2020.json,2020,president,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
president_2020.json,2020,president,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
secretary_of_state_2000.json,2000,secretary_of_state,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
secretary_of_state_2000.json,2000,secretary_of_state,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
secretary_of_state_2000.json,2000,secretary_of_state,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
secretary_of_state_2000.json,2000,secretary_of_state,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
secretary_of_state_2000.json,2000,secretary_of_state,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
secretary_of_state_2004.json,2004,secretary_of_state,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
