block_geoid00,county_fips_2000,place_fips_2000,cd106_2000,sldu_2000,sldl_2000,vtd_code_2000,vap_count_2000
371510308013026,151,99999,06,16,30,17,2
371510308013027,151,99999,06,16,38,21,2
371510308013028,151,99999,06,16,38,21,7
371510308013029,151,99999,06,16,38,21,4
371510308013030,151,99999,06,16,38,21,2
371510308013031,151,99999,06,16,30,17,41
371510308021000,151,99999,06,16,38,21,31
371510308021001,151,99999,06,16,38,21,5
371510308021002,151,99999,06,16,38,21,60
371510308021003,151,99999,06,16,38,21,11
371510308021004,151,99999,06,16,38,21,33
371510308021005,151,99999,06,16,38,21,59
371510308021006,151,99999,06,16,38,21,6
371510308021007,151,99999,06,16,38,21,8
371510308021008,151,99999,06,16,38,21,91
371510308021009,151,99999,06,16,38,21,0
371510308021010,151,99999,06,16,38,21,5
371510308021011,151,99999,06,16,38,21,5
371510308021012,151,99999,06,16,38,21,14
371510308021013,151,99999,06,16,38,21,117
371510308021014,151,99999,06,16,38,21,17
371510308021015,151,99999,06,16,38,21,0
371510308021016,151,99999,06,16,38,21,0
371510308021017,151,99999,06,16,38,21,60
371510308021018,151,99999,06,16,38,21,0
371510308021019,151,99999,06,16,38,21,23
371510308021020,151,99999,06,16,38,21,35
371510308021021,151,99999,06,16,38,21,13
371510308021022,151,99999,06,16,38,21,28
371510308021023,151,99999,06,16,38,21,0
371510308021024,151,99999,06,16,38,21,9
371510308021025,151,99999,06,16,38,34,0
371510308021026,151,99999,06,16,38,34,5
371510308021027,151,99999,06,16,38,34,0
371510308021028,151,99999,06,16,38,34,123
371510308021029,151,99999,06,16,38,34,17
371510308021030,151,99999,06,16,38,21,25
371510308021031,151,99999,06,16,38,21,11
371510308021032,151,99999,06,16,38,21,10
371510308021033,151,99999,06,16,38,21,40
371510308021034,151,99999,06,16,38,21,12
371510308021035,151,99999,06,16,38,21,15
371510308021036,151,99999,06,16,38,15,67
371510308021037,151,99999,06,16,38,15,192
371510308021038,151,99999,06,16,38,15,3
371510308021039,151,99999,06,16,38,15,30
371510308021040,151,99999,06,16,38,15,17
371510308021041,151,99999,06,16,38,15,27
371510308021042,151,99999,06,16,38,15,5
371510308021043,151,99999,06,16,38,15,60
371510308021044,151,99999,06,16,38,15,30
371510308021045,151,99999,06,16,38,21,12
371510308021046,151,99999,06,16,38,34,0
371510308021047,151,99999,06,16,38,40,4
371510308021048,151,99999,06,16,38,40,2
371510308021049,151,99999,06,16,38,34,0
371510308021050,151,99999,06,16,38,40,53
371510308021051,151,99999,06,16,38,40,8
371510308021052,151,99999,06,16,38,34,31
371510308021053,151,99999,06,16,38,34,30
371510308021054,151,99999,06,16,38,34,14
371510308021055,151,99999,06,16,38,34,15
371510308021056,151,99999,06,16,38,34,13
371510308021057,151,99999,06,16,38,40,65
371510308021058,151,99999,06,16,38,34,4
371510308021059,151,99999,06,16,38,34,24
371510308021060,151,99999,06,16,38,34,10
371510308021061,151,99999,06,16,38,34,53
371510308021062,151,99999,06,16,38,34,56
371510308021063,151,99999,06,16,38,34,1
371510308021064,151,99999,06,16,38,40,0
371510308021065,151,99999,06,16,38,40,99
371510308021066,151,99999,06,16,38,34,3
371510308021067,151,99999,06,16,38,34,5
371510308021068,151,99999,06,16,38,34,6
371510308021069,151,99999,06,16,38,34,0
371510308021070,151,99999,06,16,38,34,0
371510308021999,151,99999,06,16,38,15,0
371510308022000,151,99999,06,16,30,17,0
371510308022001,151,99999,06,16,38,21,15
371510308022002,151,99999,06,16,38,21,16
371510308022003,151,99999,06,16,38,21,21
371510308022004,151,99999,06,16,38,21,2
371510308022005,151,99999,06,16,38,21,17
371510308022006,151,99999,06,16,38,21,0
371510308022007,151,99999,06,16,38,21,16
371510308022008,151,99999,06,16,38,21,1
371510308022009,151,99999,06,16,38,21,0
371510308022010,151,99999,06,16,38,21,0
371510308022011,151,99999,06,16,38,34,24
371510308022012,151,99999,06,16,38,34,9
371510308022013,151,99999,06,16,38,34,11
371510308022014,151,99999,06,16,38,34,5
371510308022015,151,99999,06,16,38,21,7
371510308022016,151,99999,06,16,38,21,6
371510308022017,151,99999,06,16,38,21,0
371510308022018,151,99999,06,16,30,17,0
371510308022019,151,99999,06,16,30,17,2
371510308022020,151,99999,06,16,38,14,6
371510308022021,151,99999,06,16,38,34,1
371510308022022,151,99999,06,16,38,34,3
371510308022023,151,99999,06,16,38,34,31
371510308022024,151,99999,06,16,38,34,52
371510308022025,151,99999,06,16,38,14,2
371510308022026,151,99999,06,16,38,34,0
371510308022027,151,99999,06,16,38,34,39
371510308022028,151,99999,06,16,38,34,30
371510308022029,151,99999,06,16,38,34,1
371510308022030,151,99999,06,16,38,34,11
371510308022031,151,99999,06,16,38,34,81
371510308022032,151,99999,06,16,38,34,123
371510308022033,151,99999,06,16,38,34,1
371510308022034,151,99999,06,16,38,34,4
371510308022035,151,99999,06,16,38,34,0
371510308022036,151,99999,06,16,38,34,8
371510308022037,151,99999,06,16,38,34,0
371510308022038,151,99999,06,16,38,34,28
371510308022039,151,99999,06,16,38,34,7
371510308022040,151,99999,06,16,38,14,37
371510308022041,151,99999,06,16,38,14,36
371510308022042,151,99999,06,16,38,14,2
371510308022043,151,99999,06,16,38,14,22
371510308022044,151,99999,06,16,38,34,0
371510308022045,151,99999,06,16,38,34,0
371510308022046,151,99999,06,16,38,34,7
371510308022047,151,99999,06,16,38,34,27
371510308022048,151,99999,06,16,38,14,16
371510308022049,151,99999,06,16,38,14,1
371510308022050,151,99999,06,16,38,14,21
371510308022051,151,99999,06,16,38,14,9
371510308022052,151,99999,06,16,38,14,30
371510308022053,151,99999,06,16,38,14,0
371510308022054,151,99999,06,16,38,14,0
371510308022055,151,99999,06,16,38,14,28
371510308022056,151,99999,06,16,38,14,8
371510308022057,151,99999,06,16,38,14,0
371510308022058,151,99999,06,16,38,34,18
371510308022059,151,99999,06,16,38,34,46
371510308022060,151,99999,06,16,38,34,0
371510308022061,151,99999,06,16,38,34,11
371510308022062,151,99999,06,16,38,34,8
371510308022063,151,99999,06,16,38,34,52
371510308022064,151,99999,06,16,38,34,15
371510308022065,151,99999,06,16,38,34,5
371510308022066,151,99999,06,16,38,34,15
371510308022067,151,99999,06,16,38,34,3
371510308022068,151,99999,06,16,38,34,99
371510308022069,151,99999,06,16,38,34,48
371510308022070,151,99999,06,16,38,34,57
371510308022071,151,99999,06,16,38,34,9
371510308022072,151,99999,06,16,38,14,42
371510308022073,151,99999,06,16,38,14,6
371510308022074,151,99999,06,16,38,14,3
371510308022075,151,99999,06,16,38,14,19
371510308022076,151,99999,06,16,38,14,0
371510308022077,151,99999,06,16,38,14,18
371510308022078,151,99999,06,16,38,34,6
371510308022079,151,99999,06,16,38,34,22
371510308022998,151,99999,06,16,38,34,0
371510308022999,151,99999,06,16,38,21,0
371510308023000,151,99999,06,16,38,34,184
371510308023001,151,99999,06,16,38,34,0
371510308023002,151,99999,06,16,38,34,4
371510308023003,151,99999,06,16,38,34,0
371510308023004,151,99999,06,16,38,34,67
371510308023005,151,60080,06,16,38,34,12
371510308023006,151,60080,06,16,38,34,9
371510308023007,151,60080,06,16,38,34,0
371510308023008,151,60080,06,16,38,34,0
371510308023009,151,60080,06,16,38,34,5
371510308023010,151,60080,06,16,38,34,10
371510308023011,151,99999,06,16,38,34,1
371510308023012,151,99999,06,16,38,34,120
371510308023013,151,99999,06,16,38,34,3
371510308023014,151,99999,06,16,38,34,46
371510308023015,151,99999,06,16,38,34,103
371510308023016,151,99999,06,16,38,34,98
371510308023017,151,99999,06,16,38,34,33
371510308023018,151,99999,06,16,38,34,17
371510308023019,151,99999,06,16,38,34,27
371510308023020,151,99999,06,16,38,34,55
371510308023021,151,99999,06,16,38,34,0
371510308023022,151,99999,06,16,38,34,49
371510308023023,151,99999,06,16,38,34,44
371510308023024,151,99999,06,16,38,40,61
371510308023025,151,99999,06,16,38,40,20
371510308023026,151,99999,06,16,38,40,0
371510308023027,151,99999,06,16,38,40,18
371510308023028,151,99999,06,16,38,40,4
371510308023029,151,99999,06,16,38,34,7
371510308023030,151,99999,06,16,38,40,0
371510308023031,151,99999,06,16,38,40,10
371510308023032,151,99999,06,16,38,40,23
371510308023033,151,99999,06,16,38,40,0
371510308023034,151,99999,06,16,38,40,13
371510308023035,151,99999,06,16,38,40,0
371510308023036,151,99999,06,16,38,34,40
371510308023037,151,99999,06,16,38,34,32
371510308023038,151,99999,06,16,38,34,3
371510308023039,151,99999,06,16,38,34,2
371510308023040,151,99999,06,16,38,34,0
371510308023041,151,60080,06,16,38,34,6
371510308023042,151,99999,06,16,38,34,33
371510308023043,151,99999,06,16,38,34,1
371510308023044,151,99999,06,16,38,34,15
371510308023045,151,60080,06,16,38,34,15
371510308023046,151,60080,06,16,38,34,2
371510308023047,151,60080,06,16,38,34,2
371510308023048,151,60080,06,16,38,34,4
371510308023049,151,60080,06,16,38,34,5
371510308023050,151,60080,06,16,38,34,8
371510308023051,151,60080,06,16,38,34,1
371510308023052,151,60080,06,16,38,34,1
371510308023053,151,60080,06,16,38,34,0
371510308023054,151,60080,06,16,38,34,6
371510308023055,151,60080,06,16,38,34,1
371510308023056,151,60080,06,16,38,34,1
371510308023057,151,60080,06,16,38,34,12
371510308023058,151,99999,06,16,38,34,0
371510308023059,151,99999,06,16,38,34,24
371510308023060,151,60080,06,16,38,34,0
371510308023061,151,99999,06,16,38,34,0
371510308023062,151,99999,06,16,38,34,8
371510308023063,151,99999,06,16,38,34,20
371510308023064,151,99999,06,16,38,34,0
371510308023065,151,99999,06,16,38,34,0
371510308023066,151,99999,06,16,38,34,57
371510308023067,151,99999,06,16,38,34,0
371510308023068,151,60080,06,16,38,34,3
371510308023069,151,60080,06,16,38,34,14
371510308023070,151,60080,06,16,38,34,19
371510308023071,151,60080,06,16,38,34,7
371510308023072,151,60080,06,16,38,34,0
371510308023073,151,60080,06,16,38,34,3
371510308023074,151,60080,06,16,38,34,49
371510308023075,151,99999,06,16,38,34,13
371510308023076,151,99999,06,16,38,34,2
371510308023999,151,60080,06,16,38,34,0
371510309001000,151,99999,06,16,30,17,36
371510309001001,151,99999,06,16,30,17,26
371510309001002,151,99999,06,16,30,31,15
371510309001003,151,99999,06,16,30,31,91
371510309001004,151,99999,06,16,30,31,6
371510309001005,151,99999,06,16,30,17,0
371510309001006,151,99999,06,16,30,17,26
371510309001007,151,99999,06,16,30,17,15
371510309001008,151,99999,06,16,30,17,8
371510309001009,151,99999,06,16,30,17,30
371510309001010,151,99999,06,16,30,17,10
371510309001011,151,99999,06,16,30,17,11
371510309001012,151,99999,06,16,30,17,8
371510309001013,151,99999,06,16,30,17,24
371510309001014,151,99999,06,16,30,17,9
371510309001015,151,99999,06,16,30,17,6
371510309001016,151,99999,06,16,30,17,17
371510309001017,151,99999,06,16,30,17,11
371510309001018,151,99999,06,16,30,17,0
371510309001019,151,99999,06,16,30,17,2
371510309001020,151,99999,06,16,30,17,9
371510309001021,151,99999,06,16,30,17,0
371510309001022,151,99999,06,16,30,17,25
371510309001023,151,99999,06,16,30,17,0
371510309001024,151,99999,06,16,30,17,41
371510309001025,151,99999,06,16,30,17,2
371510309001026,151,99999,06,16,30,17,39
371510309001027,151,99999,06,16,30,17,6
371510309001028,151,99999,06,16,30,17,66
371510309001029,151,99999,06,16,30,17,96
371510309001030,151,99999,06,16,38,21,2
371510309001031,151,99999,06,16,30,17,2
371510309001032,151,99999,06,16,30,17,26
371510309001033,151,99999,06,16,30,17,48
371510309001034,151,99999,06,16,30,17,49
371510309001035,151,99999,06,16,30,17,13
371510309001036,151,99999,06,16,30,17,31
371510309001037,151,99999,06,16,38,14,0
371510309001038,151,99999,06,16,30,17,0
371510309001039,151,99999,06,16,30,17,26
371510309001040,151,99999,06,16,38,14,5
371510309001041,151,99999,06,16,38,14,2
371510309001042,151,99999,06,16,38,14,9
371510309001043,151,99999,06,16,30,17,7
371510309001044,151,99999,06,16,30,17,25
371510309001045,151,99999,06,16,30,17,2
371510309001046,151,99999,06,16,30,17,0
371510309001047,151,99999,06,16,38,14,13
371510309001048,151,99999,06,16,38,14,0
371510309001049,151,99999,06,16,38,14,5
371510309001050,151,99999,06,16,38,14,25
371510309001051,151,99999,06,16,38,14,41
371510309001052,151,99999,06,16,38,34,7
371510309001053,151,99999,06,16,38,34,36
371510309001054,151,99999,06,16,38,14,19
371510309001055,151,99999,06,16,38,14,69
371510309001056,151,99999,06,16,38,14,3
371510309001998,151,99999,06,16,30,17,0
371510309001999,151,99999,06,16,30,17,0
371510309002000,151,99999,06,16,30,31,0
371510309002001,151,99999,06,16,30,31,0
371510309002002,151,99999,06,16,30,17,8
371510309002003,151,99999,06,16,30,17,2
371510309002004,151,99999,06,16,30,17,112
371510309002005,151,99999,06,16,30,31,0
371510309002006,151,99999,06,16,30,17,31
371510309002007,151,99999,06,16,30,17,2
371510309002008,151,99999,06,16,30,17,23
371510309002009,151,99999,06,16,30,17,8
371510309002010,151,99999,06,16,30,17,4
371510309002011,151,99999,06,16,30,17,9
371510309002012,151,99999,06,16,30,17,28
371510309002013,151,99999,06,16,30,17,71
371510309002014,151,99999,06,16,30,17,36
371510309002015,151,99999,06,16,30,17,0
371510309002016,151,99999,06,16,30,17,0
371510309002017,151,99999,06,16,30,17,0
371510309002018,151,99999,06,16,30,17,6
371510309002019,151,99999,06,16,30,17,17
371510309002020,151,99999,06,16,30,17,15
371510309002021,151,99999,06,16,30,17,2
371510309002022,151,99999,06,16,30,17,0
371510309002023,151,99999,06,16,30,17,27
371510309002024,151,99999,06,16,30,17,5
371510309002025,151,99999,06,16,30,17,6
371510309002026,151,99999,06,16,30,17,53
371510309002027,151,99999,06,16,30,17,45
371510309002028,151,99999,06,16,30,17,23
371510309002029,151,99999,06,16,30,17,14
371510309002030,151,99999,06,16,30,17,0
371510309002031,151,99999,06,16,30,17,7
371510309002032,151,99999,06,16,30,17,0
371510309002033,151,99999,06,16,30,17,19
371510309002034,151,99999,06,16,30,17,21
371510309002035,151,99999,06,16,30,17,37
371510309002036,151,99999,06,16,30,17,2
371510309002037,151,99999,06,16,30,17,30
371510309002038,151,99999,06,16,38,27,15
371510309002039,151,99999,06,16,38,27,3
371510309002040,151,99999,06,16,38,27,29
371510309002041,151,99999,06,16,38,27,3
371510309002042,151,99999,06,16,38,27,11
371510309002999,151,99999,06,16,30,17,0
371510309003000,151,99999,06,16,38,27,18
371510309003001,151,99999,06,16,38,27,14
371510309003002,151,99999,06,16,38,27,12
371510309003003,151,99999,06,16,38,27,46
371510309003004,151,99999,06,16,30,17,4
371510309003005,151,99999,06,16,38,27,10
371510309003006,151,99999,06,16,38,27,0
371510309003007,151,99999,06,16,38,27,23
371510309003008,151,99999,06,16,38,27,23
371510309003009,151,99999,06,16,38,27,12
371510309003010,151,99999,06,16,38,27,10
371510309003011,151,99999,06,16,38,14,10
371510309003012,151,99999,06,16,30,17,0
371510309003013,151,99999,06,16,38,14,29
371510309003014,151,99999,06,16,30,17,0
371510309003015,151,99999,06,16,38,14,23
371510309003016,151,99999,06,16,38,14,9
371510309003017,151,99999,06,16,38,14,18
371510309003018,151,99999,06,16,38,14,24
371510309003019,151,99999,06,16,38,14,12
371510309003020,151,99999,06,16,38,14,37
371510309003021,151,99999,06,16,38,14,2
371510309003022,151,99999,06,16,38,14,48
371510309003023,151,99999,06,16,38,14,16
371510309003024,151,99999,06,16,38,14,45
371510309003025,151,99999,06,16,38,14,20
371510309003026,151,99999,06,16,38,14,3
371510309003027,151,99999,06,16,38,14,13
371510309003028,151,99999,06,16,38,14,23
371510309003029,151,99999,06,16,38,14,32
371510309003030,151,99999,06,16,38,14,41
371510309003031,151,99999,06,16,38,14,61
371510309003032,151,99999,06,16,38,14,1
371510309003033,151,99999,06,16,38,14,0
371510309003034,151,99999,06,16,38,14,5
371510309003035,151,99999,06,16,38,14,0
371510309003036,151,99999,06,16,38,14,18
371510309003037,151,99999,06,16,38,14,20
371510309003038,151,99999,06,16,38,14,16
371510309003039,151,99999,06,16,38,14,12
371510309003040,151,99999,06,16,38,14,2
371510309003041,151,99999,06,16,38,27,33
371510309003042,151,99999,06,16,38,27,20
371510309003043,151,99999,06,16,38,27,17
371510309003044,151,99999,06,16,38,27,8
371510309003045,151,99999,06,16,38,27,0
371510309003046,151,99999,06,16,38,27,0
371510309003047,151,99999,06,16,38,27,5
371510309003048,151,99999,06,16,38,27,21
371510309003049,151,99999,06,16,38,27,2
371510309003050,151,99999,06,16,38,27,12
371510309003051,151,99999,06,16,38,27,5
371510309003052,151,99999,06,16,38,27,15
371510309003053,151,99999,06,16,38,27,2
371510309003054,151,99999,06,16,38,27,2
371510309003055,151,99999,06,16,38,27,2
371510309003056,151,99999,06,16,38,27,0
371510309003057,151,99999,06,16,38,27,4
371510309003058,151,99999,06,16,38,27,9
371510309003059,151,99999,06,16,38,27,4
371510309003060,151,99999,06,16,38,27,25
371510309003061,151,99999,06,16,38,27,13
371510309003062,151,99999,06,16,38,27,4
371510309003063,151,99999,06,16,38,27,4
371510309003064,151,99999,06,16,38,27,3
371510309003065,151,99999,06,16,38,14,0
371510309003066,151,99999,06,16,38,14,3
371510310001000,151,99999,06,16,30,35,113
371510310001001,151,99999,06,16,30,35,16
371510310001002,151,99999,06,16,30,35,69
371510310001003,151,99999,06,16,30,35,0
371510310001004,151,99999,06,16,30,35,4
371510310001005,151,99999,06,16,30,35,9
371510310001006,151,99999,06,16,30,35,0
371510310001007,151,99999,06,16,30,35,28
371510310001008,151,99999,06,16,30,35,4
371510310001009,151,99999,06,16,30,35,15
371510310001010,151,99999,06,16,30,31,0
371510310001011,151,99999,06,16,30,31,34
371510310001012,151,99999,06,16,30,31,2
371510310001013,151,99999,06,16,30,30,0
371510310001014,151,99999,06,16,30,35,27
371510310001015,151,99999,06,16,30,30,0
371510310001016,151,99999,06,16,30,31,77
371510310001017,151,99999,06,16,30,31,5
371510310001018,151,99999,06,16,30,35,13
371510310001019,151,99999,06,16,30,35,0
371510310001020,151,99999,06,16,30,35,151
371510310001021,151,99999,06,16,30,35,0
371510310001022,151,99999,06,16,30,31,61
371510310001023,151,99999,06,16,30,31,57
371510310002000,151,99999,06,16,30,35,46
371510310002001,151,99999,06,16,30,35,23
371510310002002,151,99999,06,16,30,35,33
371510310002003,151,99999,06,16,30,31,160
371510310002004,151,99999,06,16,30,31,28
371510310002005,151,99999,06,16,30,31,26
371510310002006,151,99999,06,16,30,31,93
371510310002007,151,99999,06,16,30,31,34
371510310002008,151,99999,06,16,30,31,240
371510310002009,151,99999,06,16,30,31,21
371510310002010,151,99999,06,16,30,31,38
371510310002011,151,99999,06,16,30,31,185
371510310002012,151,99999,06,16,30,31,2
371510310002013,151,99999,06,16,30,31,15
371510310002014,151,99999,06,16,30,31,0
371510310002015,151,99999,06,16,30,35,0
371510310002016,151,99999,06,16,30,35,6
371510310002017,151,99999,06,16,30,31,9
371510310002018,151,99999,06,16,30,31,0
371510310002019,151,99999,06,16,30,31,6
371510310002020,151,55040,06,16,30,31,9
371510310002021,151,99999,06,16,30,31,0
371510310002022,151,55040,06,16,30,31,8
371510310002023,151,55040,06,16,30,31,0
371510310002024,151,55040,06,16,30,31,17
371510310002025,151,55040,06,16,30,31,17
371510310002026,151,55040,06,16,30,31,124
371510310002027,151,55040,06,16,30,31,0
371510310002028,151,55040,06,16,30,31,0
371510310002029,151,55040,06,16,30,31,17
371510310002030,151,55040,06,16,30,31,0
371510310002031,151,55040,06,16,30,31,13
371510310002032,151,99999,06,16,30,31,18
371510310002033,151,99999,06,16,30,31,5
371510310002034,151,99999,06,16,30,20,10
371510310002035,151,99999,06,16,30,20,12
371510310002036,151,99999,06,16,30,20,6
371510310002037,151,24740,06,16,30,31,0
371510310002038,151,99999,06,16,30,31,5
371510310002039,151,99999,06,16,30,31,5
371510310002040,151,99999,06,16,30,20,0
371510310002041,151,55040,06,16,30,31,28
371510310002042,151,55040,06,16,30,31,0
371510310002043,151,55040,06,16,30,31,5
371510310002995,151,99999,06,16,30,20,0
371510310002996,151,99999,06,16,30,31,0
371510310002997,151,99999,06,16,30,20,0
371510310002998,151,99999,06,16,30,31,0
371510310002999,151,99999,06,16,30,35,0
371510310003000,151,99999,06,16,30,23,2
371510310003001,151,99999,06,16,30,23,2
371510310003002,151,99999,06,16,30,23,0
371510310003003,151,99999,06,16,30,23,0
371510310003004,151,99999,06,16,30,23,0
371510310003005,151,99999,06,16,30,35,4
371510310003006,151,38100,06,16,30,35,0
371510310003007,151,99999,06,16,30,35,3
371510310003008,151,99999,06,16,30,35,71
371510310003009,151,99999,06,16,30,35,0
371510310003010,151,99999,06,16,30,35,0
371510310003011,151,99999,06,16,30,35,7
371510310003012,151,99999,06,16,30,35,3
371510310003013,151,99999,06,16,30,35,1
371510310003014,151,64380,06,16,30,35,29
371510310003015,151,64380,06,16,30,35,47
371510310003016,151,99999,06,16,30,35,0
371510310003017,151,64380,06,16,30,35,0
371510310003018,151,64380,06,16,30,35,17
371510310003019,151,64380,06,16,30,35,30
371510310003020,151,99999,06,16,30,35,63
371510310003021,151,99999,06,16,30,35,36
371510310003022,151,99999,06,16,30,35,5
371510310003023,151,99999,06,16,30,35,0
371510310003024,151,99999,06,16,30,35,3
371510310003025,151,99999,06,16,30,35,57
371510310003026,151,99999,06,16,30,35,16
371510310003027,151,99999,06,16,30,35,56
371510310003028,151,99999,06,16,30,35,20
371510310003029,151,99999,06,16,30,35,71
371510310003030,151,99999,06,16,30,35,8
371510310003031,151,99999,06,16,30,35,10
371510310003032,151,99999,06,16,30,35,0
371510310003033,151,99999,06,16,30,35,13
371510310003034,151,64380,06,16,30,35,19
371510310003035,151,64380,06,16,30,35,2
371510310003036,151,64380,06,16,30,35,0
371510310003037,151,64380,06,16,30,35,0
371510310003038,151,64380,06,16,30,35,0
371510310003039,151,64380,06,16,30,35,0
371510310003040,151,64380,06,16,30,35,0
371510310003041,151,64380,06,16,30,35,0
371510310003042,151,64380,06,16,30,35,2
371510310003043,151,64380,06,16,30,35,4
371510310003044,151,64380,06,16,30,35,0
371510310003045,151,64380,06,16,30,35,2
371510310003046,151,64380,06,16,30,35,13
371510310003047,151,64380,06,16,30,35,9
371510310003048,151,64380,06,16,30,35,17
371510310003049,151,64380,06,16,30,35,12
371510310003050,151,64380,06,16,30,35,24
371510310003051,151,64380,06,16,30,35,0
371510310003052,151,64380,06,16,30,35,0
371510310003053,151,64380,06,16,30,35,0
371510310003054,151,64380,06,16,30,35,5
371510310003055,151,64380,06,16,30,35,5
371510310003056,151,64380,06,16,30,35,0
371510310003057,151,64380,06,16,30,35,0
371510310003058,151,64380,06,16,30,35,6
371510310003059,151,99999,06,16,30,35,8
371510310003060,151,99999,06,16,30,35,40
371510310003061,151,64380,06,16,30,35,6
371510310003062,151,99999,06,16,30,35,4
371510310003063,151,99999,06,16,30,35,9
371510310003064,151,99999,06,16,30,35,5
371510310003065,151,99999,06,16,30,35,25
371510310003066,151,99999,06,16,30,35,73
371510310003067,151,99999,06,16,30,35,2
371510310003068,151,99999,06,16,30,35,13
371510310003069,151,99999,06,16,30,35,17
371510310003070,151,99999,06,16,30,35,2
371510310003071,151,99999,06,16,30,35,5
371510310003072,151,99999,06,16,30,35,2
371510310003073,151,99999,06,16,30,35,2
371510310003074,151,99999,06,16,30,35,14
371510310003075,151,99999,06,16,30,35,51
371510310003076,151,99999,06,16,30,35,51
371510310003077,151,99999,06,16,30,35,56
371510310003078,151,99999,06,16,30,35,3
371510310003079,151,99999,06,16,30,31,0
371510310003080,151,99999,06,16,30,31,26
371510310003081,151,99999,06,16,30,31,14
371510310003082,151,99999,06,16,30,31,4
371510310003083,151,99999,06,16,30,35,4
371510310003084,151,99999,06,16,30,31,8
371510310003085,151,99999,06,16,30,31,19
371510310003086,151,99999,06,16,30,31,0
371510310003087,151,99999,06,16,30,31,19
371510310003088,151,99999,06,16,30,31,15
371510310003089,151,99999,06,16,30,31,2
371510310003090,151,99999,06,16,30,31,25
371510310003091,151,99999,06,16,30,17,0
371510310003092,151,99999,06,16,30,17,8
371510310003093,151,99999,06,16,30,31,0
371510310003094,151,99999,06,16,30,17,13
371510310003095,151,99999,06,16,30,17,0
371510310003096,151,99999,06,16,30,31,0
371510310003097,151,99999,06,16,30,31,4
371510310003098,151,99999,06,16,30,31,0
371510310003099,151,99999,06,16,30,17,1
371510310003100,151,99999,06,16,30,17,0
371510310003101,151,99999,06,16,30,17,6
371510310004000,151,99999,06,16,30,31,24
371510310004001,151,99999,06,16,30,31,24
371510310004002,151,99999,06,16,30,31,16
371510310004003,151,99999,06,16,30,31,2
371510310004004,151,99999,06,16,30,31,0
371510310004005,151,99999,06,16,30,31,39
371510310004006,151,99999,06,16,30,31,22
371510310004007,151,99999,06,16,30,31,13
371510310004008,151,55040,06,16,30,31,0
371510310004009,151,55040,06,16,30,31,0
371510310004010,151,55040,06,16,30,31,39
371510310004011,151,55040,06,16,30,31,30
371510310004012,151,55040,06,16,30,31,40
371510310004013,151,55040,06,16,30,31,6
371510310004014,151,55040,06,16,30,31,10
371510310004015,151,55040,06,16,30,31,6
371510310004016,151,55040,06,16,30,31,0
371510310004017,151,55040,06,16,30,31,44
371510310004018,151,55040,06,16,30,31,30
371510310004019,151,55040,06,16,30,31,31
371510310004020,151,55040,06,16,30,31,4
371510310004021,151,55040,06,16,30,31,0
371510310004022,151,55040,06,16,30,31,64
371510310004023,151,55040,06,16,30,31,20
371510310004024,151,55040,06,16,30,31,31
371510310004025,151,55040,06,16,30,31,33
371510310004026,151,55040,06,16,30,31,43
371510310004027,151,55040,06,16,30,31,22
371510310004028,151,55040,06,16,30,31,4
371510310004029,151,99999,06,16,30,31,4
371510310004030,151,55040,06,16,30,31,2
371510310004031,151,99999,06,16,30,31,15
371510310004032,151,55040,06,16,30,31,22
371510310004033,151,55040,06,16,30,31,14
371510310004034,151,55040,06,16,30,31,16
371510310004035,151,55040,06,16,30,31,5
371510310004036,151,99999,06,16,30,31,7
371510310004037,151,99999,06,16,30,31,0
371510310004038,151,99999,06,16,30,31,0
371510310004039,151,99999,06,16,30,31,163
371510310004040,151,99999,06,16,30,31,58
371510310004041,151,99999,06,16,30,31,5
371510310004042,151,99999,06,16,30,31,53
371510310004043,151,99999,06,16,30,31,4
371510310004044,151,99999,06,16,30,31,0
371510310004045,151,99999,06,16,30,31,8
371510310004046,151,99999,06,16,30,17,0
371510310004047,151,99999,06,16,30,17,4
371510310004048,151,99999,06,16,30,31,4
371510310005000,151,55040,06,16,30,31,25
371510310005001,151,55040,06,16,30,31,8
371510310005002,151,55040,06,16,30,31,18
371510310005003,151,55040,06,16,30,31,0
371510310005004,151,55040,06,16,30,31,17
371510310005005,151,55040,06,16,30,31,3
371510310005006,151,55040,06,16,30,31,1
371510310005007,151,55040,06,16,30,31,3
371510310005008,151,55040,06,16,30,31,36
371510310005009,151,55040,06,16,30,31,13
371510310005010,151,55040,06,16,30,31,0
371510310005011,151,55040,06,16,30,31,5
371510310005012,151,99999,06,16,30,31,8
371510310005013,151,55040,06,16,30,31,0
371510310005014,151,99999,06,16,30,31,9
371510310005015,151,99999,06,16,30,31,0
371510310005016,151,99999,06,16,30,31,0
371510310005017,151,99999,06,16,30,31,13
371510310005018,151,99999,06,16,30,20,21
371510310005019,151,24740,06,16,30,20,0
371510310005020,151,99999,06,16,30,20,38
371510310005021,151,99999,06,16,30,31,3
371510310005022,151,99999,06,16,30,31,96
371510310005023,151,99999,06,16,30,20,41
371510310005024,151,99999,06,16,30,31,65
371510310005025,151,55040,06,16,30,31,2
371510310005026,151,55040,06,16,30,31,24
371510310005027,151,55040,06,16,30,31,20
371510310005028,151,55040,06,16,30,31,52
371510310005029,151,55040,06,16,30,31,13
371510310005030,151,55040,06,16,30,31,35
