year,status,precinct_key,count
2012,non_geographic,GATES - PROVISIONAL,10
2012,non_geographic,GREENE - ABSENTEE BY MAIL,10
2012,non_geographic,GREENE - ONE STOP,10
2012,non_geographic,GREENE - PROVISIONAL,10
2012,non_geographic,GREENE - TRANSFER,10
2012,non_geographic,GUILFORD - CURBSIDE,10
2012,non_geographic,GUILFORD - PROVISIONAL,10
2012,non_geographic,HALIFAX - ABSENTEE BY MAIL,10
2012,non_geographic,HALIFAX - ONE STOP,10
2012,non_geographic,HALIFAX - PROVISIONAL,10
2012,non_geographic,HARNETT - ABSENTEE BY MAIL,10
2012,non_geographic,HARNETT - ONE STOP,10
2012,non_geographic,HARNETT - PROVISIONAL,10
2012,non_geographic,HAYWOOD - ABSENTEE BY MAIL,10
2012,non_geographic,HAYWOOD - PROVISIONAL,10
2012,non_geographic,HENDERSON - ABSENTEE BY MAIL,10
2012,non_geographic,HENDERSON - CURBSIDE,10
2012,non_geographic,HENDERSON - EV_ETOWAH VALLEY,10
2012,non_geographic,HENDERSON - PROVISIONAL,10
2012,non_geographic,HERTFORD - ABSENTEE BY MAIL,10
2012,non_geographic,HERTFORD - ONE STOP,10
2012,non_geographic,HERTFORD - PROVISIONAL,10
2012,non_geographic,HOKE - ABSENTEE BY MAIL,10
2012,non_geographic,HOKE - PROVISIONAL,10
2012,non_geographic,HYDE - ABSENTEE BY MAIL,10
2012,non_geographic,HYDE - ONE STOP,10
2012,non_geographic,HYDE - PROVISIONAL,10
2012,non_geographic,HYDE - TRANSFER,10
2012,non_geographic,IREDELL - ABSENTEE BY MAIL,10
2012,non_geographic,IREDELL - ONE STOP,10
2012,non_geographic,IREDELL - PROVISIONAL,10
2012,non_geographic,JACKSON - ABSENTEE BY MAIL,10
2012,non_geographic,JACKSON - CURBSIDE,10
2012,non_geographic,JACKSON - PROVISIONAL,10
2012,non_geographic,JACKSON - TRANSFER,10
2012,non_geographic,JOHNSTON - ABSENTEE BY MAIL,10
2012,non_geographic,JOHNSTON - ONE STOP,10
2012,non_geographic,JOHNSTON - PROVISIONAL,10
2012,non_geographic,JONES - ABSENTEE BY MAIL,10
2012,non_geographic,JONES - ONE STOP,10
2012,non_geographic,JONES - PROVISIONAL,10
2012,non_geographic,JONES - TRANSFER,10
2012,non_geographic,LEE - ABSENTEE BY MAIL,10
2012,non_geographic,LEE - ONE STOP,10
2012,non_geographic,LEE - PROVISIONAL,10
2012,non_geographic,LENOIR - ABSENTEE BY MAIL,10
2012,non_geographic,LENOIR - CURBSIDE,10
2012,non_geographic,LENOIR - PROVISIONAL,10
2012,non_geographic,LINCOLN - ABSENTEE BY MAIL,10
2012,non_geographic,LINCOLN - ONE STOP,10
2012,non_geographic,LINCOLN - PROVISIONAL,10
2012,non_geographic,LINCOLN - TRANSFER,10
2012,non_geographic,MACON - ABSENTEE BY MAIL,10
2012,non_geographic,MACON - ONE STOP,10
2012,non_geographic,MACON - PROVISIONAL,10
2012,non_geographic,MACON - TRANSFER,10
2012,non_geographic,MADISON - ABSENTEE BY MAIL,10
2012,non_geographic,MADISON - CURBSIDE,10
2012,non_geographic,MADISON - PROVISIONAL,10
2012,non_geographic,MARTIN - ABSENTEE BY MAIL,10
2012,non_geographic,MARTIN - ONE STOP,10
2012,non_geographic,MARTIN - PROVISIONAL,10
2012,non_geographic,MECKLENBURG - ABSENTEE BY MAIL,10
2012,non_geographic,MECKLENBURG - CURBSIDE,10
2012,non_geographic,MECKLENBURG - PROVISIONAL,10
2012,non_geographic,MITCHELL - ABSENTEE BY MAIL,10
2012,non_geographic,MITCHELL - ONE STOP,10
2012,non_geographic,MITCHELL - PROVISIONAL,10
2012,non_geographic,MONTGOMERY - ABSENTEE BY MAIL,10
2012,non_geographic,MONTGOMERY - ONE STOP,10
2012,non_geographic,MONTGOMERY - PROVISIONAL,10
2012,non_geographic,MOORE - ABSENTEE BY MAIL,10
2012,non_geographic,MOORE - ONE STOP,10
2012,non_geographic,MOORE - PROVISIONAL,10
2012,non_geographic,NASH - ABSENTEE BY MAIL,10
2012,non_geographic,NASH - ONE STOP,10
2012,non_geographic,NASH - PROVISIONAL,10
2012,non_geographic,NEW HANOVER - ABSENTEE BY MAIL,10
2012,non_geographic,NEW HANOVER - ONE STOP,10
2012,non_geographic,NEW HANOVER - PROVISIONAL,10
2012,non_geographic,NORTHAMPTON - ABSENTEE BY MAIL,10
2012,non_geographic,NORTHAMPTON - ONE STOP,10
2012,non_geographic,NORTHAMPTON - PROVISIONAL,10
2012,non_geographic,ONSLOW - ABSENTEE BY MAIL,10
2012,non_geographic,ONSLOW - ONE STOP,10
2012,non_geographic,ONSLOW - PROVISIONAL,10
2012,non_geographic,ONSLOW - TRANSFER,10
2012,non_geographic,ORANGE - ABSENTEE BY MAIL,10
2012,non_geographic,ORANGE - ONE STOP,10
2012,non_geographic,ORANGE - PROVISIONAL,10
2012,non_geographic,PAMLICO - ABSENTEE BY MAIL,10
2012,non_geographic,PAMLICO - CURBSIDE,10
2012,non_geographic,PAMLICO - PROVISIONAL,10
2012,non_geographic,PASQUOTANK - ABSENTEE BY MAIL,10
2012,non_geographic,PASQUOTANK - ONE STOP,10
2012,non_geographic,PASQUOTANK - PROVISIONAL,10
2012,non_geographic,PENDER - ABSENTEE BY MAIL,10
2012,non_geographic,PENDER - CURBSIDE,10
2012,non_geographic,PENDER - ONE STOP,10
2012,non_geographic,PENDER - PROVISIONAL,10
2012,non_geographic,PERQUIMANS - ABSENTEE BY MAIL,10
2012,non_geographic,PERQUIMANS - CURBSIDE,10
2012,non_geographic,PERQUIMANS - PROVISIONAL,10
2012,non_geographic,PITT - ABSENTEE BY MAIL,10
2012,non_geographic,PITT - ONE STOP,10
2012,non_geographic,PITT - PROVISIONAL,10
2012,non_geographic,PITT - TRANSFER,10
2012,non_geographic,RANDOLPH - ABSENTEE BY MAIL,10
2012,non_geographic,RANDOLPH - ONE STOP,10
2012,non_geographic,RANDOLPH - PROVISIONAL,10
2012,non_geographic,RICHMOND - ABSENTEE BY MAIL,10
2012,non_geographic,RICHMOND - ONE STOP,10
2012,non_geographic,RICHMOND - PROVISIONAL,10
2012,non_geographic,ROBESON - ABSENTEE BY MAIL,10
2012,non_geographic,ROBESON - CURBSIDE,10
2012,non_geographic,ROBESON - ONE STOP,10
2012,non_geographic,ROBESON - PROVISIONAL,10
2012,non_geographic,ROBESON - TRANSFER,10
2012,non_geographic,ROWAN - ABSENTEE BY MAIL,10
2012,non_geographic,ROWAN - ONE STOP,10
2012,non_geographic,ROWAN - PROVISIONAL,10
2012,non_geographic,ROWAN - TRANSFER,10
2012,non_geographic,RUTHERFORD - ABSENTEE BY MAIL,10
2012,non_geographic,RUTHERFORD - CURBSIDE,10
2012,non_geographic,RUTHERFORD - PROVISIONAL,10
2012,non_geographic,RUTHERFORD - TRANSFER,10
2012,non_geographic,SAMPSON - ABSENTEE BY MAIL,10
2012,non_geographic,SAMPSON - CURBSIDE,10
2012,non_geographic,SAMPSON - ONE STOP,10
2012,non_geographic,SAMPSON - PROVISIONAL,10
2012,non_geographic,SAMPSON - TRANSFER,10
2012,non_geographic,SCOTLAND - ABSENTEE BY MAIL,10
2012,non_geographic,SCOTLAND - ONE STOP,10
2012,non_geographic,SCOTLAND - PROVISIONAL,10
2012,non_geographic,STANLY - ABSENTEE BY MAIL,10
2012,non_geographic,STANLY - ONE STOP,10
2012,non_geographic,STANLY - PROVISIONAL,10
2012,non_geographic,STANLY - TRANSFER,10
2012,non_geographic,STOKES - ABSENTEE BY MAIL,10
2012,non_geographic,STOKES - ONE STOP,10
2012,non_geographic,STOKES - PROVISIONAL,10
2012,non_geographic,SURRY - ABSENTEE BY MAIL,10
2012,non_geographic,SURRY - CURBSIDE,10
2012,non_geographic,SURRY - PROVISIONAL,10
2012,non_geographic,TYRRELL - ABSENTEE BY MAIL,10
2012,non_geographic,TYRRELL - ONE STOP,10
2012,non_geographic,TYRRELL - PROVISIONAL,10
2012,non_geographic,UNION - ABSENTEE BY MAIL,10
2012,non_geographic,UNION - CURBSIDE,10
2012,non_geographic,UNION - PROVISIONAL,10
2012,non_geographic,UNION - TRANSFER,10
2012,non_geographic,WAKE - ABSENTEE BY MAIL,10
2012,non_geographic,WAKE - ONE STOP,10
2012,non_geographic,WAKE - PROVISIONAL,10
2012,non_geographic,WAKE - TRANSFER,10
2012,non_geographic,WASHINGTON - ABSENTEE BY MAIL,10
2012,non_geographic,WASHINGTON - ONE STOP,10
2012,non_geographic,WASHINGTON - PROVISIONAL,10
2012,non_geographic,WATAUGA - ABSENTEE BY MAIL,10
2012,non_geographic,WATAUGA - ONE STOP,10
2012,non_geographic,WATAUGA - PROVISIONAL,10
2012,non_geographic,WATAUGA - TRANSFER,10
2012,non_geographic,WAYNE - ABSENTEE BY MAIL,10
2012,non_geographic,WAYNE - ONE STOP,10
2012,non_geographic,WAYNE - PROVISIONAL,10
2012,non_geographic,WAYNE - TRANSFER,10
2012,non_geographic,WILKES - ABSENTEE BY MAIL,10
2012,non_geographic,WILKES - ONE STOP,10
2012,non_geographic,WILKES - PROVISIONAL,10
2012,non_geographic,WILKES - TRANSFER,10
2012,non_geographic,WILSON - ABSENTEE BY MAIL,10
2012,non_geographic,WILSON - CURBSIDE,10
2012,non_geographic,WILSON - PROVISIONAL,10
2012,non_geographic,YADKIN - ABSENTEE BY MAIL,10
2012,non_geographic,YADKIN - ONE STOP,10
2012,non_geographic,YADKIN - PROVISIONAL,10
2012,non_geographic,YANCEY - ABSENTEE BY MAIL,10
2012,non_geographic,YANCEY - ONE STOP,10
2012,non_geographic,YANCEY - PROVISIONAL,10
2012,unmatched,ALAMANCE - 03S_SOUTH BOONE,10
2012,unmatched,ALEXANDER - G1_GWALTNEY #1,10
2012,unmatched,ALEXANDER - G2_GWALTNEY #2,10
2012,unmatched,ALEXANDER - L_LITTLE RIVER,10
2012,unmatched,ALEXANDER - S1_SHARPES #1,10
2012,unmatched,ALEXANDER - S2_SHARPES #2,10
2012,unmatched,ALEXANDER - SL_SUGAR LOAF,10
2012,unmatched,ALEXANDER - T1_TAYLORSVILLE #1,10
2012,unmatched,ALEXANDER - T2_TAYLORSVILLE #2,10
2012,unmatched,ALEXANDER - T3_TAYLORSVILLE #3,10
2012,unmatched,ALEXANDER - T4_TAYLORSVILLE #4,10
2012,unmatched,ALEXANDER - T5_TAYLORSVILLE #5,10
2012,unmatched,ALLEGHANY - 02_CRANBERRY,10
2012,unmatched,ALLEGHANY - 05_PINEY CREEK,10
2012,unmatched,ALLEGHANY - 07_WHITEHEAD,10
2012,unmatched,ANSON - W1_WADESBORO 1,10
2012,unmatched,ANSON - W2_WADESBORO 2,10
2012,unmatched,ANSON - W3_WADESBORO 3,10
2012,unmatched,BRUNSWICK - 04C_BELVILLE 3,10
2012,unmatched,BURKE - 0053_SILVER CREEK 03,10
2012,unmatched,BURKE - 0065_BURKEMONT,10
2012,unmatched,CABARRUS - ACCUMULATED,10
2012,unmatched,CALDWELL - ACCUMULATED,10
2012,unmatched,CALDWELL - PR01_GAMEWELL #1,10
2012,unmatched,CALDWELL - PR02_GAMEWELL #2,10
2012,unmatched,CALDWELL - PR05_HUDSON #1,10
2012,unmatched,CALDWELL - PR06_HUDSON #2,10
2012,unmatched,CALDWELL - PR07_GLOBE/JOHNS RIVER/MULBERRY/WILSON CREEK,10
2012,unmatched,CALDWELL - PR13_LITTLE RIVER,10
2012,unmatched,CALDWELL - PR14_LOVELADY-RHODHISS,10
2012,unmatched,CALDWELL - PR15_LOVELADY-TWO,10
2012,unmatched,CALDWELL - PR16_LOWER CREEK #1,10
2012,unmatched,CALDWELL - PR17_LOWER CREEK #2,10
2012,unmatched,CALDWELL - PR18_LOWER CREEK #3,10
2012,unmatched,CALDWELL - PR21_NORTH CATAWBA,10
2012,unmatched,CALDWELL - PR22_NORTH CATAWBA #2,10
2012,unmatched,CALDWELL - PR24_SAWMILLS #1,10
2012,unmatched,CALDWELL - PR25_SAWMILLS #2,10
2012,unmatched,CALDWELL - PR28_LOVELADY-ONE,10
2012,unmatched,CALDWELL - PR29_LENOIR #29,10
2012,unmatched,CALDWELL - PR30_LENOIR #30,10
2012,unmatched,CALDWELL - PR31_LOWER CREEK #31,10
2012,unmatched,CARTERET - ATCS_ATLANTIC/CEDAR ISLAND/SEA LEVEL,10
2012,unmatched,CARTERET - IBSP_INDIAN BEACH/SALTER PATH,10
2012,unmatched,CARTERET - OTBE_OTWAY/STRAITS/BETTIE,10
2012,unmatched,CARTERET - PKNL_PINE KNOLL SHORES,10
2012,unmatched,CASWELL - HIGH_HIGHTOWERS,10
2012,unmatched,CHATHAM - 20_THREE RIVERS,10
2012,unmatched,CHATHAM - 24_HARPERS CROSSROADS,10
2012,unmatched,CHATHAM - 45_OAKLAND,10
2012,unmatched,CHATHAM - 6_BENNETT,10
2012,unmatched,CHATHAM - 73_CAROLINA MEADOWS,10
2012,unmatched,CHATHAM - MCH110_MANNS CHAPEL,10
2012,unmatched,CHATHAM - PIT113_PITTSBORO,10
2012,unmatched,CLEVELAND - B SPGS,10
2012,unmatched,CLEVELAND - H SPGS,10
2012,unmatched,CLEVELAND - S 1,10
2012,unmatched,CLEVELAND - S 2,10
2012,unmatched,CLEVELAND - S 3,10
2012,unmatched,CLEVELAND - S 6,10
2012,unmatched,CLEVELAND - S 7,10
2012,unmatched,CLEVELAND - S 8,10
2012,unmatched,COLUMBUS - P03_BUG HILL 1,10
2012,unmatched,COLUMBUS - P04_BUG HILL 2,10
2012,unmatched,COLUMBUS - P05_BUG HILL  3,10
2012,unmatched,COLUMBUS - P08_CHERRY GROVE,10
2012,unmatched,COLUMBUS - P09_FAIR BLUFF,10
2012,unmatched,COLUMBUS - P10_EAST LEES,10
2012,unmatched,COLUMBUS - P12_SOUTH LEES,10
2012,unmatched,COLUMBUS - P13_WEST LEES,10
2012,unmatched,COLUMBUS - P18_WESTERN PRONG,10
2012,unmatched,COLUMBUS - P21_NORTH WHITEVILLE,10
2012,unmatched,CRAVEN - 04_RHEMS,10
2012,unmatched,CRAVEN - 06_CLARKS,10
2012,unmatched,CRAVEN - 08_COVE CITY,10
2012,unmatched,CRAVEN - 09_DOVER,10
2012,unmatched,CRAVEN - 10_FORT BARNWELL,10
2012,unmatched,CRAVEN - 12_TRUITT,10
2012,unmatched,CRAVEN - 13_ERNUL,10
2012,unmatched,CRAVEN - 14_VANCEBORO,10
2012,unmatched,CRAVEN - 15_EPWORTH,10
2012,unmatched,CRAVEN - 22_WEST HAVELOCK,10
2012,unmatched,CRAVEN - N3_GROVER C. FIELDS,10
2012,unmatched,CRAVEN - N5_GLENBURNIE PARK,10
2012,unmatched,CUMBERLAND - CC05_CROSS CREEK 05,10
2012,unmatched,CUMBERLAND - CC19_CROSS CREEK 19,10
2012,unmatched,CUMBERLAND - G2B_CROSS CREEK 22-G2,10
2012,unmatched,CUMBERLAND - G2D_LONGHILL-G2,10
2012,unmatched,CURRITUCK - CI_CHURCHS ISLAND,10
2012,unmatched,CURRITUCK - MY_MOYOCK,10
2012,unmatched,DARE - ACCUMULATED,10
2012,unmatched,DURHAM - 39_ST. STEPHENS EPISCOPAL,10
2012,unmatched,FORSYTH - 011_GLENN HIGH SCHOOL,10
2012,unmatched,FORSYTH - 072_SOUTHWEST ELEMENTARY,10
2012,unmatched,FORSYTH - 082_EAST FORSYTH HIGH SCHOOL,10
2012,unmatched,FORSYTH - 122_GRIFFITH FIRE STATION,10
2012,unmatched,FORSYTH - 201_BROWN-DOUGLAS REC CTR,10
2012,unmatched,FORSYTH - 507_SEDGE GARDEN REC CTR,10
2012,unmatched,FORSYTH - ACCUMULATED,10
2012,unmatched,GASTON - ACCUMULATED,10
2012,unmatched,HALIFAX - LIT 1_LITTLETON 1,10
2012,unmatched,HALIFAX - LIT 2_LITTLETON 2,10
2012,unmatched,HALIFAX - RR 6_ROANOKE RAPIDS 6,10
2012,unmatched,HALIFAX - RR 8_ROANOKE RAPIDS 8,10
2012,unmatched,HALIFAX - RR 9_ROANOKE RAPIDS 9,10
2012,unmatched,HALIFAX - WEL 2_WELDON 2,10
2012,unmatched,HARNETT - PR30_CENTRAL HARNETT,10
2012,unmatched,HENDERSON - CV_CAROLINA VILLAGE,10
2012,unmatched,HOKE - ACCUMULATED,10
2012,unmatched,JACKSON - ACCUMULATED,10
2012,unmatched,JACKSON - DIL_DILLSBORO,10
2012,unmatched,JACKSON - SNW_SYLVA-NORTH WD,10
2012,unmatched,LEE - ACCUMULATED,10
2012,unmatched,LINCOLN - CR06_CROUSE,10
2012,unmatched,LINCOLN - HG17_HICKORY GROVE,10
2012,unmatched,LINCOLN - HV07_HEAVNERS,10
2012,unmatched,LINCOLN - LM16_LOVE MEMORIAL,10
2012,unmatched,LINCOLN - LS15_LONG SHOALS,10
2012,unmatched,LINCOLN - NB03_NORTH BROOK III,10
2012,unmatched,LINCOLN - NB09_NORTH BROOK,10
2012,unmatched,LINCOLN - OG10_OAK GROVE,10
2012,unmatched,LINCOLN - TE27_TRIANGLE EAST,10
2012,unmatched,LINCOLN - TR30_TRIANGLE,10
2012,unmatched,MARTIN - HS_HASSELL,10
2012,unmatched,MARTIN - PP_POPLAR POINT,10
2012,unmatched,MARTIN - R1_ROBERSONVILLE 1,10
2012,unmatched,MARTIN - R2_ROBERSONVILLE 2,10
2012,unmatched,MARTIN - W_WILLIAMS,10
2012,unmatched,MOORE - EUR_EUREKA,10
2012,unmatched,NASH - 0002_SOUTH WHITAKERS,10
2012,unmatched,NASH - 0005_DRYWELLS,10
2012,unmatched,NASH - 0006_FERRELLS,10
2012,unmatched,NASH - 0008_JACKSONS,10
2012,unmatched,NASH - 0011_MANNINGS #1,10
2012,unmatched,NASH - 0012_MANNINGS #2,10
2012,unmatched,NASH - 0021_NORTH WHITAKERS #1,10
2012,unmatched,NASH - 0022_NORTH WHITAKERS #2,10
2012,unmatched,NASH - 0031_ROCKY MOUNT #1,10
2012,unmatched,NASH - 0032_ROCKY MOUNT #2,10
2012,unmatched,NASH - 0033_ROCKY MOUNT #3,10
2012,unmatched,NASH - 0034_ROCKY MOUNT #4,10
2012,unmatched,NASH - 0035_ROCKY MOUNT #5,10
2012,unmatched,NASH - 0036_ROCKY MOUNT #6,10
2012,unmatched,NASH - 0037_ROCKY MOUNT #7,10
2012,unmatched,NASH - 0038_ROCKY MOUNT #8,10
2012,unmatched,NASH - 0039_ROCKY MOUNT #9,10
2012,unmatched,NASH - 0040A_ROCKY MOUNT #10,10
2012,unmatched,NASH - 0041_STONY CREEK,10
2012,unmatched,NASH - 0042_ROCKY MOUNT #11,10
2012,unmatched,NEW HANOVER - FP02,10
2012,unmatched,NEW HANOVER - FP05,10
2012,unmatched,NEW HANOVER - H03,10
2012,unmatched,NEW HANOVER - H09,10
2012,unmatched,NEW HANOVER - W13,10
2012,unmatched,NEW HANOVER - W18,10
2012,unmatched,NEW HANOVER - W24,10
2012,unmatched,NEW HANOVER - W28,10
2012,unmatched,NORTHAMPTON - CONWAY,10
2012,unmatched,NORTHAMPTON - GARYSB_URG,10
2012,unmatched,NORTHAMPTON - JACKSO_N,10
2012,unmatched,NORTHAMPTON - MILWAU_KEE,10
2012,unmatched,NORTHAMPTON - PENDLE_TON,10
2012,unmatched,NORTHAMPTON - POTECA_SI,10
2012,unmatched,NORTHAMPTON - REHOBE_OTH,10
2012,unmatched,NORTHAMPTON - WOODLA_ND,10
2012,unmatched,ORANGE - BC_BOOKER CREEK,10
2012,unmatched,ORANGE - BP_BATTLE PARK,10
2012,unmatched,ORANGE - CP_CAMERON PARK,10
2012,unmatched,ORANGE - GR_GREENWOOD,10
2012,unmatched,ORANGE - LC_LIONS CLUB,10
2012,unmatched,ORANGE - LI_LINCOLN,10
2012,unmatched,ORANGE - MF_MASON FARM,10
2012,unmatched,PAMLICO - 1AL A_ALLIANCE,10
2012,unmatched,PAMLICO - 1GB_GRANTSBORO,10
2012,unmatched,PAMLICO - 2SW_STONEWALL,10
2012,unmatched,PAMLICO - 3BY_BAYBORO,10
2012,unmatched,PAMLICO - 4HB_HOBUCKEN,10
2012,unmatched,PAMLICO - 4MSIC_MESIC,10
2012,unmatched,PAMLICO - 4VM A_VANDEMERE,10
2012,unmatched,PASQUOTANK - 1-A_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 1-B_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 2-A_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 2-B_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 3-A_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 3-B_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 4-A_ELIZABETH CITY,10
2012,unmatched,PASQUOTANK - 4-B_ELIZABETH CITY,10
2012,unmatched,PENDER - MH07_MIDDLE HOLLY,10
2012,unmatched,PENDER - PL10_PENDERLEA,10
2012,unmatched,PERSON - BFRK_BUSHY FORK,10
2012,unmatched,PERSON - HUML_HURDLE MILLS,10
2012,unmatched,PERSON - ROX1_ROXBORO 1,10
2012,unmatched,PERSON - ROX2_ROXBORO 2,10
2012,unmatched,PERSON - ROX3_ROXBORO 3,10
2012,unmatched,PERSON - RX1A_ROXBORO 1A,10
2012,unmatched,POLK - ACCUMULATED,10
2012,unmatched,RANDOLPH - 01_ARCHDALE 1,10
2012,unmatched,RANDOLPH - 02_ARCHDALE 2,10
2012,unmatched,RANDOLPH - 03_ARCHDALE 3,10
2012,unmatched,RANDOLPH - 04_ASHEBORO ARMORY,10
2012,unmatched,RANDOLPH - 05_ASHEBORO EASTSIDE,10
2012,unmatched,RANDOLPH - 06_ASHEBORO LINDLEY PARK,10
2012,unmatched,RANDOLPH - 07_ASHEBORO LOFLIN,10
2012,unmatched,RANDOLPH - 08_ASHEBORO MCCRARY,10
2012,unmatched,RANDOLPH - 09_ASHEBORO NORTH 1,10
2012,unmatched,RANDOLPH - 10_ASHEBORO NORTH 2,10
2012,unmatched,RANDOLPH - 11_ASHEBORO SOUTHPOINTE,10
2012,unmatched,RANDOLPH - 12_ASHEBORO WESTSIDE,10
2012,unmatched,RANDOLPH - 14_BROWER,10
2012,unmatched,RANDOLPH - 15_CEDAR GROVE EAST,10
2012,unmatched,RANDOLPH - 16_CEDAR GROVE WEST,10
2012,unmatched,RANDOLPH - 17_COLERIDGE,10
2012,unmatched,RANDOLPH - 18_CONCORD,10
2012,unmatched,RANDOLPH - 19_FALLS,10
2012,unmatched,RANDOLPH - 20_FRANKLINVILLE,10
2012,unmatched,RANDOLPH - 24_NEW HOPE,10
2012,unmatched,RANDOLPH - 25_NEW MARKET NORTH,10
2012,unmatched,RANDOLPH - 26_NEW MARKET SOUTH,10
2012,unmatched,RANDOLPH - 27_PLEASANT GROVE,10
2012,unmatched,RANDOLPH - 28_PROSPECT,10
2012,unmatched,RANDOLPH - 29_PROVIDENCE 1,10
2012,unmatched,RANDOLPH - 30_PROVIDENCE 2,10
2012,unmatched,RANDOLPH - 32_RANDLEMAN EAST,10
2012,unmatched,RANDOLPH - 33_RANDLEMAN WEST,10
2012,unmatched,RANDOLPH - 34_RICHLAND,10
2012,unmatched,RANDOLPH - 37_TRINITY EAST,10
2012,unmatched,RANDOLPH - 39_TRINITY WEST,10
2012,unmatched,RANDOLPH - 40_UNION,10
2012,unmatched,RICHMOND - ACCUMULATED,10
2012,unmatched,ROBESON - 05_FAIRMONT #1,10
2012,unmatched,ROBESON - 06_FAIRMONT #2,10
2012,unmatched,ROBESON - 26_RED SPRINGS #1,10
2012,unmatched,ROBESON - 27_RED SPRINGS #2,10
2012,unmatched,ROBESON - 31_NORTH ST PAULS,10
2012,unmatched,ROBESON - 32_SOUTH ST PAULS,10
2012,unmatched,ROBESON - ACCUMULATED,10
2012,unmatched,SCOTLAND - 08,10
2012,unmatched,SCOTLAND - 09,10
2012,unmatched,STANLY - 0002_ALBEMARLE NUMBER 2,10
2012,unmatched,STANLY - 0007_ALBEMARLE NUMBER 7,10
2012,unmatched,STANLY - 0008_ALBEMARLE NUMBER 8,10
2012,unmatched,STANLY - 0010_ALBEMARLE NUMBER 10,10
2012,unmatched,STANLY - 0012_NORTH ALBEMARLE,10
2012,unmatched,STANLY - 0013_SOUTH ALBEMARLE,10
2012,unmatched,STANLY - 0020_ALMOND,10
2012,unmatched,STOKES - 06_FRANS,10
2012,unmatched,STOKES - 18_FREEMAN,10
2012,unmatched,SURRY - 02_DOBSON #1,10
2012,unmatched,SURRY - 03_DOBSON #2,10
2012,unmatched,SURRY - 06_ELKIN #1,10
2012,unmatched,SURRY - 07_ELKIN #2,10
2012,unmatched,SURRY - 08_ELKIN #3,10
2012,unmatched,SURRY - 13_MT AIRY #2,10
2012,unmatched,SURRY - 14_MT AIRY #4,10
2012,unmatched,SURRY - 20_PILOT #1,10
2012,unmatched,SURRY - 21_PILOT #2,10
2012,unmatched,SURRY - 33_MT AIRY #3,10
2012,unmatched,SWAIN - ACCUMULATED,10
2012,unmatched,UNION - 020B_WAXHAW BIBLE CHURCH,10
2012,unmatched,WAYNE - 19,10
2012,unmatched,WAYNE - 20,10
2012,unmatched,WAYNE - 25,10
2012,unmatched,WAYNE - 30,10
2012,unmatched,WILKES - 110_JOBS CABIN,10
2012,unmatched,WILKES - 120_ROCK CREEK #1,10
2012,unmatched,WILKES - 121_ROCK CREEK #2,10
2012,unmatched,WILKES - 123_TRAPHILL #1,10
2012,unmatched,WILKES - 124_TRAPHILL #2,10
2012,unmatched,YANCEY - ACCUMULATED,10
2014,ambiguous,BUNCOMBE - 68.1,1
2014,ambiguous,BUNCOMBE - 681,1
2014,ambiguous,BURKE - 0029-A,1
2014,ambiguous,BURKE - 0029-B,1
2014,ambiguous,CABARRUS - 01-06,1
2014,ambiguous,CABARRUS - 01-09,1
2014,ambiguous,CABARRUS - 04-02,1
2014,ambiguous,CABARRUS - 04-04,1
2014,ambiguous,CABARRUS - 04-05,1
2014,ambiguous,CABARRUS - 04-06,1
2014,ambiguous,CABARRUS - 04-07,1
2014,ambiguous,CABARRUS - 04-10,1
2014,ambiguous,CABARRUS - 12-01,1
2014,ambiguous,CABARRUS - 12-02,1
2014,ambiguous,CABARRUS - 12-06,1
2014,ambiguous,CABARRUS - 12-07,1
2014,ambiguous,CABARRUS - 12-10,1
2014,ambiguous,CALDWELL - PR08,1
2014,ambiguous,CUMBERLAND - AL51,1
2014,ambiguous,CUMBERLAND - EO61-1,1
2014,ambiguous,CUMBERLAND - EO61-2,1
2014,ambiguous,CUMBERLAND - G11A-1,1
2014,ambiguous,CUMBERLAND - G11A-2,1
2014,ambiguous,CUMBERLAND - G2C-2,1
2014,ambiguous,CUMBERLAND - G3A-2,1
2014,ambiguous,DURHAM - 30-1,1
2014,ambiguous,DURHAM - 33,1
2014,ambiguous,DURHAM - 35.3,1
2014,ambiguous,GATES - 4N,1
2014,ambiguous,GATES - 4S,1
2014,ambiguous,ROBESON - 11A,1
2014,ambiguous,WAKE - 01-07A,1
2014,ambiguous,WAKE - 03-00,1
2014,ambiguous,WAKE - 06-09,1
2014,ambiguous,WAKE - 07-07A,1
2014,ambiguous,WAKE - 10-04,1
2014,ambiguous,WAKE - 12-05,1
2014,ambiguous,WAKE - 16-08,1
2014,ambiguous,WAKE - 17-04,1
2014,ambiguous,WAKE - 17-08,1
2014,ambiguous,WAKE - 19-04,1
2014,ambiguous,WAKE - 19-10,1
2014,ambiguous,WAKE - 19-12,1
2014,ambiguous,WAKE - 20-13,1
2014,non_geographic,ALAMANCE - ABSENTEE BY MAIL,1
2014,non_geographic,ALAMANCE - PROVISIONAL,1
2014,non_geographic,ALLEGHANY - ABSENTEE BY MAIL,1
2014,non_geographic,ALLEGHANY - CURBSIDE,1
