year,county,status,raw_precinct_key,count,suggested_candidate_1,suggested_score,suggested_reason,local_candidate_1,local_candidate_2,local_candidate_3,local_candidate_4,local_candidate_5
2008,JOHNSTON,unmatched,JOHNSTON - WEST INGRAMS,1,,,,JOHNSTON - PR37,JOHNSTON - PR25,,,
2008,LINCOLN,unmatched,LINCOLN - CROUSE,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - HEAVNERS,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - HICKORY GROVE,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - LONG SHOALS,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - LOVE MEMORIAL,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - NORTH BROOK,1,,,,LINCOLN - NB35,,,,
2008,LINCOLN,unmatched,LINCOLN - NORTH BROOK III,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - OAK GROVE,1,,,,,,,,
2008,LINCOLN,unmatched,LINCOLN - TRIANGLE,1,,,,LINCOLN - TA37,,,,
2008,LINCOLN,unmatched,LINCOLN - TRIANGLE EAST,1,,,,,,,,
2008,NASH,unmatched,NASH - DRYWELLS,1,,,,,,,,
2008,NASH,unmatched,NASH - FERRELLS,1,,,,,,,,
2008,NASH,unmatched,NASH - JACKSONS,1,,,,,,,,
2008,NASH,unmatched,NASH - MANNINGS NO 1,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - MANNINGS NO 2,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - NORTH WHITAKERS NO 1,1,,,,NASH - P13A,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A
2008,NASH,unmatched,NASH - NORTH WHITAKERS NO 2,1,,,,NASH - P13A,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 1,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 10,1,,,,NASH - P10A,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 2,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 3,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 4,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 5,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 6,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 7,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 8,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - ROCKY MOUNT NO 9,1,,,,NASH - P24A,NASH - P23A,NASH - P22A,NASH - P21A,NASH - P20A
2008,NASH,unmatched,NASH - SOUTH WHITAKERS,1,,,,NASH - P13A,,,,
2008,NASH,unmatched,NASH - STONY CREEK,1,,,,,,,,
2008,NEW HANOVER,unmatched,NEW HANOVER - FP02,1,,,,NEW HANOVER - M02,NEW HANOVER - H02,NEW HANOVER - CF02,NEW HANOVER - W35,NEW HANOVER - W34
2008,NEW HANOVER,unmatched,NEW HANOVER - FP05,1,,,,NEW HANOVER - H05,NEW HANOVER - CF05,NEW HANOVER - W35,NEW HANOVER - W34,NEW HANOVER - W33
2008,NEW HANOVER,unmatched,NEW HANOVER - H03,1,,,,NEW HANOVER - W03,NEW HANOVER - M03,NEW HANOVER - FP03,NEW HANOVER - W35,NEW HANOVER - W34
2008,NEW HANOVER,unmatched,NEW HANOVER - H09,1,,,,NEW HANOVER - W35,NEW HANOVER - W34,NEW HANOVER - W33,NEW HANOVER - W31,NEW HANOVER - W30
2008,NEW HANOVER,unmatched,NEW HANOVER - W13,1,,,,NEW HANOVER - H13,NEW HANOVER - W35,NEW HANOVER - W34,NEW HANOVER - W33,NEW HANOVER - W31
2008,NEW HANOVER,unmatched,NEW HANOVER - W18,1,,,,NEW HANOVER - W35,NEW HANOVER - W34,NEW HANOVER - W33,NEW HANOVER - W31,NEW HANOVER - W30
2008,NEW HANOVER,unmatched,NEW HANOVER - W24,1,,,,NEW HANOVER - W35,NEW HANOVER - W34,NEW HANOVER - W33,NEW HANOVER - W31,NEW HANOVER - W30
2008,NEW HANOVER,unmatched,NEW HANOVER - W28,1,,,,NEW HANOVER - W35,NEW HANOVER - W34,NEW HANOVER - W33,NEW HANOVER - W31,NEW HANOVER - W30
2008,NORTHAMPTON,unmatched,NORTHAMPTON - CONWAY,1,,,,NORTHAMPTON - COMIPE,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - GARYSBURG,1,,,,NORTHAMPTON - GAPL,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - JACKSON,1,,,,NORTHAMPTON - JARE,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - MILWAUKEE,1,,,,NORTHAMPTON - COMIPE,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - PENDLETON,1,,,,NORTHAMPTON - COMIPE,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - POTECASI,1,,,,NORTHAMPTON - WOPO,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - REHOBETH,1,,,,,,,,
2008,NORTHAMPTON,unmatched,NORTHAMPTON - WOODLAND,1,,,,NORTHAMPTON - WOPO,,,,
2008,RANDOLPH,unmatched,RANDOLPH - ARCHDALE 1,1,,,,RANDOLPH - AR,,,,
2008,RANDOLPH,unmatched,RANDOLPH - ARCHDALE 2,1,,,,RANDOLPH - AR,,,,
2008,RANDOLPH,unmatched,RANDOLPH - ARCHDALE 3,1,,,,RANDOLPH - AR,,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO ARMORY,1,,,,RANDOLPH - RM,RANDOLPH - AS,RANDOLPH - AR,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO EASTSIDE,1,,,,RANDOLPH - ST,RANDOLPH - AS,RANDOLPH - AE,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO LINDLEY PARK,1,,,,RANDOLPH - AS,RANDOLPH - AR,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO LOFLIN,1,,,,RANDOLPH - AS,,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO MCCRARY,1,,,,RANDOLPH - AS,RANDOLPH - AR,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO NORTH 1,1,,,,RANDOLPH - AS,RANDOLPH - AN,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO NORTH 2,1,,,,RANDOLPH - AS,RANDOLPH - AN,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO SOUTHPOINTE,1,,,,RANDOLPH - SO,RANDOLPH - AS,,,
2008,RANDOLPH,unmatched,RANDOLPH - ASHEBORO WESTSIDE,1,,,,RANDOLPH - ST,RANDOLPH - AW,RANDOLPH - AS,,
2008,RANDOLPH,unmatched,RANDOLPH - BROWER,1,,,,,,,,
2008,RANDOLPH,unmatched,RANDOLPH - CEDAR GROVE EAST,1,,,,RANDOLPH - ST,RANDOLPH - GR,RANDOLPH - AS,RANDOLPH - AR,
2008,RANDOLPH,unmatched,RANDOLPH - CEDAR GROVE WEST,1,,,,RANDOLPH - ST,RANDOLPH - GR,RANDOLPH - AR,,
2008,RANDOLPH,unmatched,RANDOLPH - COLERIDGE,1,,,,,,,,
2008,RANDOLPH,unmatched,RANDOLPH - CONCORD,1,,,,,,,,
2008,RANDOLPH,unmatched,RANDOLPH - FALLS,1,,,,,,,,
2008,RANDOLPH,unmatched,RANDOLPH - FRANKLINVILLE,1,,,,RANDOLPH - AN,,,,
2008,RANDOLPH,unmatched,RANDOLPH - NEW HOPE,1,,,,,,,,
2008,RANDOLPH,unmatched,RANDOLPH - NEW MARKET NORTH,1,,,,RANDOLPH - NM,RANDOLPH - AR,,,
2008,RANDOLPH,unmatched,RANDOLPH - NEW MARKET SOUTH,1,,,,RANDOLPH - SO,RANDOLPH - NM,RANDOLPH - AR,,
2008,RANDOLPH,unmatched,RANDOLPH - PLEASANT GROVE,1,,,,RANDOLPH - GR,RANDOLPH - AS,RANDOLPH - AN,,
2008,RANDOLPH,unmatched,RANDOLPH - PROSPECT,1,,,,RANDOLPH - PR,,,,
2008,RANDOLPH,unmatched,RANDOLPH - PROVIDENCE 1,1,,,,RANDOLPH - PR,,,,
2008,RANDOLPH,unmatched,RANDOLPH - PROVIDENCE 2,1,,,,RANDOLPH - PR,,,,
2008,RANDOLPH,unmatched,RANDOLPH - RANDLEMAN EAST,1,,,,RANDOLPH - ST,RANDOLPH - RN,RANDOLPH - AS,RANDOLPH - AN,
2008,RANDOLPH,unmatched,RANDOLPH - RANDLEMAN WEST,1,,,,RANDOLPH - ST,RANDOLPH - RN,RANDOLPH - AN,,
2008,RANDOLPH,unmatched,RANDOLPH - RICHLAND,1,,,,RANDOLPH - AN,,,,
2008,RANDOLPH,unmatched,RANDOLPH - TRINITY EAST,1,,,,RANDOLPH - TR,RANDOLPH - ST,RANDOLPH - AS,,
2008,RANDOLPH,unmatched,RANDOLPH - TRINITY WEST,1,,,,RANDOLPH - TR,RANDOLPH - ST,,,
2008,RANDOLPH,unmatched,RANDOLPH - UNION,1,,,,RANDOLPH - UG,,,,
2008,SURRY,unmatched,SURRY - DOBSON #1,1,,,,SURRY - 25,SURRY - 12,SURRY - 34,SURRY - 32,SURRY - 30
2008,SURRY,unmatched,SURRY - DOBSON #2,1,,,,SURRY - 26,SURRY - 34,SURRY - 32,SURRY - 30,SURRY - 29
2008,SURRY,unmatched,SURRY - ELKIN #1,1,,,,SURRY - 30,SURRY - 25,SURRY - 12,SURRY - 34,SURRY - 32
2008,SURRY,unmatched,SURRY - ELKIN #2,1,,,,SURRY - 30,SURRY - 26,SURRY - 34,SURRY - 32,SURRY - 29
2008,SURRY,unmatched,SURRY - ELKIN #3,1,,,,SURRY - 30,SURRY - 04,SURRY - 34,SURRY - 32,SURRY - 29
2008,SURRY,unmatched,SURRY - MT AIRY #2,1,,,,SURRY - 26,SURRY - 34,SURRY - 32,SURRY - 30,SURRY - 29
2008,SURRY,unmatched,SURRY - MT AIRY #3,1,,,,SURRY - 04,SURRY - 34,SURRY - 32,SURRY - 30,SURRY - 29
2008,SURRY,unmatched,SURRY - MT AIRY #4,1,,,,SURRY - 34,SURRY - 32,SURRY - 30,SURRY - 29,SURRY - 28
2008,SURRY,unmatched,SURRY - PILOT #1,1,,,,SURRY - 32,SURRY - 25,SURRY - 12,SURRY - 34,SURRY - 30
2008,SURRY,unmatched,SURRY - PILOT #2,1,,,,SURRY - 32,SURRY - 26,SURRY - 34,SURRY - 30,SURRY - 29
2008,WAKE,ambiguous,WAKE - PRECINCT 01-01,1,,,,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01,WAKE - 16-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-02,1,,,,WAKE - 01-02,WAKE - 02-01,WAKE - 02-02,WAKE - 01-01,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-03,1,,,,WAKE - 01-03,WAKE - 03-01,WAKE - 01-01,WAKE - 20-03,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-04,1,,,,WAKE - 01-04,WAKE - 04-01,WAKE - 04-04,WAKE - 01-01,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 01-05,1,,,,WAKE - 01-05,WAKE - 05-01,WAKE - 05-05,WAKE - 01-01,WAKE - 20-05
2008,WAKE,ambiguous,WAKE - PRECINCT 01-06,1,,,,WAKE - 01-06,WAKE - 06-06,WAKE - 01-01,WAKE - 20-06B,WAKE - 20-06A
2008,WAKE,ambiguous,WAKE - PRECINCT 01-07,1,,,,WAKE - 01-07,WAKE - 07-01,WAKE - 07-07,WAKE - 01-01,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-07A,1,,,,WAKE - 01-07,WAKE - 07-01,WAKE - 07-07,WAKE - 01-01,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-09,1,,,,WAKE - 01-09,WAKE - 09-01,WAKE - 01-01,WAKE - 20-09,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-10,1,,,,WAKE - 01-10,WAKE - 10-01,WAKE - 01-01,WAKE - 20-10,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-11,1,,,,WAKE - 01-11,WAKE - 11-01,WAKE - 01-01,WAKE - 20-11,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-12,1,,,,WAKE - 01-12,WAKE - 12-01,WAKE - 01-01,WAKE - 20-12,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-13,1,,,,WAKE - 01-13,WAKE - 13-01,WAKE - 01-01,WAKE - 20-01,WAKE - 19-13
2008,WAKE,ambiguous,WAKE - PRECINCT 01-14,1,,,,WAKE - 01-14,WAKE - 14-01,WAKE - 01-01,WAKE - 20-14,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-15,1,,,,WAKE - 01-15,WAKE - 15-01,WAKE - 01-01,WAKE - 20-15,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-16,1,,,,WAKE - 01-16,WAKE - 16-01,WAKE - 01-01,WAKE - 20-16,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-17,1,,,,WAKE - 01-17,WAKE - 17-01,WAKE - 01-01,WAKE - 20-17,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-18,1,,,,WAKE - 01-18,WAKE - 18-01,WAKE - 01-01,WAKE - 20-01,WAKE - 19-18
2008,WAKE,ambiguous,WAKE - PRECINCT 01-19,1,,,,WAKE - 01-19,WAKE - 19-19,WAKE - 01-01,WAKE - 20-01,WAKE - 19-23
2008,WAKE,ambiguous,WAKE - PRECINCT 01-20,1,,,,WAKE - 01-20,WAKE - 20-01,WAKE - 01-01,WAKE - 20-17,WAKE - 20-16
2008,WAKE,ambiguous,WAKE - PRECINCT 01-21,1,,,,WAKE - 01-21,WAKE - 01-01,WAKE - 20-01,WAKE - 19-21,WAKE - 18-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-22,1,,,,WAKE - 01-22,WAKE - 01-01,WAKE - 20-01,WAKE - 19-22,WAKE - 18-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-23,1,,,,WAKE - 01-23,WAKE - 01-01,WAKE - 20-01,WAKE - 19-23,WAKE - 18-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-25,1,,,,WAKE - 01-25,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-26,1,,,,WAKE - 01-26,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-27,1,,,,WAKE - 01-27,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-28,1,,,,WAKE - 01-28,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-29,1,,,,WAKE - 01-29,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-30,1,,,,WAKE - 01-30,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-31,1,,,,WAKE - 01-31,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-32,1,,,,WAKE - 01-32,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-33,1,,,,WAKE - 01-33,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-34,1,,,,WAKE - 01-34,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-35,1,,,,WAKE - 01-35,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-36,1,,,,WAKE - 01-36,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-37,1,,,,WAKE - 01-37,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-38,1,,,,WAKE - 01-38,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-39,1,,,,WAKE - 01-39,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-40,1,,,,WAKE - 01-40,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-41,1,,,,WAKE - 01-41,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-42,1,,,,WAKE - 01-42,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-43,1,,,,WAKE - 01-43,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-44,1,,,,WAKE - 01-44,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-45,1,,,,WAKE - 01-45,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-46,1,,,,WAKE - 01-46,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-47,1,,,,WAKE - 01-47,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-48,1,,,,WAKE - 01-48,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-49,1,,,,WAKE - 01-49,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-50,1,,,,WAKE - 01-50,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 01-51,1,,,,WAKE - 01-51,WAKE - 01-01,WAKE - 20-01,WAKE - 18-01,WAKE - 17-01
2008,WAKE,ambiguous,WAKE - PRECINCT 02-01,1,,,,WAKE - 02-01,WAKE - 01-02,WAKE - 02-02,WAKE - 01-01,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 02-02,1,,,,WAKE - 02-02,WAKE - 18-02,WAKE - 17-02,WAKE - 16-02,WAKE - 15-02
2008,WAKE,ambiguous,WAKE - PRECINCT 02-03,1,,,,WAKE - 02-03,WAKE - 03-02,WAKE - 02-02,WAKE - 20-03,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 02-04,1,,,,WAKE - 02-04,WAKE - 04-02,WAKE - 04-04,WAKE - 02-02,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 02-05,1,,,,WAKE - 02-05,WAKE - 05-05,WAKE - 02-02,WAKE - 20-05,WAKE - 19-05
2008,WAKE,ambiguous,WAKE - PRECINCT 02-06,1,,,,WAKE - 02-06,WAKE - 06-06,WAKE - 02-02,WAKE - 20-06B,WAKE - 20-06A
2008,WAKE,ambiguous,WAKE - PRECINCT 03-00,1,,,,WAKE - 20-03,WAKE - 19-03,WAKE - 18-03,WAKE - 17-03,WAKE - 16-03
2008,WAKE,ambiguous,WAKE - PRECINCT 04-01,1,,,,WAKE - 04-01,WAKE - 01-04,WAKE - 04-04,WAKE - 01-01,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-02,1,,,,WAKE - 04-02,WAKE - 02-04,WAKE - 04-04,WAKE - 02-02,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-03,1,,,,WAKE - 04-03,WAKE - 04-04,WAKE - 20-04,WAKE - 20-03,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 04-04,1,,,,WAKE - 04-04,WAKE - 20-04,WAKE - 18-04,WAKE - 16-04,WAKE - 15-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-05,1,,,,WAKE - 04-05,WAKE - 05-05,WAKE - 04-04,WAKE - 20-05,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-06,1,,,,WAKE - 04-06,WAKE - 06-04,WAKE - 06-06,WAKE - 04-04,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 04-07,1,,,,WAKE - 04-07,WAKE - 07-04,WAKE - 07-07,WAKE - 04-04,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-08,1,,,,WAKE - 04-08,WAKE - 08-04,WAKE - 08-08,WAKE - 04-04,WAKE - 20-08
2008,WAKE,ambiguous,WAKE - PRECINCT 04-09,1,,,,WAKE - 04-09,WAKE - 04-04,WAKE - 20-09,WAKE - 20-04,WAKE - 19-09
2008,WAKE,ambiguous,WAKE - PRECINCT 04-10,1,,,,WAKE - 04-10,WAKE - 04-04,WAKE - 20-10,WAKE - 20-04,WAKE - 18-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-11,1,,,,WAKE - 04-11,WAKE - 04-04,WAKE - 20-11,WAKE - 20-04,WAKE - 19-11
2008,WAKE,ambiguous,WAKE - PRECINCT 04-12,1,,,,WAKE - 04-12,WAKE - 12-04,WAKE - 04-04,WAKE - 20-12,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-13,1,,,,WAKE - 04-13,WAKE - 04-04,WAKE - 20-04,WAKE - 19-13,WAKE - 18-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-14,1,,,,WAKE - 04-14,WAKE - 04-04,WAKE - 20-14,WAKE - 20-04,WAKE - 19-14
2008,WAKE,ambiguous,WAKE - PRECINCT 04-15,1,,,,WAKE - 04-15,WAKE - 15-04,WAKE - 04-04,WAKE - 20-15,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-16,1,,,,WAKE - 04-16,WAKE - 16-04,WAKE - 04-04,WAKE - 20-16,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 04-17,1,,,,WAKE - 04-17,WAKE - 04-04,WAKE - 20-17,WAKE - 20-04,WAKE - 19-17
2008,WAKE,ambiguous,WAKE - PRECINCT 04-18,1,,,,WAKE - 04-18,WAKE - 18-04,WAKE - 04-04,WAKE - 20-04,WAKE - 19-18
2008,WAKE,ambiguous,WAKE - PRECINCT 04-19,1,,,,WAKE - 04-19,WAKE - 19-19,WAKE - 04-04,WAKE - 20-04,WAKE - 19-23
2008,WAKE,ambiguous,WAKE - PRECINCT 04-20,1,,,,WAKE - 04-20,WAKE - 20-04,WAKE - 04-04,WAKE - 20-17,WAKE - 20-16
2008,WAKE,ambiguous,WAKE - PRECINCT 04-21,1,,,,WAKE - 04-21,WAKE - 04-04,WAKE - 20-04,WAKE - 19-21,WAKE - 18-04
2008,WAKE,ambiguous,WAKE - PRECINCT 05-01,1,,,,WAKE - 05-01,WAKE - 01-05,WAKE - 05-05,WAKE - 01-01,WAKE - 20-05
2008,WAKE,ambiguous,WAKE - PRECINCT 05-03,1,,,,WAKE - 05-03,WAKE - 05-05,WAKE - 20-05,WAKE - 20-03,WAKE - 19-05
2008,WAKE,ambiguous,WAKE - PRECINCT 05-04,1,,,,WAKE - 04-05,WAKE - 05-05,WAKE - 04-04,WAKE - 20-05,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 05-05,1,,,,WAKE - 05-05,WAKE - 20-05,WAKE - 19-05,WAKE - 18-05,WAKE - 17-05
2008,WAKE,ambiguous,WAKE - PRECINCT 05-06,1,,,,WAKE - 05-06,WAKE - 06-05,WAKE - 06-06,WAKE - 05-05,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 06-04,1,,,,WAKE - 06-04,WAKE - 04-06,WAKE - 06-06,WAKE - 04-04,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 06-05,1,,,,WAKE - 06-05,WAKE - 05-06,WAKE - 06-06,WAKE - 05-05,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 06-06,1,,,,WAKE - 06-06,WAKE - 20-06B,WAKE - 20-06A,WAKE - 18-06,WAKE - 17-06
2008,WAKE,ambiguous,WAKE - PRECINCT 06-07,1,,,,WAKE - 06-07,WAKE - 07-06,WAKE - 07-07,WAKE - 06-06,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 06-08,1,,,,WAKE - 06-08,WAKE - 08-06,WAKE - 08-08,WAKE - 06-06,WAKE - 20-08
2008,WAKE,ambiguous,WAKE - PRECINCT 06-09,1,,,,WAKE - 06-06,WAKE - 20-09,WAKE - 20-06B,WAKE - 20-06A,WAKE - 19-09
2008,WAKE,ambiguous,WAKE - PRECINCT 06-10,1,,,,WAKE - 06-10,WAKE - 10-06,WAKE - 06-06,WAKE - 20-10,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 07-01,1,,,,WAKE - 07-01,WAKE - 01-07,WAKE - 07-07,WAKE - 01-01,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 07-02,1,,,,WAKE - 07-02,WAKE - 07-07,WAKE - 02-02,WAKE - 19-07,WAKE - 18-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-03,1,,,,WAKE - 07-03,WAKE - 07-07,WAKE - 20-03,WAKE - 19-07,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 07-04,1,,,,WAKE - 07-04,WAKE - 04-07,WAKE - 07-07,WAKE - 04-04,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 07-05,1,,,,WAKE - 07-05,WAKE - 05-07,WAKE - 07-07,WAKE - 05-05,WAKE - 20-05
2008,WAKE,ambiguous,WAKE - PRECINCT 07-06,1,,,,WAKE - 07-06,WAKE - 06-07,WAKE - 07-07,WAKE - 06-06,WAKE - 20-06B
