"block_geoid20","vap_count"
"371830536151000","0"
"371830536151002","127"
"371830536151003","86"
"371830536151004","0"
"371830536151006","67"
"371830536151007","127"
"371830536151009","38"
"371830536151010","0"
"371830536151011","33"
"371830536151013","39"
"371830536151014","0"
"371830536151016","38"
"371830536151017","47"
"371830536151019","0"
"371830536151020","0"
"371830536151021","191"
"371830536151023","118"
"371830536151024","45"
"371830536151026","72"
"371830536151027","36"
"371830536151028","0"
"371830536151029","0"
"371830536151030","0"
"371830536152000","10"
"371830536152064","0"
"371830536152066","0"
"371830536152067","0"
"371830536152068","0"
"371830536152070","0"
"371830536152071","0"
"371830536152015","39"
"371830536152019","139"
"371830536152022","47"
"371830536152025","0"
"371830536152029","0"
"371830536152032","0"
"371830536152036","0"
"371830536152039","0"
"371830536152042","92"
"371830536152046","0"
"371830536152049","0"
"371830536152065","0"
"371830536152069","0"
"371830536151001","0"
"371830536151005","506"
"371830536151008","87"
"371830536151012","41"
"371830536151015","52"
"371830536151018","0"
"371830536151022","0"
"371830536151025","76"
"371830536161001","88"
"371830536161002","134"
"371830536161004","112"
"371830536161005","0"
"371830536161006","0"
"371830536162001","113"
"371830536162002","26"
"371830536162004","0"
"371830536162005","331"
"371830536162006","60"
"371830536162008","78"
"371830536162009","0"
"371830536163001","68"
"371830536163002","15"
"371830536163004","72"
"371830536163005","217"
"371830536163006","68"
"371830536163008","165"
"371830536163009","44"
"371830536163011","410"
"371830536163012","33"
"371830536163013","66"
"371830536163014","37"
"371830536163015","0"
"371830536163016","34"
"371830536163017","0"
"371830536163018","16"
"371830536163019","61"
"371830536163020","21"
"371830536163021","492"
"371830536161000","1155"
"371830536161003","99"
"371830536162000","0"
"371830536162003","0"
"371830536162007","34"
"371830536163000","0"
"371830536163003","0"
"371830536163007","287"
"371830536163010","0"
"371830536171000","141"
"371830536171001","38"
"371830536171002","31"
"371830536171003","29"
"371830536171005","0"
"371830536171006","0"
"371830536171007","54"
"371830536171009","0"
"371830536171010","94"
"371830536171012","36"
"371830536171013","91"
"371830536171015","24"
"371830536171016","64"
"371830536171017","72"
"371830536171019","52"
"371830536171020","73"
"371830536171022","55"
"371830536171023","0"
"371830536171024","69"
"371830536171026","0"
"371830536171027","0"
"371830536171029","0"
"371830536172000","19"
"371830536172002","3"
"371830536172003","131"
"371830536172004","73"
"371830536172006","41"
"371830536172007","33"
"371830536172009","81"
"371830536172010","59"
"371830536172011","30"
"371830536172012","55"
"371830536172013","28"
"371830536172014","231"
"371830536172015","19"
"371830536172016","4"
"371830536172017","11"
"371830536172018","21"
"371830536172019","0"
"371830536172020","0"
"371830536172021","8"
"371830536172022","0"
"371830536172023","0"
"371830536172024","0"
"371830536172026","0"
"371830536172027","0"
"371830536172028","0"
"371830536172030","87"
"371830536172031","69"
"371830536172033","0"
"371830536172034","19"
"371830536172036","10"
"371830536172037","0"
"371830536172038","9"
"371830536172040","127"
"371830536172041","304"
"371830536172043","0"
"371830536172044","0"
"371830536172045","0"
"371830536172047","73"
"371830536172048","65"
"371830536172050","144"
"371830536172051","0"
"371830536172053","94"
"371830536172054","108"
"371830536172055","28"
"371830536172057","0"
"371830536172058","0"
"371830536172060","81"
"371830536172061","92"
"371830536172062","16"
"371830536172063","0"
"371830536172064","157"
"371830536172065","46"
"371830536172066","0"
"371830536173000","0"
"371830536173001","95"
"371830536173002","0"
"371830536173003","40"
"371830536173004","0"
"371830536173005","43"
"371830536173006","190"
"371830536173007","33"
"371830536173009","28"
"371830536173010","0"
"371830536173011","0"
"371830536173013","0"
"371830536173014","302"
"371830536173016","69"
"371830536173017","62"
"371830536173019","166"
"371830536173020","144"
"371830536173021","22"
"371830536173023","17"
"371830536173024","36"
"371830536173026","39"
"371830536173027","60"
"371830536173028","101"
"371830536173030","59"
"371830536173031","50"
"371830536173033","31"
"371830536173034","0"
"371830536173036","77"
"371830536173037","19"
"371830536173038","43"
"371830536173040","50"
"371830536173041","49"
"371830536173043","71"
"371830536173044","0"
"371830536173045","42"
"371830536173046","28"
"371830536173047","24"
"371830536172025","3"
"371830536172029","0"
"371830536172032","0"
"371830536172035","409"
"371830536172039","48"
"371830536172042","0"
"371830536172046","122"
"371830536172049","25"
"371830536172052","0"
"371830536172056","0"
"371830536172059","93"
"371830536173008","119"
"371830536173012","0"
"371830536173015","46"
"371830536173018","0"
"371830536173022","31"
"371830536173025","32"
"371830536173029","2"
"371830536173032","53"
"371830536173035","0"
"371830536173039","69"
"371830536173042","28"
"371830536171004","44"
"371830536171008","157"
"371830536171011","0"
"371830536171014","253"
"371830536171018","63"
"371830536171021","46"
"371830536171025","0"
"371830536171028","0"
"371830536172001","0"
"371830536172005","58"
"371830536172008","34"
"371830536181000","0"
"371830536181001","0"
"371830536181002","0"
"371830536181003","2"
"371830536181004","0"
"371830536181005","12"
"371830536181006","3"
"371830536181007","19"
"371830536181008","386"
"371830536181009","22"
"371830536181011","0"
"371830536181012","0"
"371830536181013","0"
"371830536181015","0"
"371830536181016","0"
"371830536181018","0"
"371830536181019","0"
"371830536181021","294"
"371830536181022","94"
"371830536181023","0"
"371830536181025","534"
"371830536181026","29"
"371830536181028","6"
"371830536181029","0"
"371830536181030","0"
"371830536181032","14"
"371830536181033","11"
"371830536182000","13"
"371830536182001","0"
"371830536182003","13"
"371830536182004","178"
"371830536182005","0"
"371830536182007","27"
"371830536182008","0"
"371830536182010","22"
"371830536182011","50"
"371830536182012","321"
"371830536182013","74"
"371830536182014","31"
"371830536182015","54"
"371830536182016","58"
"371830536182017","46"
"371830536182018","42"
"371830536182019","46"
"371830536182020","0"
"371830536182021","71"
"371830536182022","87"
"371830536182023","66"
"371830536182024","48"
"371830536182025","70"
"371830536181010","17"
"371830536181014","602"
"371830536181017","3"
"371830536181020","0"
"371830536181024","38"
"371830536181027","35"
"371830536181031","8"
"371830536181034","0"
"371830536182002","57"
"371830536182006","45"
"371830536182009","36"
"371830536191001","0"
"371830536191002","0"
"371830536191003","0"
"371830536191005","0"
"371830536191006","0"
"371830536191008","0"
"371830536191009","0"
"371830536191011","104"
"371830536191012","194"
"371830536191013","0"
"371830536191015","0"
"371830536191016","0"
"371830536191018","0"
"371830536191019","0"
"371830536191020","0"
"371830536191022","0"
"371830536191023","0"
"371830536191025","135"
"371830536191000","0"
"371830536191004","0"
"371830536191007","0"
"371830536191010","0"
"371830536191014","0"
"371830536191017","0"
"371830536191021","0"
"371830536191024","0"
"371830536201000","0"
"371830536201002","343"
"371830536201003","41"
"371830536201004","335"
"371830536201006","47"
"371830536201007","43"
"371830536201009","55"
"371830536201010","44"
"371830536202000","0"
"371830536202001","54"
"371830536202002","343"
"371830536202003","10"
"371830536202004","14"
"371830536202005","10"
"371830536202006","65"
"371830536202007","25"
"371830536202008","61"
"371830536202009","0"
"371830536202010","168"
"371830536202011","38"
"371830536202012","65"
"371830536202014","32"
"371830536202015","59"
"371830536202016","48"
"371830536202018","151"
"371830536202019","39"
"371830536202021","0"
"371830536202022","37"
"371830536203000","144"
"371830536203001","60"
"371830536203002","64"
"371830536203004","0"
"371830536203005","194"
"371830536203007","35"
"371830536203008","4"
"371830536203009","41"
"371830536203011","0"
"371830536203012","20"
"371830536203014","41"
"371830536203015","59"
"371830536203017","108"
"371830536203018","6"
"371830536203019","60"
"371830536203021","0"
"371830536204000","3"
"371830536204002","1"
"371830536204003","6"
"371830536204004","0"
"371830536204005","130"
"371830536204006","0"
"371830536204007","0"
"371830536204008","432"
"371830536204009","38"
"371830536204010","5"
"371830536204011","3"
"371830536204012","1"
"371830536204013","21"
"371830536204014","2"
"371830536204015","150"
"371830536204016","36"
"371830536204018","32"
"371830536204019","140"
"371830536204020","0"
"371830536204022","0"
"371830536204023","0"
"371830536204025","0"
"371830536204026","0"
"371830536204028","0"
"371830536204029","0"
"371830536204030","0"
"371830536204032","0"
"371830536204033","0"
"371830536204035","45"
"371830536201001","0"
"371830536201005","31"
"371830536201008","76"
"371830536202013","145"
"371830536202017","26"
"371830536202020","67"
"371830536202023","26"
"371830536203003","0"
"371830536203006","24"
"371830536203010","30"
"371830536203013","0"
"371830536203016","41"
"371830536203020","18"
"371830536204001","128"
"371830536204017","14"
"371830536204021","0"
"371830536204024","6"
"371830536204027","0"
"371830536204031","0"
"371830536204034","0"
"371830537111000","0"
"371830537111001","11"
"371830537111003","17"
"371830537111004","104"
"371830537111006","12"
"371830537111007","38"
"371830537111009","61"
"371830537111010","81"
"371830537111011","0"
"371830537111013","34"
"371830537111014","34"
"371830537111016","41"
"371830537111017","105"
"371830537111018","10"
"371830537111019","147"
"371830537111020","15"
"371830537111021","17"
"371830537111022","7"
"371830537111023","0"
"371830537111024","43"
"371830537111025","0"
"371830537112000","94"
"371830537112001","106"
"371830537112002","57"
"371830537112003","54"
"371830537112005","46"
"371830537112006","235"
"371830537112007","42"
"371830537112009","124"
"371830537112010","18"
"371830537112012","113"
"371830537112013","29"
"371830537112015","0"
"371830537112016","13"
"371830537112017","118"
"371830537113000","269"
"371830537113001","77"
"371830537113003","370"
"371830537113004","332"
"371830537113005","53"
"371830537113007","50"
"371830537113008","55"
"371830537113010","288"
"371830537113011","1"
"371830537113013","49"
"371830537113014","7"
"371830537113015","0"
"371830537112004","5"
"371830537112008","22"
"371830537112011","5"
"371830537112014","31"
"371830537112018","0"
"371830537113002","0"
"371830537113006","42"
"371830537113009","41"
"371830537113012","19"
"371830537111002","87"
"371830537111005","152"
"371830537111008","280"
"371830537111012","61"
"371830537111015","51"
"371830537121014","38"
"371830537121015","39"
"371830537121016","4"
"371830537121017","12"
"371830537121018","2"
"371830537121020","3"
"371830537121021","19"
"371830537122000","0"
"371830537122002","103"
"371830537122003","51"
"371830537122005","0"
"371830537122006","0"
"371830537122008","0"
"371830537122009","124"
"371830537122010","69"
"371830537122012","90"
"371830537122013","42"
"371830537122015","31"
"371830537122016","17"
"371830537122017","55"
"371830537121001","368"
"371830537121002","182"
"371830537121004","188"
"371830537121005","10"
"371830537121006","23"
"371830537121007","21"
"371830537121008","12"
"371830537121009","67"
"371830537121010","0"
"371830537121011","5"
"371830537121012","58"
"371830537121013","37"
"371830537121000","18"
"371830537121003","72"
"371830537121019","60"
"371830537122001","21"
"371830537122004","129"
"371830537122007","0"
"371830537122011","89"
"371830537122014","90"
"371830537131001","64"
"371830537131002","0"
"371830537131004","40"
"371830537131005","50"
"371830537131007","176"
"371830537131008","210"
"371830537131009","21"
"371830537131011","45"
"371830537131012","14"
"371830537132000","296"
"371830537132001","13"
"371830537132002","51"
"371830537132003","54"
"371830537132004","35"
"371830537132005","38"
"371830537132006","13"
"371830537132007","148"
"371830537132008","72"
"371830537132009","0"
"371830537132010","67"
"371830537132011","113"
"371830537132012","144"
"371830537132013","0"
"371830537132014","80"
"371830537132016","0"
"371830537132017","0"
"371830537131000","1254"
"371830537131003","49"
"371830537131006","0"
"371830537131010","33"
"371830537131013","12"
"371830537132015","57"
"371830537141000","0"
"371830537141002","145"
"371830537141003","44"
"371830537141005","18"
"371830537141006","27"
"371830537141008","296"
"371830537141009","41"
"371830537141010","51"
"371830537141012","53"
"371830537141013","32"
"371830537141015","45"
"371830537141016","33"
"371830537141017","55"
"371830537141019","89"
"371830537141020","55"
"371830537141022","32"
"371830537142000","0"
"371830537142002","135"
"371830537142003","51"
"371830537142004","80"
"371830537142006","156"
"371830537142007","0"
"371830537142009","131"
"371830537142010","53"
"371830537142011","316"
"371830537142012","0"
"371830537142013","0"
"371830537142014","25"
"371830537142015","2"
"371830537142016","52"
"371830537142017","109"
"371830537142018","21"
"371830537142019","33"
"371830537142020","35"
"371830537142021","13"
"371830537142022","0"
"371830537142023","0"
"371830537142025","301"
"371830537142026","40"
"371830537142027","0"
"371830537142029","1"
"371830537142030","0"
"371830537142032","13"
"371830537142033","1"
"371830537142035","0"
"371830537143000","0"
"371830537143001","32"
"371830537143003","135"
"371830537143004","0"
"371830537143006","108"
"371830537143007","67"
"371830537143008","318"
"371830537143010","0"
"371830537143011","102"
"371830537143013","134"
"371830537142028","0"
"371830537142031","106"
"371830537142034","58"
"371830537143002","174"
"371830537143005","0"
"371830537143009","0"
"371830537143012","30"
"371830537141001","0"
"371830537141004","42"
"371830537141007","96"
"371830537141011","28"
"371830537141014","15"
"371830537141018","34"
"371830537141021","52"
"371830537142001","83"
"371830537142005","16"
"371830537142008","0"
"371830537142024","7"
"371830537151000","607"
"371830537151002","41"
"371830537151003","67"
"371830537151004","99"
"371830537151006","65"
"371830537151007","25"
"371830537151009","55"
"371830537151010","0"
"371830537151011","146"
"371830537152000","153"
"371830537152001","202"
"371830537152002","39"
"371830537152003","142"
"371830537152004","27"
"371830537152005","12"
"371830537152006","214"
"371830537152007","224"
"371830537152008","4"
"371830537152009","109"
"371830537152010","50"
"371830537152011","68"
"371830537152013","21"
"371830537151001","24"
"371830537151005","76"
"371830537151008","135"
"371830537152012","180"
"371830537161000","285"
"371830537161001","38"
"371830537161003","393"
"371830537161004","236"
"371830537162001","25"
"371830537162002","48"
"371830537162004","44"
"371830537162005","103"
"371830537162006","41"
"371830537162008","53"
"371830537162009","31"
"371830537163000","70"
"371830537163001","996"
"371830537163002","65"
"371830537163004","91"
"371830537163005","37"
"371830537163007","41"
"371830537163008","65"
"371830537161002","47"
"371830537162000","529"
"371830537162003","170"
"371830537162007","22"
"371830537162010","57"
"371830537163003","46"
"371830537163006","18"
"371830537171001","0"
"371830537171002","408"
"371830537171003","83"
"371830537171005","44"
"371830537171006","43"
"371830537171008","104"
"371830537171009","0"
"371830537171010","0"
"371830537171011","218"
"371830537171012","60"
"371830537171013","47"
"371830537171014","95"
"371830537172000","0"
"371830537172001","0"
"371830537172002","699"
"371830537172003","120"
"371830537172004","0"
"371830537172005","9"
"371830537172006","162"
"371830537172007","139"
"371830537172009","82"
"371830537172010","83"
"371830537172011","46"
"371830537172013","57"
"371830537172014","86"
"371830537172016","0"
"371830537172017","42"
"371830537172019","68"
"371830537172020","47"
"371830537172021","0"
"371830537172023","0"
"371830537172024","0"
"371830537172026","0"
"371830537172027","19"
"371830537172028","132"
"371830537172030","0"
"371830537172031","0"
"371830537172033","0"
"371830537172034","20"
"371830537172036","616"
"371830537172037","0"
"371830537172038","5"
"371830537172040","84"
"371830537172041","0"
"371830537172043","1"
"371830537171000","0"
"371830537171004","51"
"371830537171007","0"
"371830537172008","0"
"371830537172012","127"
"371830537172015","6"
"371830537172018","52"
"371830537172022","0"
"371830537172025","0"
"371830537172029","27"
"371830537172032","0"
"371830537172035","0"
"371830537172039","93"
"371830537172042","0"
"371830537181000","259"
"371830537181001","65"
"371830537181002","116"
"371830537181003","49"
"371830537181004","61"
"371830537181005","87"
"371830537181006","0"
"371830537181007","37"
"371830537181008","42"
"371830537181009","38"
"371830537181010","300"
"371830537181011","37"
"371830537181012","27"
"371830537182000","0"
"371830537182002","321"
"371830537182003","57"
"371830537182004","54"
"371830537182006","186"
"371830537182007","103"
"371830537182008","0"
"371830537182010","21"
"371830537182011","0"
"371830537182013","2"
"371830537182014","147"
"371830537182015","106"
"371830537182016","184"
"371830537182001","0"
"371830537182005","79"
"371830537182009","0"
"371830537182012","67"
"371830537191000","181"
"371830537191001","159"
"371830537191002","295"
"371830537191003","43"
"371830537192000","168"
"371830537192001","240"
"371830537192002","226"
"371830537192003","140"
"371830537192004","33"
"371830537192005","36"
"371830537193000","46"
"371830537193002","87"
"371830537193003","32"
"371830537193004","7"
"371830537193006","39"
"371830537193007","11"
"371830537193009","5"
"371830537194000","60"
"371830537194002","29"
"371830537194003","12"
"371830537194004","214"
"371830537194006","65"
"371830537193001","434"
"371830537193005","36"
"371830537193008","52"
"371830537194001","105"
"371830537194005","101"
"371830537201000","599"
"371830537201002","95"
"371830537202000","0"
"371830537202001","772"
"371830537202003","35"
"371830537202004","4"
"371830537202006","38"
"371830537203000","57"
"371830537203002","42"
"371830537203003","270"
"371830537203004","28"
"371830537203006","22"
"371830537203007","43"
"371830537203009","46"
"371830537203010","41"
"371830537203011","34"
"371830537203012","41"
"371830537203013","93"
"371830537203014","0"
"371830537203015","36"
"371830537203016","0"
"371830537203017","33"
"371830537203018","0"
"371830537203019","19"
"371830537203020","22"
"371830537201001","55"
"371830537202002","56"
"371830537202005","11"
"371830537203001","17"
"371830537203005","84"
"371830537203008","651"
"371830537211000","262"
"371830537211001","32"
"371830537211002","154"
"371830537211004","115"
"371830537211005","64"
"371830537211006","0"
"371830537211008","0"
"371830537211009","0"
"371830537211011","0"
"371830537212000","0"
"371830537212002","0"
"371830537212003","263"
"371830537212004","194"
"371830537212006","13"
"371830537212007","173"
"371830537212009","23"
"371830537212010","75"
"371830537212011","0"
"371830537212013","3"
"371830537212014","159"
"371830537212016","0"
"371830537212017","164"
"371830537212019","10"
"371830537212020","0"
"371830537212021","20"
"371830537213000","130"
"371830537213001","257"
"371830537213003","356"
"371830537213004","47"
"371830537213005","34"
"371830537213006","58"
"371830537213007","140"
"371830537211003","11"
"371830537211007","0"
"371830537211010","12"
"371830537212001","0"
"371830537212005","59"
"371830537212008","0"
"371830537212012","31"
"371830537212015","29"
"371830537212018","26"
"371830537212022","18"
"371830537213002","44"
"371830537221000","301"
"371830537221001","32"
"371830537221002","35"
"371830537221003","92"
"371830537221004","128"
"371830537221005","339"
"371830537221006","61"
"371830537221007","90"
"371830537221008","101"
"371830537221009","30"
"371830537222001","116"
"371830537222002","211"
"371830537222003","40"
"371830537222005","33"
"371830537222006","254"
"371830537222008","43"
"371830537222009","5"
"371830537222011","73"
"371830537223000","357"
"371830537223001","39"
"371830537223003","136"
"371830537223004","0"
"371830537223006","98"
"371830537223007","16"
"371830537223008","0"
"371830537224000","140"
"371830537224001","67"
"371830537224003","248"
"371830537222000","50"
"371830537222004","648"
"371830537222007","55"
"371830537222010","14"
"371830537223002","157"
"371830537223005","69"
"371830537223009","0"
"371830537224002","115"
"371830537231006","67"
"371830537231007","173"
"371830537231008","49"
"371830537231010","320"
"371830537231011","67"
"371830537231013","17"
"371830537231014","100"
"371830537232000","0"
"371830537232001","565"
"371830537232002","60"
"371830537232004","75"
"371830537232005","26"
"371830537232007","39"
"371830537232008","40"
"371830537232009","30"
"371830537232010","18"
"371830537232011","51"
"371830537232012","55"
"371830537232013","143"
"371830537232014","0"
"371830537232015","0"
"371830537232016","9"
"371830537231000","73"
"371830537231002","14"
"371830537231003","14"
"371830537231004","374"
"371830537231009","88"
"371830537231012","68"
"371830537231015","0"
"371830537232003","46"
"371830537232006","150"
"371830537231001","162"
"371830537231005","25"
"371830537241000","0"
"371830537241001","0"
"371830537241002","115"
"371830537241003","32"
"371830537241004","270"
"371830537241006","19"
"371830537241007","46"
"371830537241008","96"
"371830537241010","48"
"371830537241011","116"
"371830537241013","25"
"371830537241014","135"
"371830537241016","104"
"371830537241017","0"
"371830537241018","0"
"371830537241020","217"
"371830537241021","73"
"371830537241023","35"
"371830537241024","98"
"371830537241025","0"
"371830537241027","0"
"371830537242000","78"
"371830537242002","29"
"371830537242003","33"
"371830537242005","232"
"371830537242006","0"
"371830537242007","28"
"371830537242009","332"
"371830537242010","21"
"371830537242012","164"
"371830537242013","39"
"371830537242014","31"
"371830537242015","0"
"371830537242016","63"
"371830537242017","70"
"371830537242018","31"
"371830537242019","39"
"371830537242020","0"
"371830537242021","0"
"371830537242022","0"
"371830537242023","0"
"371830537243000","111"
"371830537243001","166"
"371830537243002","41"
"371830537243004","0"
"371830537243005","0"
"371830537243006","0"
"371830537243008","108"
"371830537243009","0"
"371830537243011","0"
"371830537243012","30"
"371830537243014","148"
"371830537243015","39"
"371830537243016","85"
"371830537243018","40"
"371830537243019","42"
"371830537243021","39"
"371830537243022","31"
"371830537243023","28"
"371830537243025","0"
"371830537243026","26"
"371830537241005","44"
"371830537241009","59"
"371830537241012","29"
"371830537241015","66"
"371830537241019","141"
"371830537241022","51"
"371830537241026","89"
"371830537242001","12"
"371830537242004","58"
"371830537242008","58"
"371830537242011","45"
"371830537243003","418"
"371830537243007","24"
"371830537243010","0"
"371830537243013","66"
"371830537243017","0"
"371830537243020","26"
"371830537243024","0"
"371830537243027","0"
"371830537251023","64"
"371830537251024","37"
"371830537251025","0"
"371830537251026","70"
"371830537251027","0"
"371830537251028","468"
"371830537251029","44"
"371830537251031","46"
"371830537251032","14"
"371830537251033","11"
"371830537251035","5"
"371830537251036","90"
"371830537251038","226"
"371830537251039","0"
"371830537251041","0"
"371830537252000","573"
"371830537252001","24"
"371830537252003","36"
"371830537252004","43"
"371830537251000","0"
"371830537251001","0"
"371830537251003","65"
"371830537252005","42"
"371830537252007","67"
"371830537252008","55"
"371830537252010","66"
"371830537253000","0"
"371830537253001","612"
"371830537253002","5"
"371830537253003","99"
"371830537253004","0"
"371830537253005","138"
"371830537253006","21"
"371830537253007","0"
"371830537253008","47"
"371830537253009","47"
"371830537253010","43"
"371830537253011","19"
"371830537251005","6"
"371830537251006","1"
"371830537251008","119"
"371830537251009","6"
"371830537251011","105"
"371830537251012","44"
"371830537251013","23"
"371830537251015","113"
"371830537251016","0"
"371830537251017","92"
"371830537251018","17"
"371830537251019","6"
"371830537251020","8"
"371830537251021","61"
"371830537251022","58"
"371830537252006","0"
"371830537252009","185"
"371830537251002","2"
"371830537251004","34"
"371830537251007","37"
"371830537251010","9"
"371830537251014","127"
"371830537251030","126"
"371830537251034","39"
"371830537251037","0"
"371830537251040","126"
"371830537252002","62"
"371830537261000","563"
"371830537261001","12"
"371830537261003","55"
"371830537261004","84"
"371830537261005","80"
"371830537261007","40"
"371830537261008","331"
"371830537261010","107"
"371830537261011","0"
"371830537261013","12"
"371830537262000","222"
"371830537262001","22"
"371830537262003","0"
"371830537262004","0"
"371830537262006","0"
"371830537262007","0"
"371830537262008","73"
"371830537262010","0"
"371830537262011","0"
"371830537262013","0"
"371830537262014","504"
"371830537262016","63"
"371830537262017","164"
"371830537261002","34"
"371830537261006","82"
"371830537261009","29"
"371830537261012","0"
"371830537262002","42"
"371830537262005","0"
"371830537262009","36"
"371830537262012","0"
"371830537262015","157"
"371830537273022","71"
"371830537273023","58"
"371830537273025","0"
"371830537271000","631"
"371830537271002","69"
"371830537271003","33"
"371830537271005","77"
"371830537271006","55"
"371830537271007","20"
"371830537271008","0"
"371830537271009","223"
"371830537271010","40"
"371830537271011","72"
"371830537271012","110"
"371830537271013","0"
"371830537271014","80"
"371830537271015","0"
"371830537272000","0"
"371830537272001","27"
"371830537272002","18"
"371830537272003","15"
"371830537272005","91"
"371830537272006","19"
"371830537272007","146"
"371830537272009","0"
"371830537272010","93"
"371830537272012","0"
"371830537272013","26"
"371830537272015","0"
"371830537272016","93"
"371830537272017","53"
"371830537272019","173"
"371830537272020","0"
"371830537272022","81"
"371830537273000","135"
"371830537273001","10"
"371830537273003","0"
"371830537273004","40"
"371830537273006","23"
"371830537273007","127"
"371830537273009","192"
"371830537273010","197"
"371830537273011","57"
"371830537273013","0"
"371830537273014","147"
"371830537273016","15"
"371830537273017","0"
"371830537273018","54"
"371830537273019","0"
"371830537273020","85"
"371830537273021","24"
"371830537271001","49"
"371830537271004","58"
"371830537272004","13"
"371830537272008","12"
"371830537272011","29"
"371830537272014","13"
"371830537272018","34"
"371830537272021","26"
"371830537273002","3"
"371830537273005","512"
"371830537273008","12"
"371830537273012","23"
"371830537273015","23"
"371830537273024","0"
"371830537281000","77"
"371830537281002","0"
"371830537281003","108"
"371830537281004","0"
"371830537281005","469"
"371830537281006","0"
"371830537281007","37"
"371830537281008","33"
"371830537281009","0"
"371830537281010","0"
"371830537282000","0"
"371830537282001","228"
"371830537282002","28"
"371830537282003","0"
"371830537282004","36"
"371830537282005","52"
"371830537282007","60"
"371830537282008","70"
"371830537282009","411"
"371830537282011","21"
"371830537282012","107"
"371830537282014","17"
"371830537282015","0"
"371830537282017","33"
"371830537281001","306"
"371830537282006","65"
"371830537282010","60"
"371830537282013","19"
"371830537282016","87"
"371830537291000","251"
"371830537291001","99"
"371830537291003","69"
"371830537291004","166"
"371830537291006","28"
"371830537291007","0"
"371830537291008","0"
"371830537291011","25"
"371830537291012","52"
"371830537291014","113"
"371830537291015","185"
"371830537291016","79"
"371830537291017","41"
"371830537291018","49"
"371830537291019","20"
"371830537292000","422"
"371830537292001","42"
"371830537292002","207"
"371830537292003","59"
"371830537292004","46"
"371830537292005","131"
"371830537292006","27"
"371830537292007","22"
"371830537292008","588"
"371830537292010","22"
"371830537292011","145"
"371830537292012","26"
"371830537291002","70"
"371830537291005","399"
"371830537291009","0"
"371830537291010","31"
"371830537291013","48"
"371830537292009","72"
"371830537301001","214"
"371830537301002","92"
"371830537302000","94"
"371830537302001","163"
"371830537302003","148"
"371830537302004","154"
"371830537302005","38"
"371830537302007","28"
"371830537302008","381"
"371830537302010","63"
"371830537302011","36"
"371830537302012","47"
"371830537301000","197"
"371830537301003","287"
"371830537302002","49"
"371830537302006","18"
"371830537302009","33"
"371830538031001","29"
"371830538031002","13"
"371830538031004","30"
"371830538031005","49"
"371830538031007","100"
"371830538031008","163"
"371830538031009","129"
"371830538031011","6"
"371830538031012","39"
"371830538031014","145"
"371830538031015","89"
"371830538031016","78"
"371830538031017","39"
"371830538032000","115"
"371830538032001","137"
"371830538032002","57"
"371830538032003","161"
"371830538032004","9"
"371830538032005","207"
"371830538032006","31"
"371830538032007","114"
"371830538032008","109"
"371830538032009","85"
"371830538032010","26"
"371830538032012","12"
"371830538031000","437"
"371830538031003","181"
"371830538031006","26"
"371830538031010","235"
"371830538031013","25"
"371830538032011","37"
"371830538041000","0"
"371830538041001","55"
"371830538041003","408"
"371830538041004","18"
"371830538041006","38"
"371830538041007","32"
"371830538041009","103"
"371830538041010","55"
"371830538041011","122"
"371830538041013","0"
"371830538041014","72"
"371830538041016","77"
"371830538041017","228"
"371830538041018","0"
"371830538041020","56"
"371830538041021","22"
"371830538042001","69"
"371830538042002","222"
"371830538042004","0"
"371830538042005","137"
"371830538042006","0"
"371830538042008","61"
"371830538042009","29"
"371830538042011","122"
"371830538042012","122"
"371830538042013","0"
"371830538042014","64"
"371830538042015","54"
"371830538042016","26"
"371830538041002","145"
"371830538041005","22"
"371830538041008","16"
"371830538041012","223"
"371830538041015","117"
"371830538041019","33"
"371830538042000","0"
"371830538042003","71"
"371830538042007","83"
"371830538042010","54"
"371830538051001","411"
"371830538051002","19"
"371830538051003","87"
"371830538051004","56"
"371830538051005","43"
"371830538051006","236"
"371830538051007","51"
"371830538051008","82"
"371830538051009","0"
"371830538051000","0"
"371830538052001","287"
"371830538052002","30"
"371830538052003","49"
"371830538052005","25"
"371830538052006","17"
"371830538052000","0"
"371830538052004","168"
"371830538061001","189"
"371830538061002","21"
"371830538061004","24"
"371830538061005","459"
"371830538061006","195"
"371830538061008","20"
"371830538061009","85"
"371830538061011","174"
"371830538061012","58"
"371830538061013","94"
"371830538061015","41"
"371830538061016","0"
"371830538061018","49"
"371830538061019","155"
"371830538062000","615"
"371830538062001","12"
"371830538062002","68"
"371830538062004","0"
"371830538062005","134"
"371830538061000","40"
"371830538061003","39"
"371830538061007","0"
"371830538061010","14"
"371830538061014","202"
"371830538061017","12"
"371830538061020","42"
"371830538062003","50"
"371830538071000","82"
"371830538071001","0"
"371830538071002","5"
"371830538071003","81"
"371830538071004","264"
"371830538071005","95"
"371830538071006","10"
"371830538071007","85"
"371830538071008","0"
"371830538071009","69"
"371830538071010","224"
"371830538071011","19"
"371830538071012","6"
"371830538071014","0"
"371830538071015","166"
"371830538071016","52"
"371830538071018","72"
"371830538071019","0"
"371830538072000","11"
"371830538072001","597"
"371830538072003","21"
"371830538072004","17"
"371830538072005","18"
"371830538072007","185"
"371830538072008","437"
"371830538072010","26"
"371830538072011","49"
"371830538072012","0"
"371830538072014","11"
"371830538072015","173"
"371830538072017","0"
"371830538072018","0"
