year,county,raw_precinct_key,canonical_precinct_key,method,count,score,token_overlap,risk_flag
2008,WAKE,WAKE - 01-36,WAKE - 01-36,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-37,WAKE - 01-37,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-38,WAKE - 01-38,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-39,WAKE - 01-39,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-40,WAKE - 01-40,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-41,WAKE - 01-41,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-42,WAKE - 01-42,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-43,WAKE - 01-43,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-44,WAKE - 01-44,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-45,WAKE - 01-45,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-46,WAKE - 01-46,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-47,WAKE - 01-47,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-48,WAKE - 01-48,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-49,WAKE - 01-49,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-50,WAKE - 01-50,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 01-51,WAKE - 01-51,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 02-01,WAKE - 02-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 02-03,WAKE - 02-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 02-04,WAKE - 04-02,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 02-05,WAKE - 02-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 02-06,WAKE - 02-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-01,WAKE - 04-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-02,WAKE - 04-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-03,WAKE - 04-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-06,WAKE - 06-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-07,WAKE - 07-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-08,WAKE - 08-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-09,WAKE - 04-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-11,WAKE - 04-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-12,WAKE - 12-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-13,WAKE - 04-13,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-14,WAKE - 04-14,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 04-15,WAKE - 15-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-16,WAKE - 16-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-18,WAKE - 18-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-20,WAKE - 20-04,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 04-21,WAKE - 04-21,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 05-01,WAKE - 05-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 05-03,WAKE - 05-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 05-06,WAKE - 06-05,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 06-04,WAKE - 06-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 06-05,WAKE - 06-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 06-07,WAKE - 07-06,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 06-08,WAKE - 08-06,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 06-10,WAKE - 06-10,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-01,WAKE - 07-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-02,WAKE - 07-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-03,WAKE - 07-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-04,WAKE - 07-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-05,WAKE - 07-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-06,WAKE - 07-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-09,WAKE - 07-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-10,WAKE - 07-10,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-11,WAKE - 07-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 07-12,WAKE - 12-07,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 07-13,WAKE - 13-07,debug_exact_form_rewrite,1,0.0,2,
2008,WAKE,WAKE - 08-02,WAKE - 08-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-03,WAKE - 08-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-04,WAKE - 08-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-05,WAKE - 08-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-06,WAKE - 08-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-07,WAKE - 08-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-09,WAKE - 08-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-10,WAKE - 08-10,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 08-11,WAKE - 08-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 09-01,WAKE - 09-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 09-02,WAKE - 09-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 09-03,WAKE - 09-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 10-01,WAKE - 10-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 10-02,WAKE - 10-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 10-03,WAKE - 10-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 11-01,WAKE - 11-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 11-02,WAKE - 11-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-01,WAKE - 12-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-02,WAKE - 12-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-04,WAKE - 12-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-06,WAKE - 12-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-07,WAKE - 12-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-08,WAKE - 12-08,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 12-09,WAKE - 12-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-01,WAKE - 13-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-02,WAKE - 13-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-05,WAKE - 13-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-06,WAKE - 13-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-07,WAKE - 13-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-08,WAKE - 13-08,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-09,WAKE - 13-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-10,WAKE - 13-10,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 13-11,WAKE - 13-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 14-01,WAKE - 14-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 14-02,WAKE - 14-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 15-01,WAKE - 15-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 15-02,WAKE - 15-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 15-03,WAKE - 15-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 15-04,WAKE - 15-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-01,WAKE - 16-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-02,WAKE - 16-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-03,WAKE - 16-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-04,WAKE - 16-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-05,WAKE - 16-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-06,WAKE - 16-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-07,WAKE - 16-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 16-09,WAKE - 16-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-01,WAKE - 17-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-02,WAKE - 17-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-03,WAKE - 17-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-05,WAKE - 17-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-06,WAKE - 17-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-07,WAKE - 17-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-09,WAKE - 17-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-10,WAKE - 17-10,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 17-11,WAKE - 17-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-01,WAKE - 18-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-02,WAKE - 18-02,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-03,WAKE - 18-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-04,WAKE - 18-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-05,WAKE - 18-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-06,WAKE - 18-06,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-07,WAKE - 18-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 18-08,WAKE - 18-08,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-03,WAKE - 19-03,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-05,WAKE - 19-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-07,WAKE - 19-07,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-09,WAKE - 19-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-11,WAKE - 19-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-13,WAKE - 19-13,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-14,WAKE - 19-14,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-15,WAKE - 19-15,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-16,WAKE - 19-16,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 19-17,WAKE - 19-17,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-01,WAKE - 20-01,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-04,WAKE - 20-04,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-05,WAKE - 20-05,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-06A,WAKE - 20-06A,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-06B,WAKE - 20-06B,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-08,WAKE - 20-08,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-09,WAKE - 20-09,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-10,WAKE - 20-10,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-11,WAKE - 20-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,WAKE,WAKE - 20-12,WAKE - 20-12,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - AL51-3,CUMBERLAND - AL51-3,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - G5A-2,CUMBERLAND - G5A-2,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - G5B-2,CUMBERLAND - G5B-2,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - G9B-2,CUMBERLAND - G9B-2,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - G9A-3,CUMBERLAND - G9A-3,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - G3A-2C,CUMBERLAND - G3A-2C,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,CUMBERLAND,CUMBERLAND - G2E-2,CUMBERLAND - G2E-2,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,DURHAM,DURHAM - 30-2,DURHAM - 30-2,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,DURHAM,DURHAM - 33-2,DURHAM - 33-2,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,DURHAM,DURHAM - 34-1,DURHAM - 34-1,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,DURHAM,DURHAM - 55-11,DURHAM - 55-11,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
2008,DURHAM,DURHAM - 55-49,DURHAM - 55-49,debug_exact_form_rewrite,1,0.0,2,LOW_SELF_MAP
