block_geoid20,countyfp20,precinct_id
371190057201015,119,MECKLENBURG - 220
371190057201016,119,MECKLENBURG - 220
371190057201017,119,MECKLENBURG - 220
371190057201018,119,MECKLENBURG - 220
371190057201019,119,MECKLENBURG - 220
371190057201020,119,MECKLENBURG - 220
371190057201021,119,MECKLENBURG - 220
371190057201022,119,MECKLENBURG - 220
371190057201023,119,MECKLENBURG - 220
371190057201024,119,MECKLENBURG - 235
371190057201025,119,MECKLENBURG - 220
371190057201026,119,MECKLENBURG - 220
371190057201027,119,MECKLENBURG - 220
371190057211000,119,MECKLENBURG - 235
371190057211001,119,MECKLENBURG - 235
371190057211002,119,MECKLENBURG - 235
371190057211003,119,MECKLENBURG - 235
371190057211004,119,MECKLENBURG - 235
371190057211005,119,MECKLENBURG - 235
371190057211006,119,MECKLENBURG - 235
371190057211007,119,MECKLENBURG - 235
371190057212000,119,MECKLENBURG - 220
371190057212001,119,MECKLENBURG - 220
371190057212002,119,MECKLENBURG - 220
371190057212003,119,MECKLENBURG - 220
371190057212004,119,MECKLENBURG - 220
371190057212005,119,MECKLENBURG - 220
371190057212006,119,MECKLENBURG - 220
371190057212007,119,MECKLENBURG - 220
371190057212008,119,MECKLENBURG - 220
371190057212009,119,MECKLENBURG - 220
371190057212010,119,MECKLENBURG - 220
371190057212011,119,MECKLENBURG - 235
371190057212012,119,MECKLENBURG - 220
371190057212013,119,MECKLENBURG - 220
371190057212014,119,MECKLENBURG - 220
371190057212015,119,MECKLENBURG - 220
371190057212016,119,MECKLENBURG - 220
371190057212017,119,MECKLENBURG - 220
371190057212018,119,MECKLENBURG - 220
371190057212019,119,MECKLENBURG - 235
371190057212020,119,MECKLENBURG - 235
371190057212021,119,MECKLENBURG - 220
371190057212022,119,MECKLENBURG - 220
371190057212023,119,MECKLENBURG - 220
371190057212024,119,MECKLENBURG - 220
371190057212025,119,MECKLENBURG - 220
371190057212026,119,MECKLENBURG - 220
371190057212027,119,MECKLENBURG - 220
371190057212028,119,MECKLENBURG - 220
371190057212029,119,MECKLENBURG - 220
371190057212030,119,MECKLENBURG - 220
371190057212031,119,MECKLENBURG - 220
371190057212032,119,MECKLENBURG - 220
371190057212033,119,MECKLENBURG - 220
371190057212034,119,MECKLENBURG - 220
371190057221000,119,MECKLENBURG - 216
371190057221001,119,MECKLENBURG - 216
371190057221002,119,MECKLENBURG - 216
371190057221003,119,MECKLENBURG - 216
371190057221004,119,MECKLENBURG - 216
371190057221005,119,MECKLENBURG - 216
371190057221006,119,MECKLENBURG - 216
371190057221007,119,MECKLENBURG - 216
371190057221008,119,MECKLENBURG - 216
371190057221009,119,MECKLENBURG - 216
371190057231000,119,MECKLENBURG - 102
371190057231001,119,MECKLENBURG - 102
371190057231002,119,MECKLENBURG - 102
371190057231003,119,MECKLENBURG - 102
371190057231004,119,MECKLENBURG - 102
371190057231005,119,MECKLENBURG - 102
371190057231006,119,MECKLENBURG - 102
371190057231007,119,MECKLENBURG - 102
371190057231008,119,MECKLENBURG - 102
371190057231009,119,MECKLENBURG - 102
371190057231010,119,MECKLENBURG - 102
371190057231011,119,MECKLENBURG - 102
371190057232000,119,MECKLENBURG - 216
371190057232001,119,MECKLENBURG - 102
371190057232002,119,MECKLENBURG - 102
371190057232003,119,MECKLENBURG - 102
371190057232004,119,MECKLENBURG - 102
371190057232005,119,MECKLENBURG - 102
371190057232006,119,MECKLENBURG - 216
371190057232007,119,MECKLENBURG - 216
371190057232008,119,MECKLENBURG - 216
371190057232009,119,MECKLENBURG - 216
371190057232010,119,MECKLENBURG - 216
371190058111000,119,MECKLENBURG - 096
371190058111001,119,MECKLENBURG - 096
371190058111002,119,MECKLENBURG - 096
371190058111003,119,MECKLENBURG - 096
371190058111004,119,MECKLENBURG - 096
371190058111005,119,MECKLENBURG - 096
371190058111006,119,MECKLENBURG - 096
371190058111007,119,MECKLENBURG - 096
371190058111008,119,MECKLENBURG - 096
371190058111009,119,MECKLENBURG - 096
371190058111010,119,MECKLENBURG - 096
371190058111011,119,MECKLENBURG - 096
371190058111012,119,MECKLENBURG - 096
371190058111013,119,MECKLENBURG - 096
371190058111014,119,MECKLENBURG - 096
371190058111015,119,MECKLENBURG - 096
371190058111016,119,MECKLENBURG - 096
371190058112000,119,MECKLENBURG - 096
371190058112001,119,MECKLENBURG - 096
371190058112002,119,MECKLENBURG - 096
371190058112003,119,MECKLENBURG - 096
371190058112004,119,MECKLENBURG - 096
371190058112005,119,MECKLENBURG - 096
371190058113000,119,MECKLENBURG - 085
371190058113001,119,MECKLENBURG - 085
371190058113002,119,MECKLENBURG - 085
371190058113003,119,MECKLENBURG - 085
371190058113004,119,MECKLENBURG - 085
371190058113005,119,MECKLENBURG - 085
371190058113006,119,MECKLENBURG - 085
371190058113007,119,MECKLENBURG - 085
371190058113008,119,MECKLENBURG - 085
371190058113009,119,MECKLENBURG - 085
371190058113010,119,MECKLENBURG - 085
371190058113011,119,MECKLENBURG - 085
371190058113012,119,MECKLENBURG - 085
371190058113013,119,MECKLENBURG - 085
371190058113014,119,MECKLENBURG - 085
371190058113015,119,MECKLENBURG - 085
371190058113016,119,MECKLENBURG - 085
371190058151000,119,MECKLENBURG - 090
371190058151001,119,MECKLENBURG - 121
371190058151002,119,MECKLENBURG - 121
371190058151003,119,MECKLENBURG - 121
371190058151004,119,MECKLENBURG - 121
371190058151005,119,MECKLENBURG - 121
371190058151006,119,MECKLENBURG - 121
371190058151007,119,MECKLENBURG - 226
371190058151008,119,MECKLENBURG - 121
371190058151009,119,MECKLENBURG - 121
371190058151010,119,MECKLENBURG - 121
371190058151011,119,MECKLENBURG - 121
371190058151012,119,MECKLENBURG - 226
371190058151013,119,MECKLENBURG - 226
371190058151014,119,MECKLENBURG - 121
371190058151015,119,MECKLENBURG - 121
371190058151016,119,MECKLENBURG - 090
371190058152000,119,MECKLENBURG - 090
371190058152001,119,MECKLENBURG - 090
371190058152002,119,MECKLENBURG - 090
371190058152003,119,MECKLENBURG - 090
371190058152004,119,MECKLENBURG - 090
371190058152005,119,MECKLENBURG - 090
371190058152006,119,MECKLENBURG - 090
371190058152007,119,MECKLENBURG - 090
371190058161000,119,MECKLENBURG - 144
371190058161001,119,MECKLENBURG - 144
371190058161002,119,MECKLENBURG - 144
371190058161003,119,MECKLENBURG - 144
371190058161004,119,MECKLENBURG - 144
371190058161005,119,MECKLENBURG - 144
371190058161006,119,MECKLENBURG - 144
371190058161007,119,MECKLENBURG - 144
371190058161008,119,MECKLENBURG - 144
371190058161009,119,MECKLENBURG - 144
371190058161010,119,MECKLENBURG - 144
371190058161011,119,MECKLENBURG - 144
371190058161012,119,MECKLENBURG - 144
371190058161013,119,MECKLENBURG - 144
371190058161014,119,MECKLENBURG - 144
371190058161015,119,MECKLENBURG - 144
371190058162000,119,MECKLENBURG - 232
371190058162001,119,MECKLENBURG - 232
371190058162002,119,MECKLENBURG - 232
371190058162003,119,MECKLENBURG - 232
371190058162004,119,MECKLENBURG - 232
371190058162005,119,MECKLENBURG - 232
371190058162006,119,MECKLENBURG - 232
371190058162007,119,MECKLENBURG - 232
371190058171000,119,MECKLENBURG - 090
371190058171001,119,MECKLENBURG - 090
371190058171002,119,MECKLENBURG - 090
371190058171003,119,MECKLENBURG - 112
371190058171004,119,MECKLENBURG - 090
371190058171005,119,MECKLENBURG - 090
371190058171006,119,MECKLENBURG - 090
371190058171007,119,MECKLENBURG - 090
371190058172000,119,MECKLENBURG - 112
371190058172001,119,MECKLENBURG - 112
371190058172002,119,MECKLENBURG - 112
371190058172003,119,MECKLENBURG - 112
371190058172004,119,MECKLENBURG - 112
371190058172005,119,MECKLENBURG - 112
371190058172006,119,MECKLENBURG - 112
371190058172007,119,MECKLENBURG - 112
371190058172008,119,MECKLENBURG - 112
371190058172009,119,MECKLENBURG - 112
371190058172010,119,MECKLENBURG - 112
371190058172011,119,MECKLENBURG - 112
371190058172012,119,MECKLENBURG - 112
371190058172013,119,MECKLENBURG - 112
371190058172014,119,MECKLENBURG - 112
371190058172015,119,MECKLENBURG - 112
371190058172016,119,MECKLENBURG - 112
371190058172017,119,MECKLENBURG - 112
371190058241000,119,MECKLENBURG - 077
371190058241001,119,MECKLENBURG - 077
371190058241002,119,MECKLENBURG - 077
371190058241003,119,MECKLENBURG - 077
371190058241004,119,MECKLENBURG - 077
371190058241005,119,MECKLENBURG - 077
371190058241006,119,MECKLENBURG - 077
371190058241007,119,MECKLENBURG - 077
371190058241008,119,MECKLENBURG - 077
371190058241009,119,MECKLENBURG - 077
371190058241010,119,MECKLENBURG - 077
371190058241011,119,MECKLENBURG - 077
371190058241012,119,MECKLENBURG - 077
371190058241013,119,MECKLENBURG - 077
371190058241014,119,MECKLENBURG - 077
371190058241015,119,MECKLENBURG - 077
371190058241016,119,MECKLENBURG - 077
371190058241017,119,MECKLENBURG - 077
371190058241018,119,MECKLENBURG - 077
371190058241019,119,MECKLENBURG - 077
371190058241020,119,MECKLENBURG - 077
371190058241021,119,MECKLENBURG - 077
371190058241022,119,MECKLENBURG - 077
371190058241023,119,MECKLENBURG - 077
371190058241024,119,MECKLENBURG - 077
371190058241025,119,MECKLENBURG - 077
371190058241026,119,MECKLENBURG - 225
371190058241027,119,MECKLENBURG - 077
371190058241028,119,MECKLENBURG - 077
371190058241029,119,MECKLENBURG - 077
371190058241030,119,MECKLENBURG - 077
371190058241031,119,MECKLENBURG - 077
371190058241032,119,MECKLENBURG - 077
371190058241033,119,MECKLENBURG - 077
371190058241034,119,MECKLENBURG - 077
371190058241035,119,MECKLENBURG - 097
371190058241036,119,MECKLENBURG - 097
371190058241037,119,MECKLENBURG - 077
371190058241038,119,MECKLENBURG - 225
371190058241039,119,MECKLENBURG - 225
371190058241040,119,MECKLENBURG - 225
371190058241041,119,MECKLENBURG - 077
371190058241042,119,MECKLENBURG - 225
371190058242000,119,MECKLENBURG - 225
371190058242001,119,MECKLENBURG - 225
371190058242002,119,MECKLENBURG - 225
371190058242003,119,MECKLENBURG - 225
371190058242004,119,MECKLENBURG - 225
371190058242005,119,MECKLENBURG - 225
371190058242006,119,MECKLENBURG - 225
371190058242007,119,MECKLENBURG - 225
371190058242008,119,MECKLENBURG - 225
371190058242009,119,MECKLENBURG - 225
371190058242010,119,MECKLENBURG - 225
371190058242011,119,MECKLENBURG - 077
371190058242012,119,MECKLENBURG - 077
371190058242013,119,MECKLENBURG - 225
371190058242014,119,MECKLENBURG - 225
371190058242015,119,MECKLENBURG - 225
371190058242016,119,MECKLENBURG - 225
371190058242017,119,MECKLENBURG - 225
371190058242018,119,MECKLENBURG - 225
371190058242019,119,MECKLENBURG - 225
371190058242020,119,MECKLENBURG - 225
371190058242021,119,MECKLENBURG - 225
371190058242022,119,MECKLENBURG - 225
371190058242023,119,MECKLENBURG - 225
371190058242024,119,MECKLENBURG - 225
371190058242025,119,MECKLENBURG - 225
371190058242026,119,MECKLENBURG - 225
371190058242027,119,MECKLENBURG - 225
371190058242028,119,MECKLENBURG - 225
371190058242029,119,MECKLENBURG - 225
371190058242030,119,MECKLENBURG - 225
371190058242031,119,MECKLENBURG - 225
371190058242032,119,MECKLENBURG - 225
371190058242033,119,MECKLENBURG - 225
371190058242034,119,MECKLENBURG - 225
371190058242035,119,MECKLENBURG - 225
371190058242036,119,MECKLENBURG - 225
371190058242037,119,MECKLENBURG - 225
371190058242038,119,MECKLENBURG - 225
371190058242039,119,MECKLENBURG - 225
371190058242040,119,MECKLENBURG - 225
371190058242041,119,MECKLENBURG - 225
371190058242042,119,MECKLENBURG - 225
371190058242043,119,MECKLENBURG - 225
371190058242044,119,MECKLENBURG - 225
371190058242045,119,MECKLENBURG - 225
371190058242046,119,MECKLENBURG - 225
371190058242047,119,MECKLENBURG - 225
371190058242048,119,MECKLENBURG - 225
371190058242049,119,MECKLENBURG - 225
371190058242050,119,MECKLENBURG - 225
371190058242051,119,MECKLENBURG - 225
371190058242052,119,MECKLENBURG - 225
371190058242053,119,MECKLENBURG - 225
371190058242054,119,MECKLENBURG - 225
371190058242055,119,MECKLENBURG - 225
371190058242056,119,MECKLENBURG - 225
371190058242057,119,MECKLENBURG - 225
371190058242058,119,MECKLENBURG - 225
371190058242059,119,MECKLENBURG - 225
371190058242060,119,MECKLENBURG - 225
371190058242061,119,MECKLENBURG - 225
371190058242062,119,MECKLENBURG - 225
371190058242063,119,MECKLENBURG - 225
371190058242064,119,MECKLENBURG - 225
371190058242065,119,MECKLENBURG - 225
371190058242066,119,MECKLENBURG - 225
371190058242067,119,MECKLENBURG - 225
371190058242068,119,MECKLENBURG - 225
371190058242069,119,MECKLENBURG - 225
371190058242070,119,MECKLENBURG - 225
371190058261000,119,MECKLENBURG - 129
371190058261001,119,MECKLENBURG - 129
371190058261002,119,MECKLENBURG - 129
371190058261003,119,MECKLENBURG - 129
371190058261004,119,MECKLENBURG - 129
371190058261005,119,MECKLENBURG - 129
371190058261006,119,MECKLENBURG - 129
371190058261007,119,MECKLENBURG - 129
371190058261008,119,MECKLENBURG - 129
371190058261009,119,MECKLENBURG - 087
371190058261010,119,MECKLENBURG - 087
371190058261011,119,MECKLENBURG - 087
371190058261012,119,MECKLENBURG - 087
371190058261013,119,MECKLENBURG - 087
371190058261014,119,MECKLENBURG - 087
371190058261015,119,MECKLENBURG - 087
371190058261016,119,MECKLENBURG - 087
371190058262000,119,MECKLENBURG - 087
371190058262001,119,MECKLENBURG - 087
371190058262002,119,MECKLENBURG - 087
371190058262003,119,MECKLENBURG - 087
371190058262004,119,MECKLENBURG - 087
371190058262005,119,MECKLENBURG - 087
371190058262006,119,MECKLENBURG - 087
371190058262007,119,MECKLENBURG - 087
371190058262008,119,MECKLENBURG - 087
371190058262009,119,MECKLENBURG - 087
371190058262010,119,MECKLENBURG - 087
371190058262011,119,MECKLENBURG - 087
371190058262012,119,MECKLENBURG - 087
371190058262013,119,MECKLENBURG - 087
371190058262014,119,MECKLENBURG - 087
371190058262015,119,MECKLENBURG - 087
371190058262016,119,MECKLENBURG - 087
371190058262017,119,MECKLENBURG - 087
371190058262018,119,MECKLENBURG - 087
371190058262019,119,MECKLENBURG - 087
371190058262020,119,MECKLENBURG - 129
371190058262021,119,MECKLENBURG - 087
371190058262022,119,MECKLENBURG - 087
371190058271000,119,MECKLENBURG - 097
371190058271001,119,MECKLENBURG - 097
371190058271002,119,MECKLENBURG - 097
371190058271003,119,MECKLENBURG - 097
371190058271004,119,MECKLENBURG - 097
371190058271005,119,MECKLENBURG - 097
371190058271006,119,MECKLENBURG - 097
371190058271007,119,MECKLENBURG - 097
371190058271008,119,MECKLENBURG - 097
371190058271009,119,MECKLENBURG - 097
371190058281000,119,MECKLENBURG - 114
371190058281001,119,MECKLENBURG - 114
371190058281002,119,MECKLENBURG - 114
371190058281003,119,MECKLENBURG - 114
371190058281004,119,MECKLENBURG - 114
371190058281005,119,MECKLENBURG - 114
371190058281006,119,MECKLENBURG - 114
371190058282000,119,MECKLENBURG - 114
371190058282001,119,MECKLENBURG - 114
371190058282002,119,MECKLENBURG - 114
371190058282003,119,MECKLENBURG - 114
371190058283000,119,MECKLENBURG - 114
371190058283001,119,MECKLENBURG - 114
371190058283002,119,MECKLENBURG - 114
371190058291000,119,MECKLENBURG - 129
371190058291001,119,MECKLENBURG - 129
371190058291002,119,MECKLENBURG - 129
371190058291003,119,MECKLENBURG - 129
371190058291004,119,MECKLENBURG - 114
371190058291005,119,MECKLENBURG - 097
371190058291006,119,MECKLENBURG - 097
371190058291007,119,MECKLENBURG - 097
371190058291008,119,MECKLENBURG - 114
371190058291009,119,MECKLENBURG - 129
371190058291010,119,MECKLENBURG - 114
371190058291011,119,MECKLENBURG - 129
371190058291012,119,MECKLENBURG - 114
371190058291013,119,MECKLENBURG - 129
371190058291014,119,MECKLENBURG - 129
371190058291015,119,MECKLENBURG - 129
371190058291016,119,MECKLENBURG - 129
371190058291017,119,MECKLENBURG - 129
371190058291018,119,MECKLENBURG - 129
371190058291019,119,MECKLENBURG - 129
371190058291020,119,MECKLENBURG - 129
371190058291021,119,MECKLENBURG - 129
371190058291022,119,MECKLENBURG - 129
371190058292000,119,MECKLENBURG - 129
371190058292001,119,MECKLENBURG - 129
371190058292002,119,MECKLENBURG - 129
371190058292003,119,MECKLENBURG - 129
371190058292004,119,MECKLENBURG - 129
371190058292005,119,MECKLENBURG - 129
371190058292006,119,MECKLENBURG - 129
371190058292007,119,MECKLENBURG - 129
371190058292008,119,MECKLENBURG - 129
371190058292009,119,MECKLENBURG - 129
371190058292010,119,MECKLENBURG - 129
371190058301000,119,MECKLENBURG - 087
371190058301001,119,MECKLENBURG - 087
371190058301002,119,MECKLENBURG - 087
371190058301003,119,MECKLENBURG - 087
371190058301004,119,MECKLENBURG - 087
371190058301005,119,MECKLENBURG - 087
371190058301006,119,MECKLENBURG - 087
371190058301007,119,MECKLENBURG - 087
371190058301008,119,MECKLENBURG - 087
371190058302000,119,MECKLENBURG - 088
371190058302001,119,MECKLENBURG - 088
371190058302002,119,MECKLENBURG - 088
371190058302003,119,MECKLENBURG - 088
371190058302004,119,MECKLENBURG - 088
371190058302005,119,MECKLENBURG - 088
371190058302006,119,MECKLENBURG - 088
371190058302007,119,MECKLENBURG - 088
371190058302008,119,MECKLENBURG - 088
371190058302009,119,MECKLENBURG - 088
371190058302010,119,MECKLENBURG - 088
371190058302011,119,MECKLENBURG - 088
371190058302012,119,MECKLENBURG - 088
371190058302013,119,MECKLENBURG - 087
371190058302014,119,MECKLENBURG - 087
371190058321000,119,MECKLENBURG - 091
371190058321001,119,MECKLENBURG - 091
371190058321002,119,MECKLENBURG - 091
371190058321003,119,MECKLENBURG - 091
371190058321004,119,MECKLENBURG - 091
371190058321005,119,MECKLENBURG - 091
371190058321006,119,MECKLENBURG - 091
371190058321007,119,MECKLENBURG - 233
371190058321008,119,MECKLENBURG - 091
371190058321009,119,MECKLENBURG - 091
371190058321010,119,MECKLENBURG - 233
371190058321011,119,MECKLENBURG - 233
371190058321012,119,MECKLENBURG - 233
371190058321013,119,MECKLENBURG - 233
371190058321014,119,MECKLENBURG - 091
371190058331000,119,MECKLENBURG - 233
371190058331001,119,MECKLENBURG - 233
371190058332000,119,MECKLENBURG - 233
371190058332001,119,MECKLENBURG - 233
371190058332002,119,MECKLENBURG - 233
371190058332003,119,MECKLENBURG - 233
371190058332004,119,MECKLENBURG - 233
371190058332005,119,MECKLENBURG - 233
371190058332006,119,MECKLENBURG - 233
371190058332007,119,MECKLENBURG - 233
371190058332008,119,MECKLENBURG - 233
371190058332009,119,MECKLENBURG - 233
371190058332010,119,MECKLENBURG - 233
371190058332011,119,MECKLENBURG - 233
371190058332012,119,MECKLENBURG - 091
371190058333000,119,MECKLENBURG - 217
371190058333001,119,MECKLENBURG - 217
371190058333002,119,MECKLENBURG - 217
371190058333003,119,MECKLENBURG - 233
371190058333004,119,MECKLENBURG - 233
371190058333005,119,MECKLENBURG - 233
371190058333006,119,MECKLENBURG - 233
371190058333007,119,MECKLENBURG - 233
371190058333008,119,MECKLENBURG - 233
371190058333009,119,MECKLENBURG - 233
371190058333010,119,MECKLENBURG - 233
371190058333011,119,MECKLENBURG - 233
371190058333012,119,MECKLENBURG - 233
371190058333013,119,MECKLENBURG - 233
371190058333014,119,MECKLENBURG - 233
371190058333015,119,MECKLENBURG - 233
371190058333016,119,MECKLENBURG - 233
371190058333017,119,MECKLENBURG - 233
371190058333018,119,MECKLENBURG - 233
371190058333019,119,MECKLENBURG - 233
371190058333020,119,MECKLENBURG - 233
371190058333021,119,MECKLENBURG - 233
371190058333022,119,MECKLENBURG - 233
371190058333023,119,MECKLENBURG - 233
371190058333024,119,MECKLENBURG - 233
371190058333025,119,MECKLENBURG - 233
371190058333026,119,MECKLENBURG - 233
371190058333027,119,MECKLENBURG - 233
371190058333028,119,MECKLENBURG - 233
371190058333029,119,MECKLENBURG - 233
371190058341000,119,MECKLENBURG - 215
371190058341001,119,MECKLENBURG - 215
371190058341002,119,MECKLENBURG - 215
371190058341003,119,MECKLENBURG - 215
371190058341004,119,MECKLENBURG - 215
371190058341005,119,MECKLENBURG - 215
371190058341006,119,MECKLENBURG - 215
371190058341007,119,MECKLENBURG - 215
371190058341008,119,MECKLENBURG - 215
371190058341009,119,MECKLENBURG - 215
371190058341010,119,MECKLENBURG - 215
371190058341011,119,MECKLENBURG - 215
371190058341012,119,MECKLENBURG - 215
371190058341013,119,MECKLENBURG - 215
371190058341014,119,MECKLENBURG - 215
371190058341015,119,MECKLENBURG - 215
371190058341016,119,MECKLENBURG - 215
371190058341017,119,MECKLENBURG - 215
371190058341018,119,MECKLENBURG - 215
371190058341019,119,MECKLENBURG - 215
371190058341020,119,MECKLENBURG - 215
371190058341021,119,MECKLENBURG - 215
371190058341022,119,MECKLENBURG - 215
371190058341023,119,MECKLENBURG - 215
371190058341024,119,MECKLENBURG - 215
371190058341025,119,MECKLENBURG - 215
371190058341026,119,MECKLENBURG - 215
371190058341027,119,MECKLENBURG - 215
371190058341028,119,MECKLENBURG - 215
371190058341029,119,MECKLENBURG - 215
371190058341030,119,MECKLENBURG - 215
371190058341031,119,MECKLENBURG - 215
371190058342000,119,MECKLENBURG - 215
371190058342001,119,MECKLENBURG - 215
371190058342002,119,MECKLENBURG - 215
371190058342003,119,MECKLENBURG - 215
371190058342004,119,MECKLENBURG - 215
371190058342005,119,MECKLENBURG - 215
371190058342006,119,MECKLENBURG - 215
371190058342007,119,MECKLENBURG - 215
371190058342008,119,MECKLENBURG - 215
371190058342009,119,MECKLENBURG - 215
371190058342010,119,MECKLENBURG - 215
371190058342011,119,MECKLENBURG - 215
371190058342012,119,MECKLENBURG - 215
371190058342013,119,MECKLENBURG - 215
371190058342014,119,MECKLENBURG - 215
371190058342015,119,MECKLENBURG - 215
371190058342016,119,MECKLENBURG - 215
371190058351000,119,MECKLENBURG - 136
371190058351001,119,MECKLENBURG - 136
371190058351002,119,MECKLENBURG - 136
371190058351003,119,MECKLENBURG - 136
371190058351004,119,MECKLENBURG - 136
371190058351005,119,MECKLENBURG - 136
371190058351006,119,MECKLENBURG - 136
371190058351007,119,MECKLENBURG - 136
371190058351008,119,MECKLENBURG - 136
371190058351009,119,MECKLENBURG - 136
371190058351010,119,MECKLENBURG - 136
371190058351011,119,MECKLENBURG - 136
371190058351012,119,MECKLENBURG - 136
371190058351013,119,MECKLENBURG - 136
371190058351014,119,MECKLENBURG - 136
371190058351015,119,MECKLENBURG - 136
371190058351016,119,MECKLENBURG - 136
371190058351017,119,MECKLENBURG - 136
371190058351018,119,MECKLENBURG - 136
371190058351019,119,MECKLENBURG - 136
371190058351020,119,MECKLENBURG - 136
371190058351021,119,MECKLENBURG - 136
371190058351022,119,MECKLENBURG - 136
371190058351023,119,MECKLENBURG - 136
371190058351024,119,UNION - 15
371190058351025,119,MECKLENBURG - 136
371190058351026,119,MECKLENBURG - 136
371190058351027,119,MECKLENBURG - 136
371190058351028,119,MECKLENBURG - 136
371190058351029,119,MECKLENBURG - 136
371190058351030,119,MECKLENBURG - 136
371190058351031,119,MECKLENBURG - 136
371190058351032,119,MECKLENBURG - 136
371190058351033,119,MECKLENBURG - 136
371190058361000,119,MECKLENBURG - 231
371190058361001,119,MECKLENBURG - 231
371190058361002,119,MECKLENBURG - 231
371190058361003,119,MECKLENBURG - 231
371190058361004,119,MECKLENBURG - 231
371190058361005,119,MECKLENBURG - 231
371190058361006,119,MECKLENBURG - 231
371190058361007,119,MECKLENBURG - 231
371190058361008,119,MECKLENBURG - 231
371190058361009,119,MECKLENBURG - 231
371190058361010,119,MECKLENBURG - 231
371190058361011,119,MECKLENBURG - 231
371190058361012,119,MECKLENBURG - 231
371190058361013,119,MECKLENBURG - 231
371190058361014,119,MECKLENBURG - 231
371190058361015,119,MECKLENBURG - 231
371190058361016,119,MECKLENBURG - 231
371190058362000,119,MECKLENBURG - 231
371190058362001,119,MECKLENBURG - 231
371190058362002,119,MECKLENBURG - 231
371190058362003,119,MECKLENBURG - 231
371190058362004,119,MECKLENBURG - 231
371190058362005,119,MECKLENBURG - 231
371190058362006,119,MECKLENBURG - 231
371190058362007,119,MECKLENBURG - 231
371190058362008,119,MECKLENBURG - 231
371190058362009,119,MECKLENBURG - 231
371190058362010,119,MECKLENBURG - 231
371190058362011,119,MECKLENBURG - 231
371190058391000,119,MECKLENBURG - 226
371190058391001,119,MECKLENBURG - 226
371190058391002,119,MECKLENBURG - 226
371190058391003,119,MECKLENBURG - 226
371190058391004,119,MECKLENBURG - 226
371190058391005,119,MECKLENBURG - 226
371190058391006,119,MECKLENBURG - 226
371190058391007,119,MECKLENBURG - 226
371190058391008,119,MECKLENBURG - 226
371190058391009,119,MECKLENBURG - 226
371190058391010,119,MECKLENBURG - 226
371190058391011,119,MECKLENBURG - 226
371190058391012,119,MECKLENBURG - 226
371190058391013,119,MECKLENBURG - 226
371190058391014,119,MECKLENBURG - 226
371190058391015,119,MECKLENBURG - 226
371190058392000,119,MECKLENBURG - 226
371190058392001,119,MECKLENBURG - 226
371190058392002,119,MECKLENBURG - 226
371190058392003,119,MECKLENBURG - 226
371190058392004,119,MECKLENBURG - 226
371190058392005,119,MECKLENBURG - 226
371190058392006,119,MECKLENBURG - 226
371190058392007,119,MECKLENBURG - 226
371190058392008,119,MECKLENBURG - 226
371190058392009,119,MECKLENBURG - 226
371190058401000,119,MECKLENBURG - 140
371190058401001,119,MECKLENBURG - 140
371190058401002,119,MECKLENBURG - 140
371190058401003,119,MECKLENBURG - 140
371190058401004,119,MECKLENBURG - 140
371190058401005,119,MECKLENBURG - 140
371190058401006,119,MECKLENBURG - 140
371190058401007,119,MECKLENBURG - 140
371190058401008,119,MECKLENBURG - 140
371190058401009,119,MECKLENBURG - 140
371190058401010,119,MECKLENBURG - 140
371190058401011,119,MECKLENBURG - 140
371190058431000,119,MECKLENBURG - 139
371190058431001,119,MECKLENBURG - 139
371190058431002,119,MECKLENBURG - 139
371190058431003,119,MECKLENBURG - 139
371190058431004,119,MECKLENBURG - 139
371190058431005,119,MECKLENBURG - 139
371190058431006,119,MECKLENBURG - 139
371190058431007,119,MECKLENBURG - 139
371190058431008,119,MECKLENBURG - 139
371190058431009,119,MECKLENBURG - 139
371190058431010,119,MECKLENBURG - 139
371190058431011,119,MECKLENBURG - 139
371190058431012,119,MECKLENBURG - 139
371190058432000,119,MECKLENBURG - 139
371190058432001,119,MECKLENBURG - 139
371190058432002,119,MECKLENBURG - 139
371190058432003,119,MECKLENBURG - 139
371190058432004,119,MECKLENBURG - 139
371190058432005,119,MECKLENBURG - 139
371190058432006,119,MECKLENBURG - 139
371190058432007,119,MECKLENBURG - 139
371190058432008,119,MECKLENBURG - 139
371190058432009,119,MECKLENBURG - 139
371190058432010,119,MECKLENBURG - 139
371190058432011,119,MECKLENBURG - 139
371190058432012,119,MECKLENBURG - 139
371190058432013,119,MECKLENBURG - 139
371190058432014,119,MECKLENBURG - 139
371190058432015,119,MECKLENBURG - 139
371190058432016,119,MECKLENBURG - 139
371190058432017,119,MECKLENBURG - 139
371190058432018,119,MECKLENBURG - 139
371190058451000,119,MECKLENBURG - 137
371190058451001,119,MECKLENBURG - 137
371190058451002,119,MECKLENBURG - 137
371190058451003,119,MECKLENBURG - 137
371190058451004,119,MECKLENBURG - 137
371190058451005,119,MECKLENBURG - 137
371190058451006,119,MECKLENBURG - 137
371190058451007,119,MECKLENBURG - 137
371190058452000,119,MECKLENBURG - 137
371190058452001,119,MECKLENBURG - 137
371190058452002,119,MECKLENBURG - 137
371190058452003,119,MECKLENBURG - 137
371190058452004,119,MECKLENBURG - 137
371190058452005,119,MECKLENBURG - 232
371190058452006,119,MECKLENBURG - 232
371190058452007,119,MECKLENBURG - 137
371190058452008,119,MECKLENBURG - 137
