block_geoid20,precinct_id,countyfp20
371270106031032,NASH - P16A,127
371270106031033,NASH - P16A,127
371270106031034,NASH - P16A,127
371270106031035,NASH - P16A,127
371270106031036,NASH - P16A,127
371270106031037,NASH - P16A,127
371270106031038,NASH - P16A,127
371270106031039,NASH - P16A,127
371270106031040,NASH - P16A,127
371270106031041,NASH - P14A,127
371270106031042,NASH - P16A,127
371270106031043,NASH - P16A,127
371270106031044,NASH - P16A,127
371270106031045,NASH - P16A,127
371270106041000,NASH - P16A,127
371270106041001,NASH - P16A,127
371270106041002,NASH - P17A,127
371270106041003,NASH - P17A,127
371270106041004,NASH - P17A,127
371270106041005,NASH - P17A,127
371270106041006,NASH - P17A,127
371270106041007,NASH - P17A,127
371270106041008,NASH - P17A,127
371270106041009,NASH - P17A,127
371270106041010,NASH - P17A,127
371270106041011,NASH - P17A,127
371270106041012,NASH - P17A,127
371270106041013,NASH - P21A,127
371270106041014,NASH - P21A,127
371270106042000,NASH - P21A,127
371270106042001,NASH - P21A,127
371270106042002,NASH - P21A,127
371270106042003,NASH - P21A,127
371270106042004,NASH - P21A,127
371270106042005,NASH - P21A,127
371270106042006,NASH - P21A,127
371270106042007,NASH - P16A,127
371270106042008,NASH - P17A,127
371270106042009,NASH - P17A,127
371270106042010,NASH - P17A,127
371270106042011,NASH - P17A,127
371270106042012,NASH - P17A,127
371270106042013,NASH - P17A,127
371270106042014,NASH - P17A,127
371270106042015,NASH - P17A,127
371270106042016,NASH - P17A,127
371270106042017,NASH - P21A,127
371270106042018,NASH - P21A,127
371270106042019,NASH - P21A,127
371270106042020,NASH - P21A,127
371270106042021,NASH - P21A,127
371270106042022,NASH - P21A,127
371270106042023,NASH - P21A,127
371270106042024,NASH - P21A,127
371270106042025,NASH - P21A,127
371270106042026,NASH - P21A,127
371270106042027,NASH - P21A,127
371270106042028,NASH - P21A,127
371270106042029,NASH - P21A,127
371270106042030,NASH - P21A,127
371270106042031,NASH - P21A,127
371270106042032,NASH - P21A,127
371270106043000,NASH - P17A,127
371270106043001,NASH - P17A,127
371270106043002,NASH - P17A,127
371270106043003,NASH - P17A,127
371270106043004,NASH - P17A,127
371270106043005,NASH - P17A,127
371270106043006,NASH - P17A,127
371270106043007,NASH - P17A,127
371270106043008,NASH - P17A,127
371270106043009,NASH - P17A,127
371270106043010,NASH - P17A,127
371270106043011,NASH - P17A,127
371270106043012,NASH - P17A,127
371270107001000,NASH - P13A,127
371270107001001,NASH - P13A,127
371270107001002,NASH - P13A,127
371270107001003,HALIFAX - ENF1,127
371270107001004,NASH - P13A,127
371270107001005,NASH - P13A,127
371270107001006,HALIFAX - ENF1,127
371270107001007,NASH - P13A,127
371270107001008,HALIFAX - ENF1,127
371270107001009,HALIFAX - ENF1,127
371270107001010,NASH - P13A,127
371270107001011,NASH - P13A,127
371270107001012,NASH - P13A,127
371270107001013,HALIFAX - RINGW,127
371270107001014,NASH - P13A,127
371270107001015,NASH - P13A,127
371270107001016,NASH - P13A,127
371270107001017,NASH - P13A,127
371270107001018,NASH - P13A,127
371270107001019,NASH - P13A,127
371270107001020,NASH - P13A,127
371270107001021,NASH - P13A,127
371270107001022,NASH - P13A,127
371270107001023,NASH - P13A,127
371270107001024,NASH - P13A,127
371270107001025,NASH - P13A,127
371270107001026,NASH - P13A,127
371270107001027,NASH - P13A,127
371270107001028,NASH - P13A,127
371270107001029,NASH - P13A,127
371270107001030,NASH - P13A,127
371270107001031,NASH - P13A,127
371270107001032,NASH - P13A,127
371270107001033,NASH - P13A,127
371270107001034,NASH - P13A,127
371270107001035,NASH - P13A,127
371270107001036,NASH - P13A,127
371270107001037,NASH - P13A,127
371270107001038,NASH - P13A,127
371270107001039,NASH - P13A,127
371270107001040,NASH - P13A,127
371270107001041,NASH - P13A,127
371270107001042,NASH - P13A,127
371270107001043,NASH - P13A,127
371270107001044,NASH - P13A,127
371270107001045,NASH - P13A,127
371270107001046,NASH - P13A,127
371270107001047,NASH - P13A,127
371270107001048,NASH - P13A,127
371270107001049,NASH - P13A,127
371270107001050,NASH - P13A,127
371270107001051,NASH - P13A,127
371270107001052,NASH - P13A,127
371270107001053,NASH - P13A,127
371270107001054,NASH - P13A,127
371270107001055,NASH - P13A,127
371270107001056,HALIFAX - ENF1,127
371270107002000,NASH - P13A,127
371270107002001,NASH - P13A,127
371270107002002,NASH - P13A,127
371270107002003,NASH - P13A,127
371270107002004,NASH - P13A,127
371270107002005,NASH - P13A,127
371270107002006,NASH - P13A,127
371270107002007,NASH - P13A,127
371270107002008,NASH - P13A,127
371270107002009,NASH - P13A,127
371270107002010,NASH - P16A,127
371270107002011,NASH - P16A,127
371270107002012,NASH - P16A,127
371270107002013,NASH - P16A,127
371270107002014,NASH - P16A,127
371270107002015,NASH - P12A,127
371270107002016,NASH - P13A,127
371270107002017,NASH - P12A,127
371270107002018,NASH - P16A,127
371270107002019,NASH - P16A,127
371270107002020,NASH - P16A,127
371270107002021,NASH - P16A,127
371270107002022,NASH - P16A,127
371270107002023,NASH - P16A,127
371270107002024,NASH - P16A,127
371270107002025,NASH - P16A,127
371270107002026,NASH - P16A,127
371270107002027,NASH - P16A,127
371270107002028,NASH - P16A,127
371270107002029,NASH - P16A,127
371270107002030,NASH - P16A,127
371270107002031,NASH - P16A,127
371270107002032,NASH - P16A,127
371270107002033,NASH - P16A,127
371270107002034,NASH - P16A,127
371270107002035,NASH - P16A,127
371270107002036,NASH - P16A,127
371270107002037,NASH - P16A,127
371270107002038,NASH - P16A,127
371270107002039,NASH - P16A,127
371270107002040,NASH - P16A,127
371270107002041,NASH - P16A,127
371270107002042,NASH - P16A,127
371270107002043,NASH - P16A,127
371270107002044,NASH - P16A,127
371270107002045,NASH - P16A,127
371270107002046,NASH - P16A,127
371270107002047,NASH - P16A,127
371270107002048,NASH - P16A,127
371270107002049,NASH - P16A,127
371270107002050,NASH - P16A,127
371270107002051,NASH - P16A,127
371270107002052,NASH - P16A,127
371270107002053,NASH - P16A,127
371270107002054,NASH - P16A,127
371270107002055,NASH - P16A,127
371270107002056,NASH - P16A,127
371270107002057,NASH - P16A,127
371270107003000,NASH - P16A,127
371270107003001,NASH - P16A,127
371270107003002,NASH - P16A,127
371270107003003,NASH - P16A,127
371270107003004,NASH - P16A,127
371270107003005,NASH - P16A,127
371270107003006,NASH - P16A,127
371270107003007,NASH - P16A,127
371270107003008,NASH - P16A,127
371270107003009,NASH - P16A,127
371270107003010,NASH - P16A,127
371270107003011,NASH - P16A,127
371270107003012,NASH - P16A,127
371270107003013,NASH - P16A,127
371270107003014,NASH - P16A,127
371270107003015,NASH - P16A,127
371270107003016,NASH - P16A,127
371270107003017,NASH - P16A,127
371270107003018,NASH - P16A,127
371270107003019,NASH - P16A,127
371270107003020,NASH - P16A,127
371270107003021,NASH - P16A,127
371270107003022,NASH - P16A,127
371270107003023,NASH - P16A,127
371270107003024,NASH - P16A,127
371270107003025,NASH - P16A,127
371270107003026,NASH - P16A,127
371270107003027,NASH - P16A,127
371270107003028,NASH - P16A,127
371270107003029,NASH - P16A,127
371270107003030,NASH - P16A,127
371270107003031,NASH - P16A,127
371270107003032,NASH - P16A,127
371270107003033,NASH - P16A,127
371270107003034,NASH - P16A,127
371270107003035,NASH - P16A,127
371270107003036,NASH - P16A,127
371270107003037,NASH - P16A,127
371270107003038,NASH - P16A,127
371270107003039,NASH - P16A,127
371270107003040,NASH - P16A,127
371270107003041,NASH - P16A,127
371270107003042,NASH - P16A,127
371270107003043,NASH - P16A,127
371270107003044,NASH - P16A,127
371270107003045,NASH - P16A,127
371270107003046,NASH - P16A,127
371270107003047,NASH - P16A,127
371270107003048,NASH - P16A,127
371270107003049,NASH - P16A,127
371270107003050,NASH - P16A,127
371270107003051,NASH - P16A,127
371270107003052,NASH - P14A,127
371270107003053,NASH - P14A,127
371270107003054,NASH - P14A,127
371270107003055,NASH - P14A,127
371270107003056,NASH - P14A,127
371270107003057,NASH - P14A,127
371270107003058,NASH - P14A,127
371270107003059,NASH - P14A,127
371270107003060,NASH - P14A,127
371270107003061,NASH - P14A,127
371270107003062,NASH - P14A,127
371270107003063,NASH - P14A,127
371270107003064,NASH - P16A,127
371270107003065,NASH - P16A,127
371270107003066,NASH - P14A,127
371270107003067,NASH - P14A,127
371270107003068,NASH - P14A,127
371270107003069,NASH - P14A,127
371270107003070,NASH - P14A,127
371270107003071,NASH - P14A,127
371270107003072,NASH - P14A,127
371270107003073,NASH - P14A,127
371270108011000,NASH - P13A,127
371270108011001,NASH - P13A,127
371270108011002,NASH - P12A,127
371270108011003,NASH - P12A,127
371270108011004,NASH - P12A,127
371270108011005,NASH - P12A,127
371270108011006,NASH - P12A,127
371270108011007,NASH - P12A,127
371270108011008,NASH - P12A,127
371270108011009,NASH - P12A,127
371270108011010,NASH - P10A,127
371270108011011,NASH - P12A,127
371270108011012,NASH - P12A,127
371270108011013,NASH - P12A,127
371270108011014,NASH - P12A,127
371270108011015,NASH - P12A,127
371270108011016,NASH - P12A,127
371270108011017,NASH - P12A,127
371270108011018,NASH - P12A,127
371270108011019,NASH - P12A,127
371270108011020,NASH - P13A,127
371270108011021,NASH - P13A,127
371270108011022,NASH - P13A,127
371270108011023,HALIFAX - RINGW,127
371270108011024,NASH - P13A,127
371270108011025,NASH - P13A,127
371270108011026,NASH - P13A,127
371270108011027,NASH - P13A,127
371270108011028,NASH - P13A,127
371270108011029,NASH - P12A,127
371270108011030,NASH - P12A,127
371270108011031,NASH - P12A,127
371270108011032,NASH - P12A,127
371270108011033,NASH - P12A,127
371270108011034,NASH - P12A,127
371270108011035,NASH - P12A,127
371270108011036,NASH - P12A,127
371270108011037,NASH - P12A,127
371270108011038,NASH - P12A,127
371270108011039,NASH - P12A,127
371270108011040,NASH - P12A,127
371270108011041,NASH - P12A,127
371270108021000,NASH - P11A,127
371270108021001,NASH - P14A,127
371270108021002,NASH - P14A,127
371270108021003,NASH - P14A,127
371270108021004,NASH - P11A,127
371270108021005,NASH - P14A,127
371270108021006,NASH - P14A,127
371270108021007,NASH - P14A,127
371270108021008,NASH - P14A,127
371270108021009,NASH - P14A,127
371270108021010,NASH - P14A,127
371270108021011,NASH - P11A,127
371270108021012,NASH - P14A,127
371270108021013,NASH - P11A,127
371270108021014,NASH - P11A,127
371270108021015,NASH - P11A,127
371270108021016,NASH - P11A,127
371270108021017,NASH - P11A,127
371270108021018,NASH - P11A,127
371270108021019,NASH - P11A,127
371270108021020,NASH - P11A,127
371270108021021,NASH - P11A,127
371270108021022,NASH - P11A,127
371270108021023,NASH - P11A,127
371270108021024,NASH - P11A,127
371270108021025,NASH - P14A,127
371270108021026,NASH - P14A,127
371270108021027,NASH - P14A,127
371270108021028,NASH - P14A,127
371270108021029,NASH - P14A,127
371270108021030,NASH - P11A,127
371270108021031,NASH - P11A,127
371270108021032,NASH - P11A,127
371270108021033,NASH - P11A,127
371270108021034,NASH - P11A,127
371270108021035,NASH - P11A,127
371270108021036,NASH - P11A,127
371270108021037,NASH - P11A,127
371270108021038,NASH - P11A,127
371270108021039,NASH - P11A,127
371270108021040,NASH - P15A,127
371270108021041,NASH - P11A,127
371270108021042,NASH - P11A,127
371270108021043,NASH - P11A,127
371270108021044,NASH - P14A,127
371270108021045,NASH - P14A,127
371270108021046,NASH - P11A,127
371270108022000,NASH - P11A,127
371270108022001,NASH - P11A,127
371270108022002,NASH - P11A,127
371270108022003,NASH - P11A,127
371270108022004,NASH - P11A,127
371270108022005,NASH - P11A,127
371270108022006,NASH - P11A,127
371270108022007,NASH - P08A,127
371270108022008,NASH - P08A,127
371270108022009,NASH - P11A,127
371270108022010,NASH - P11A,127
371270108022011,NASH - P11A,127
371270108022012,NASH - P11A,127
371270108022013,NASH - P08A,127
371270108022014,NASH - P08A,127
371270108022015,NASH - P08A,127
371270108022016,NASH - P08A,127
371270108022017,NASH - P08A,127
371270108022018,NASH - P08A,127
371270108022019,NASH - P08A,127
371270108022020,NASH - P08A,127
371270108022021,NASH - P11A,127
371270108022022,NASH - P11A,127
371270108022023,NASH - P11A,127
371270108022024,NASH - P11A,127
371270108022025,NASH - P11A,127
371270108022026,NASH - P11A,127
371270108022027,NASH - P11A,127
371270108022028,NASH - P11A,127
371270108022029,NASH - P11A,127
371270108022030,NASH - P11A,127
371270108022031,NASH - P11A,127
371270108022032,NASH - P08A,127
371270108022033,NASH - P08A,127
371270108022034,NASH - P08A,127
371270108022035,NASH - P08A,127
371270108022036,NASH - P11A,127
371270108022037,NASH - P11A,127
371270108023000,NASH - P11A,127
371270108023001,NASH - P11A,127
371270108023002,NASH - P11A,127
371270108023003,NASH - P11A,127
371270108023004,NASH - P11A,127
371270108023005,NASH - P11A,127
371270108023006,NASH - P11A,127
371270108023007,NASH - P11A,127
371270108023008,NASH - P11A,127
371270108023009,NASH - P11A,127
371270108023010,NASH - P11A,127
371270108023011,NASH - P11A,127
371270108023012,NASH - P11A,127
371270108023013,NASH - P11A,127
371270108023014,NASH - P11A,127
371270108023015,NASH - P11A,127
371270108023016,NASH - P11A,127
371270108023017,NASH - P11A,127
371270108023018,NASH - P11A,127
371270108023019,NASH - P11A,127
371270108023020,NASH - P11A,127
371270108023021,NASH - P11A,127
371270108023022,NASH - P11A,127
371270108023023,NASH - P11A,127
371270108023024,NASH - P11A,127
371270108023025,NASH - P11A,127
371270108024000,NASH - P16A,127
371270108024001,NASH - P16A,127
371270108024002,NASH - P11A,127
371270108024003,NASH - P11A,127
371270108024004,NASH - P11A,127
371270108024005,NASH - P16A,127
371270108024006,NASH - P16A,127
371270108024007,NASH - P16A,127
371270108024008,NASH - P16A,127
371270108024009,NASH - P16A,127
371270108024010,NASH - P16A,127
371270108024011,NASH - P11A,127
371270108024012,NASH - P11A,127
371270108024013,NASH - P11A,127
371270108024014,NASH - P16A,127
371270108024015,NASH - P11A,127
371270108024016,NASH - P16A,127
371270108024017,NASH - P16A,127
371270108024018,NASH - P16A,127
371270108024019,NASH - P16A,127
371270108024020,NASH - P11A,127
371270108024021,NASH - P11A,127
371270108024022,NASH - P11A,127
371270108024023,NASH - P11A,127
371270108024024,NASH - P16A,127
371270108024025,NASH - P16A,127
371270108024026,NASH - P16A,127
371270108024027,NASH - P16A,127
371270108024028,NASH - P11A,127
371270108024029,NASH - P11A,127
371270108024030,NASH - P11A,127
371270108024031,NASH - P11A,127
371270108024032,NASH - P11A,127
371270108024033,NASH - P11A,127
371270108024034,NASH - P14A,127
371270108024035,NASH - P14A,127
371270108024036,NASH - P14A,127
371270108024037,NASH - P14A,127
371270108024038,NASH - P16A,127
371270108024039,NASH - P16A,127
371270108024040,NASH - P14A,127
371270108024041,NASH - P14A,127
371270108024042,NASH - P14A,127
371270108024043,NASH - P14A,127
371270108024044,NASH - P11A,127
371270108024045,NASH - P11A,127
371270108024046,NASH - P11A,127
371270108024047,NASH - P11A,127
371270108024048,NASH - P16A,127
371270108024049,NASH - P11A,127
371270109001000,NASH - P10A,127
371270109001001,NASH - P10A,127
371270109001002,NASH - P10A,127
371270109001003,HALIFAX - HOL,127
371270109001004,NASH - P10A,127
371270109001005,HALIFAX - HOL,127
371270109001006,NASH - P10A,127
371270109001007,HALIFAX - HOL,127
371270109001008,NASH - P10A,127
371270109001009,NASH - P10A,127
371270109001010,NASH - P10A,127
371270109001011,NASH - P10A,127
371270109001012,NASH - P10A,127
371270109001013,NASH - P10A,127
371270109001014,NASH - P10A,127
371270109001015,NASH - P10A,127
371270109001016,NASH - P10A,127
371270109001017,NASH - P10A,127
371270109001018,NASH - P10A,127
371270109001019,NASH - P10A,127
371270109001020,NASH - P09A,127
371270109001021,NASH - P10A,127
371270109001022,NASH - P09A,127
371270109001023,NASH - P09A,127
371270109001024,NASH - P10A,127
371270109001025,NASH - P10A,127
371270109001026,NASH - P10A,127
371270109001027,NASH - P10A,127
371270109001028,NASH - P10A,127
371270109001029,NASH - P10A,127
371270109001030,NASH - P10A,127
371270109001031,NASH - P10A,127
371270109001032,NASH - P10A,127
371270109001033,NASH - P10A,127
371270109001034,NASH - P10A,127
371270109001035,NASH - P10A,127
371270109001036,FRANKLIN - 10,127
371270109001037,NASH - P10A,127
371270109001038,NASH - P10A,127
371270109001039,NASH - P10A,127
371270109001040,NASH - P09A,127
371270109001041,NASH - P10A,127
371270109002000,NASH - P09A,127
371270109002001,FRANKLIN - 10,127
371270109002002,NASH - P09A,127
371270109002003,NASH - P09A,127
371270109002004,NASH - P09A,127
371270109002005,NASH - P09A,127
371270109002006,NASH - P09A,127
371270109002007,NASH - P09A,127
371270109002008,NASH - P09A,127
371270109002009,NASH - P09A,127
371270109002010,NASH - P09A,127
371270109002011,NASH - P09A,127
371270109002012,NASH - P09A,127
371270109002013,NASH - P09A,127
371270109002014,NASH - P09A,127
371270109002015,NASH - P09A,127
371270109002016,NASH - P09A,127
371270109002017,NASH - P10A,127
371270109002018,NASH - P10A,127
371270109002019,NASH - P09A,127
371270109002020,NASH - P09A,127
371270109002021,NASH - P09A,127
371270109002022,NASH - P09A,127
371270109002023,NASH - P09A,127
371270109002024,NASH - P09A,127
371270109002025,NASH - P09A,127
371270109002026,NASH - P09A,127
371270109002027,NASH - P09A,127
371270109002028,NASH - P09A,127
371270109002029,NASH - P09A,127
371270109002030,NASH - P09A,127
371270109002031,NASH - P09A,127
371270109002032,NASH - P09A,127
371270109002033,NASH - P09A,127
371270109002034,NASH - P09A,127
371270109002035,NASH - P09A,127
371270109002036,NASH - P09A,127
371270109002037,NASH - P09A,127
371270109002038,NASH - P09A,127
371270109002039,NASH - P09A,127
371270109002040,NASH - P09A,127
371270109002041,NASH - P09A,127
371270109003000,NASH - P10A,127
371270109003001,NASH - P10A,127
371270109003002,NASH - P09A,127
371270109003003,NASH - P09A,127
371270109003004,NASH - P09A,127
371270109003005,NASH - P09A,127
371270109003006,NASH - P09A,127
371270109003007,NASH - P09A,127
371270109003008,NASH - P09A,127
371270109003009,NASH - P09A,127
371270109003010,NASH - P09A,127
371270109003011,NASH - P09A,127
371270109003012,NASH - P09A,127
371270109003013,NASH - P09A,127
371270109003014,NASH - P08A,127
371270109003015,NASH - P06A,127
371270109003016,NASH - P06A,127
371270109003017,NASH - P09A,127
371270109003018,NASH - P06A,127
371270109003019,NASH - P06A,127
371270109003020,NASH - P06A,127
371270109003021,NASH - P09A,127
371270109003022,NASH - P09A,127
371270109003023,NASH - P09A,127
371270109003024,NASH - P09A,127
371270109003025,NASH - P09A,127
371270109003026,NASH - P09A,127
371270109003027,NASH - P06A,127
371270109003028,NASH - P06A,127
371270109003029,NASH - P07A,127
371270109003030,NASH - P07A,127
371270109003031,NASH - P08A,127
371270109003032,NASH - P08A,127
371270109003033,NASH - P08A,127
371270109003034,NASH - P08A,127
371270109003035,NASH - P08A,127
371270109003036,NASH - P08A,127
371270109003037,NASH - P08A,127
371270109003038,NASH - P06A,127
371270109003039,NASH - P06A,127
371270109003040,NASH - P08A,127
371270109003041,NASH - P08A,127
371270109003042,NASH - P06A,127
371270109003043,NASH - P06A,127
371270109003044,NASH - P08A,127
371270109003045,NASH - P08A,127
371270109003046,NASH - P09A,127
371270109003047,NASH - P09A,127
371270109004000,NASH - P10A,127
371270109004001,NASH - P10A,127
371270109004002,NASH - P10A,127
371270109004003,NASH - P10A,127
371270109004004,NASH - P10A,127
371270109004005,NASH - P10A,127
371270109004006,NASH - P10A,127
371270109004007,NASH - P10A,127
371270109004008,NASH - P10A,127
371270109004009,NASH - P10A,127
371270109004010,NASH - P10A,127
371270109004011,NASH - P10A,127
371270109004012,NASH - P10A,127
371270109004013,NASH - P10A,127
371270109004014,NASH - P10A,127
371270109004015,NASH - P09A,127
371270109004016,NASH - P10A,127
371270109004017,NASH - P09A,127
371270109004018,NASH - P09A,127
371270109004019,NASH - P10A,127
371270109004020,NASH - P10A,127
371270109004021,NASH - P10A,127
371270109004022,NASH - P10A,127
371270109004023,NASH - P10A,127
371270109004024,NASH - P10A,127
371270109004025,NASH - P10A,127
371270109004026,NASH - P10A,127
371270109004027,NASH - P10A,127
371270109004028,NASH - P10A,127
371270109004029,NASH - P10A,127
371270109004030,NASH - P08A,127
371270109004031,NASH - P08A,127
371270109004032,NASH - P09A,127
371270109004033,NASH - P09A,127
371270109004034,NASH - P10A,127
371270109004035,NASH - P10A,127
371270110001000,NASH - P06A,127
371270110001001,NASH - P06A,127
371270110001002,NASH - P06A,127
371270110001003,NASH - P06A,127
371270110001004,NASH - P06A,127
371270110001005,NASH - P06A,127
371270110001006,NASH - P06A,127
371270110001007,NASH - P06A,127
371270110001008,NASH - P06A,127
371270110001009,NASH - P06A,127
371270110001010,NASH - P06A,127
371270110001011,NASH - P06A,127
371270110001012,NASH - P06A,127
371270110001013,NASH - P06A,127
371270110001014,NASH - P06A,127
371270110001015,NASH - P06A,127
371270110001016,NASH - P06A,127
371270110001017,NASH - P06A,127
371270110001018,NASH - P06A,127
371270110001019,NASH - P06A,127
371270110001020,NASH - P06A,127
371270110001021,NASH - P06A,127
371270110001022,NASH - P06A,127
371270110001023,NASH - P06A,127
371270110001024,NASH - P06A,127
371270110001025,NASH - P06A,127
371270110001026,NASH - P06A,127
371270110001027,NASH - P06A,127
371270110001028,NASH - P06A,127
371270110001029,NASH - P06A,127
371270110001030,NASH - P06A,127
371270110001031,NASH - P06A,127
371270110001032,NASH - P06A,127
371270110001033,NASH - P06A,127
371270110001034,NASH - P06A,127
371270110001035,NASH - P06A,127
371270110001036,NASH - P06A,127
371270110001037,NASH - P06A,127
371270110001038,NASH - P06A,127
371270110001039,NASH - P06A,127
371270110001040,NASH - P06A,127
371270110001041,NASH - P06A,127
371270110001042,NASH - P06A,127
371270110002000,NASH - P06A,127
371270110002001,NASH - P06A,127
371270110002002,NASH - P06A,127
371270110002003,NASH - P06A,127
371270110002004,NASH - P06A,127
371270110002005,NASH - P06A,127
371270110002006,NASH - P06A,127
371270110002007,NASH - P06A,127
371270110002008,NASH - P06A,127
371270110002009,NASH - P06A,127
371270110002010,NASH - P06A,127
371270110002011,NASH - P06A,127
371270110002012,NASH - P06A,127
371270110002013,NASH - P06A,127
371270110002014,NASH - P06A,127
371270110002015,NASH - P06A,127
371270110002016,NASH - P06A,127
371270110002017,NASH - P06A,127
371270110002018,NASH - P06A,127
371270110002019,NASH - P06A,127
371270110002020,NASH - P06A,127
371270110002021,NASH - P06A,127
371270110002022,NASH - P06A,127
371270110002023,NASH - P06A,127
371270110002024,NASH - P06A,127
371270110002025,NASH - P06A,127
371270110002026,NASH - P06A,127
371270110002027,NASH - P06A,127
371270110002028,NASH - P06A,127
371270110002029,NASH - P06A,127
371270110002030,NASH - P06A,127
371270110002031,NASH - P06A,127
371270110002032,NASH - P06A,127
371270110002033,NASH - P06A,127
371270110002034,NASH - P06A,127
371270110002035,NASH - P06A,127
371270110002036,NASH - P06A,127
371270110002037,NASH - P06A,127
371270110002038,NASH - P06A,127
371270110002039,NASH - P06A,127
371270110002040,NASH - P06A,127
371270110002041,NASH - P06A,127
371270110002042,NASH - P06A,127
371270110002043,NASH - P06A,127
371270110002044,NASH - P06A,127
371270110002045,NASH - P06A,127
371270110002046,NASH - P06A,127
371270110002047,NASH - P06A,127
371270110002048,NASH - P06A,127
371270110003000,NASH - P07A,127
371270110003001,NASH - P07A,127
371270110003002,NASH - P07A,127
371270110003003,NASH - P07A,127
371270110003004,NASH - P07A,127
371270110003005,NASH - P07A,127
371270110003006,NASH - P07A,127
371270110003007,NASH - P07A,127
371270110003008,NASH - P06A,127
371270110003009,NASH - P06A,127
371270110003010,NASH - P06A,127
371270110003011,NASH - P07A,127
371270110003012,NASH - P07A,127
371270110003013,NASH - P07A,127
371270110003014,NASH - P07A,127
371270110003015,NASH - P07A,127
371270110003016,NASH - P07A,127
371270110003017,NASH - P07A,127
371270110003018,NASH - P07A,127
371270110003019,NASH - P07A,127
371270110003020,NASH - P07A,127
371270110003021,NASH - P07A,127
371270110003022,NASH - P07A,127
371270110003023,NASH - P07A,127
371270110003024,NASH - P06A,127
371270110003025,NASH - P06A,127
371270110003026,NASH - P07A,127
371270110003027,NASH - P06A,127
371270110003028,NASH - P06A,127
371270110003029,NASH - P07A,127
371270110003030,NASH - P06A,127
371270110003031,NASH - P06A,127
371270110003032,NASH - P06A,127
371270110003033,NASH - P06A,127
371270110003034,NASH - P06A,127
371270110003035,NASH - P06A,127
371270110003036,NASH - P06A,127
371270110003037,NASH - P06A,127
371270110003038,NASH - P06A,127
371270110003039,NASH - P06A,127
371270110003040,NASH - P06A,127
371270110003041,NASH - P07A,127
371270110003042,NASH - P07A,127
371270110003043,NASH - P07A,127
371270110003044,NASH - P06A,127
371270110003045,NASH - P06A,127
371270110003046,NASH - P06A,127
371270110003047,NASH - P06A,127
371270110003048,NASH - P06A,127
371270110003049,NASH - P06A,127
371270110003050,NASH - P06A,127
371270110003051,NASH - P06A,127
371270110003052,NASH - P06A,127
371270110003053,NASH - P06A,127
371270110003054,NASH - P06A,127
371270110003055,NASH - P06A,127
371270110003056,NASH - P06A,127
371270110003057,NASH - P05A,127
371270110003058,NASH - P06A,127
371270110003059,NASH - P06A,127
371270111011000,NASH - P15A,127
371270111011001,NASH - P15A,127
371270111011002,NASH - P15A,127
371270111011003,NASH - P15A,127
371270111011004,NASH - P08A,127
371270111011005,NASH - P08A,127
371270111011006,NASH - P08A,127
371270111011007,NASH - P08A,127
371270111011008,NASH - P08A,127
371270111011009,NASH - P08A,127
371270111011010,NASH - P08A,127
371270111011011,NASH - P08A,127
371270111011012,NASH - P08A,127
371270111011013,NASH - P08A,127
371270111011014,NASH - P08A,127
371270111011015,NASH - P08A,127
371270111011016,NASH - P08A,127
371270111011017,NASH - P08A,127
371270111011018,NASH - P08A,127
371270111011019,NASH - P08A,127
371270111011020,NASH - P08A,127
371270111011021,NASH - P08A,127
371270111011022,NASH - P08A,127
371270111011023,NASH - P08A,127
371270111011024,NASH - P08A,127
371270111011025,NASH - P08A,127
371270111011026,NASH - P08A,127
371270111011027,NASH - P08A,127
371270111011028,NASH - P08A,127
371270111011029,NASH - P08A,127
371270111011030,NASH - P08A,127
371270111011031,NASH - P08A,127
371270111011032,NASH - P08A,127
371270111011033,NASH - P08A,127
371270111011034,NASH - P08A,127
371270111011035,NASH - P08A,127
371270111011036,NASH - P08A,127
371270111011037,NASH - P08A,127
371270111011038,NASH - P08A,127
371270111011039,NASH - P08A,127
371270111011040,NASH - P08A,127
371270111011041,NASH - P08A,127
371270111011042,NASH - P08A,127
371270111011043,NASH - P08A,127
371270111011044,NASH - P08A,127
371270111011045,NASH - P08A,127
371270111011046,NASH - P15A,127
371270111011047,NASH - P15A,127
371270111011048,NASH - P15A,127
371270111011049,NASH - P15A,127
371270111011050,NASH - P08A,127
371270111011051,NASH - P15A,127
371270111011052,NASH - P15A,127
371270111011053,NASH - P15A,127
371270111011054,NASH - P15A,127
371270111011055,NASH - P15A,127
371270111011056,NASH - P15A,127
371270111011057,NASH - P15A,127
371270111011058,NASH - P15A,127
371270111011059,NASH - P15A,127
371270111011060,NASH - P15A,127
371270111011061,NASH - P15A,127
371270111011062,NASH - P15A,127
371270111011063,NASH - P15A,127
371270111011064,NASH - P15A,127
371270111011065,NASH - P08A,127
371270111011066,NASH - P08A,127
371270111011067,NASH - P08A,127
371270111011068,NASH - P15A,127
371270111012000,NASH - P15A,127
371270111012001,NASH - P15A,127
371270111012002,NASH - P15A,127
371270111012003,NASH - P15A,127
371270111012004,NASH - P15A,127
371270111012005,NASH - P15A,127
371270111012006,NASH - P15A,127
371270111012007,NASH - P15A,127
371270111012008,NASH - P15A,127
371270111012009,NASH - P15A,127
371270111012010,NASH - P15A,127
371270111012011,NASH - P15A,127
371270111012012,NASH - P15A,127
371270111012013,NASH - P15A,127
371270111012014,NASH - P15A,127
