precinct_key,district,prec_area,area_weight
FORSYTH - 135,10,10199034.319646003,1.0
FORSYTH - 202,10,2238913.464395915,1.0
FORSYTH - 203,10,1406603.8029365945,1.0
FORSYTH - 204,10,4232639.450874084,1.0
FORSYTH - 205,10,1584375.1877527772,1.0
FORSYTH - 206,10,5212037.456609865,1.0
FORSYTH - 207,10,7148883.591858313,1.0
FORSYTH - 208,10,3578359.4986539013,1.0
FORSYTH - 301,10,1249883.6187037432,1.0
FORSYTH - 302,10,2943158.563749448,1.0
FORSYTH - 303,10,1092935.8919634044,1.0
FORSYTH - 304,10,5312229.935203203,1.0
FORSYTH - 305,10,3148356.775700262,1.0
FORSYTH - 306,10,4405783.320076998,1.0
FORSYTH - 401,10,10706795.412137255,0.9999675228766135
FORSYTH - 401,6,10706795.412137255,3.2477123386556195e-05
FORSYTH - 402,10,2027782.1161856893,1.0
FORSYTH - 403,10,3128628.4119438627,1.0
FORSYTH - 404,10,2428770.911769047,1.0
FORSYTH - 405,10,3376141.7252161433,1.0
FORSYTH - 501,10,5010981.730012235,0.9999035646590089
FORSYTH - 501,6,5010981.730012235,9.643534099110868e-05
FORSYTH - 502,10,2772453.640088212,1.0
FORSYTH - 503,10,2995936.392753572,1.0
FORSYTH - 504,10,2578890.993054775,0.9998548656348225
FORSYTH - 504,6,2578890.993054775,0.00014513436517744977
FORSYTH - 505,10,7143544.289144905,0.999885137038468
FORSYTH - 505,6,7143544.289144905,0.0001148629615319977
FORSYTH - 506,10,4745998.444967957,1.0
FORSYTH - 508,10,9326249.78765388,0.016127855889799564
FORSYTH - 508,6,9326249.78765388,0.9838721441102004
FORSYTH - 509,6,5088190.526272507,1.0
FORSYTH - 601,10,2121494.7776000267,1.0
FORSYTH - 602,10,7157861.40585807,1.0
FORSYTH - 603,10,3494660.31735315,1.0
FORSYTH - 604,10,3556986.94397661,1.0
FORSYTH - 605,10,6758486.279562853,0.9981755450241444
FORSYTH - 605,6,6758486.279562853,0.001824454975855598
FORSYTH - 606,10,2731340.6580305225,1.0
FORSYTH - 607,10,2902524.3440220384,1.0
FORSYTH - 701,10,2223161.674080084,1.0
FORSYTH - 702,10,1900464.222037565,1.0
FORSYTH - 703,10,1160159.9917841668,1.0
FORSYTH - 704,10,1698376.2996053712,1.0
FORSYTH - 705,10,6572735.601228035,1.0
FORSYTH - 706,10,1972054.8367479856,1.0
FORSYTH - 707,10,2649711.7103966437,1.0
FORSYTH - 708,10,9675456.575596113,0.9999658291262313
FORSYTH - 708,6,9675456.575596113,3.4170873768584104e-05
FORSYTH - 709,10,14443382.244948672,0.9999763236047983
FORSYTH - 709,6,14443382.244948672,2.3676395201793293e-05
FORSYTH - 801,10,2623164.284507985,1.0
FORSYTH - 802,10,2878821.0808081636,1.0
FORSYTH - 803,10,2348739.6592388703,1.0
FORSYTH - 804,10,2140355.820674475,1.0
FORSYTH - 805,10,3019114.0889674877,1.0
FORSYTH - 806,10,3474600.8625973584,1.0
FORSYTH - 807,10,2697384.942487269,1.0
FORSYTH - 808,10,3510938.16734239,1.0
FORSYTH - 809,10,5573547.082019049,1.0
FORSYTH - 901,10,2352689.7753920383,1.0
FORSYTH - 902,10,1433077.773655466,1.0
FORSYTH - 903,10,4541266.505410546,1.0
FORSYTH - 904,10,3995826.409515316,1.0
FORSYTH - 905,10,3902582.8741439865,1.0
FORSYTH - 906,10,5979259.447551021,1.0
FORSYTH - 907,10,3499866.8304488948,1.0
FORSYTH - 908,10,6250200.161149235,1.0
FORSYTH - 909,10,2999179.408119592,1.0
FRANKLIN - 01,13,6004392.839923553,1.0
FRANKLIN - 02,13,56855117.46225761,1.0
FRANKLIN - 03,1,66568245.128273636,5.226551818230675e-05
FRANKLIN - 03,13,66568245.128273636,0.9999477344818177
FRANKLIN - 05,13,94194485.12857957,1.0
FRANKLIN - 06,13,48283815.49073667,1.0
FRANKLIN - 07,13,32707509.895986553,1.0
FRANKLIN - 08,13,94929920.52909972,1.0
FRANKLIN - 09,13,118288250.11764987,1.0
FRANKLIN - 10,1,100946747.78140552,0.00010137887221229203
FRANKLIN - 10,13,100946747.78140552,0.9998986211277877
FRANKLIN - 11,1,137957557.77277815,6.642409144753357e-05
FRANKLIN - 11,13,137957557.77277815,0.9999335759085525
FRANKLIN - 12,1,85642532.123791,0.00015246015724815977
FRANKLIN - 12,13,85642532.123791,0.9998475398427518
FRANKLIN - 13,13,46920158.63358461,1.0
FRANKLIN - 14,13,58993587.08959411,1.0
FRANKLIN - 15,1,119376360.45494638,2.479239853531568e-05
FRANKLIN - 15,13,119376360.45494638,0.9999752076014646
FRANKLIN - 16,13,88075604.78571041,1.0
FRANKLIN - 17,13,59545109.2146324,1.0
FRANKLIN - 18,13,27736585.652391337,1.0
FRANKLIN - 19,13,37910270.13619688,1.0
GASTON - 01,14,1828397.0497356334,1.0
GASTON - 02,14,5234822.364976422,1.0
GASTON - 03,14,2883044.6670717723,1.0
GASTON - 04-1,14,26499575.56887502,1.0
GASTON - 05,14,14220775.44332334,1.0
GASTON - 06-1,14,7666914.321798961,1.0
GASTON - 07,14,3535946.318898738,1.0
GASTON - 08,14,5547496.430902531,1.0
GASTON - 09,14,3118681.183442377,1.0
GASTON - 10,14,3195595.225183929,1.0
GASTON - 11,14,3410297.475535364,1.0
GASTON - 12,14,10627008.939099705,1.0
GASTON - 13,14,12925036.461044585,1.0
GASTON - 14-1,14,6872956.687039417,1.0
GASTON - 15,14,13179531.547003683,1.0
GASTON - 16,14,10028298.45766247,1.0
GASTON - 17,14,10958041.824235642,1.0
GASTON - 18-1,14,6430005.282745513,1.0
GASTON - 19-1,14,40971154.66684473,1.0
GASTON - 20,14,36825691.30745951,1.0
GASTON - 21-1,14,23092335.069622915,1.0
GASTON - 22,14,64147597.66148342,1.0
GASTON - 23,14,6971780.178954278,1.0
GASTON - 24,14,8275496.1062360015,1.0
GASTON - 25-1,14,9392702.22626596,1.0
GASTON - 26-1,14,6797963.8637245735,1.0
GASTON - 27,14,28263461.471644145,1.0
GASTON - 28-1,14,10540952.26878531,1.0
GASTON - 29-1,14,27470236.631612264,1.0
GASTON - 30-1,14,11193736.33690428,1.0
GASTON - 31,14,41930194.85577946,1.0
GASTON - 32-1,14,8348885.934103628,1.0
GASTON - 33,14,46477957.96791488,1.0
GASTON - 34,10,47060196.06822987,1.1404211634720782e-08
GASTON - 34,14,47060196.06822987,0.9999999885957883
GASTON - 35,10,22427909.175630085,4.274461426089667e-09
GASTON - 35,14,22427909.175630085,0.9999999957255385
GASTON - 36,10,37839888.02012981,2.0516765917264038e-08
GASTON - 36,14,37839888.02012981,0.999999979483234
GASTON - 37,14,15759549.85944913,1.0
GASTON - 38,10,42059739.88914152,2.1487888428185888e-09
GASTON - 38,14,42059739.88914152,0.9999999978512112
GASTON - 39,10,45649980.016315944,8.891212284196023e-09
GASTON - 39,14,45649980.016315944,0.9999999911087878
GASTON - 40,14,34502159.89146646,1.0
GASTON - 41,14,26466411.323061455,1.0
GASTON - 42,10,38761714.45510856,1.2953686708246687e-08
GASTON - 42,14,38761714.45510856,0.9999999870463132
GASTON - 43,10,53758880.400208704,5.455553727566701e-09
GASTON - 43,14,53758880.400208704,0.9999999945444463
GASTON - 44,14,26386993.470910106,1.0
GASTON - 45,14,17344124.572104014,1.0
GASTON - 46,14,15101075.740566546,1.0
GATES - 1,1,156406598.77967054,1.0
GATES - 2,1,133916284.73349707,1.0
GATES - 3,1,172568485.26226646,1.0
GATES - 4N,1,175108371.9446827,1.0
GATES - 4S,1,70363434.82696153,1.0
GATES - 5,1,187111032.81417394,1.0
GRAHAM - EAST,11,134097876.76341215,1.0
GRAHAM - STEC,11,179352995.11587453,1.0
GRAHAM - TAPO,11,173098459.7852312,1.0
GRAHAM - WEST,11,294697881.9928436,1.0
GRANVILLE - ANTI,1,26471506.977629393,0.9999830335616399
GRANVILLE - ANTI,13,26471506.977629393,1.696643836006143e-05
GRANVILLE - BERE,13,171655711.52484968,1.0
GRANVILLE - BTNR,13,67200847.88648926,0.9999487918959108
GRANVILLE - BTNR,4,67200847.88648926,5.120810408916487e-05
GRANVILLE - CORI,1,134686428.60429165,5.488682601396772e-05
GRANVILLE - CORI,13,134686428.60429165,0.999945113173986
GRANVILLE - CRDL,1,3773255.6254312564,0.9991152666431912
GRANVILLE - CRDL,13,3773255.6254312564,0.0008847333568087394
GRANVILLE - CRDM,13,73973200.81012352,1.0
GRANVILLE - EAOX,1,5601242.770416094,0.9999999667029432
GRANVILLE - EAOX,13,5601242.770416094,3.3297056774746535e-08
GRANVILLE - MTEN,13,99972622.29766083,1.0
GRANVILLE - OKHL,13,153565040.08253404,1.0
GRANVILLE - SALM,1,92958272.34566802,0.4413373531474825
GRANVILLE - SALM,13,92958272.34566802,0.5586626468525175
GRANVILLE - SASS,1,175741453.7423293,6.728688877921782e-06
GRANVILLE - SASS,13,175741453.7423293,0.9999932713111221
GRANVILLE - SOOX,1,3838997.425480538,0.9998063318971367
GRANVILLE - SOOX,13,3838997.425480538,0.00019366810286319613
GRANVILLE - TYHO,13,194708855.54542997,0.9999916828256826
GRANVILLE - TYHO,4,194708855.54542997,8.317174317436227e-06
GRANVILLE - WILT,1,109246071.38711862,5.851922640468289e-06
GRANVILLE - WILT,13,109246071.38711862,0.9999941480773595
GRANVILLE - WOEL,1,78960979.8386855,1.1041973715949262e-05
GRANVILLE - WOEL,13,78960979.8386855,0.999988958026284
GREENE - ARBA,3,41312962.624773495,1.0
GREENE - BEAR,3,66690309.48539001,1.0
GREENE - BULL,3,85983002.33811802,1.0
GREENE - CAST,3,91303970.9832511,1.0
GREENE - HOOK,3,30582313.467673168,1.0
GREENE - MAUR,3,138516158.31211534,1.0
GREENE - SH#1,3,17586788.993922953,1.0
GREENE - SHIN,3,81398159.43990874,1.0
GREENE - SUGG,3,42270437.10414293,1.0
GREENE - WALS,3,96424695.26722457,1.0
GUILFORD - CG1,5,7607091.290263455,0.9997283752360631
GUILFORD - CG1,9,7607091.290263455,0.0002716247639369813
GUILFORD - CG2,5,8137549.318148882,0.9995637651896957
GUILFORD - CG2,9,8137549.318148882,0.00043623481030430306
GUILFORD - CG3A,5,2515638.1081144195,1.0
GUILFORD - CG3B,5,6650385.989577619,0.9999645247642267
GUILFORD - CG3B,9,6650385.989577619,3.5475235773360527e-05
GUILFORD - FEN1,5,18970870.029215485,0.9999670380259656
GUILFORD - FEN1,9,18970870.029215485,3.2961974034338956e-05
GUILFORD - FEN2,5,11230371.130439503,0.0002857869452975406
GUILFORD - FEN2,9,11230371.130439503,0.9997142130547024
GUILFORD - FR1,6,6531508.45368868,1.0
GUILFORD - FR2,6,4892070.093997142,1.0
GUILFORD - FR3,5,3680611.1767037665,1.0
GUILFORD - FR4,5,13386583.946641425,0.9999555545027843
GUILFORD - FR4,6,13386583.946641425,4.444549721569588e-05
GUILFORD - FR5A,5,8640140.148886345,0.9999726637564729
GUILFORD - FR5A,6,8640140.148886345,2.7336243527077336e-05
GUILFORD - FR5B,5,3839073.1973201786,0.9999967382882494
GUILFORD - FR5B,6,3839073.1973201786,3.26171175062318e-06
GUILFORD - G01,5,1074848.9274946307,1.0
GUILFORD - G02,5,2680082.4125575284,1.0
GUILFORD - G03,5,2948268.5761520043,1.0
GUILFORD - G04,5,2428865.5512450496,1.0
GUILFORD - G05,5,1273161.652036606,1.0
GUILFORD - G06,5,7241804.089635425,0.9999794236681604
GUILFORD - G06,9,7241804.089635425,2.057633183955036e-05
GUILFORD - G07,5,3080110.955437949,1.0
GUILFORD - G08,5,4109961.7791731437,1.0
GUILFORD - G09,5,3715418.465448921,1.0
GUILFORD - G10,5,4739669.336787548,1.0
GUILFORD - G11,5,2054925.4042027986,1.0
GUILFORD - G12,5,1158090.0136263582,1.0
GUILFORD - G13,5,1965208.3807103394,1.0
GUILFORD - G14,5,905909.5922541938,0.0004954373288920497
GUILFORD - G14,6,905909.5922541938,0.999504562671108
GUILFORD - G15,5,1640816.222279629,0.0002474252759967767
GUILFORD - G15,6,1640816.222279629,0.9997525747240033
GUILFORD - G16,5,1781847.366370769,0.0004656648295398253
GUILFORD - G16,6,1781847.366370769,0.9995343351704602
GUILFORD - G17,5,3628294.9242630242,1.0
GUILFORD - G18,5,1850217.5805612647,1.0
GUILFORD - G19,5,2598036.9826037153,1.0
GUILFORD - G20,5,3311365.1319296313,1.0
GUILFORD - G21,5,4821877.027850268,1.0
GUILFORD - G22,5,1975045.082340138,1.0
GUILFORD - G23,5,1397055.623501985,1.0
GUILFORD - G24,5,1341637.7027932482,1.0
GUILFORD - G25,5,1789265.5412558094,1.0
GUILFORD - G26,5,4579710.611903312,1.0
GUILFORD - G27,5,2930797.6094430545,1.0
GUILFORD - G28,5,1290496.0007936365,1.0
GUILFORD - G29,5,3782472.568337713,1.0
GUILFORD - G30,5,2480883.1760389204,1.0
GUILFORD - G31,5,2319687.6584977536,1.0
GUILFORD - G32,5,2920250.555763808,1.0
GUILFORD - G33,5,2009675.9112165337,1.0
GUILFORD - G34,5,2126261.647307832,1.0
GUILFORD - G35,5,1706988.36551621,0.0008302285311284541
GUILFORD - G35,6,1706988.36551621,0.9991697714688715
GUILFORD - G36,5,2591635.2705614115,0.00012708710648890766
GUILFORD - G36,6,2591635.2705614115,0.999872912893511
GUILFORD - G37,6,2156039.5018986324,1.0
GUILFORD - G38,5,2530009.4007769343,0.0005545695472153643
GUILFORD - G38,6,2530009.4007769343,0.9994454304527847
GUILFORD - G39,5,2983030.6136620813,1.0
GUILFORD - G40A1,5,3538616.5084611857,1.0
GUILFORD - G40A2,5,2280379.697438855,1.0
GUILFORD - G40B,5,2203278.03540265,1.0
GUILFORD - G41A,5,2114370.4210802075,1.0
GUILFORD - G41B,5,2715906.875015676,1.0
GUILFORD - G42A,5,3752951.974132653,1.0
GUILFORD - G42B,5,1028568.7996451799,1.0
GUILFORD - G43,5,4374572.4191352315,0.000749307180835072
GUILFORD - G43,6,4374572.4191352315,0.9992506928191649
GUILFORD - G44,5,1557067.9320967884,1.0
GUILFORD - G45,5,1181623.897786106,0.9994108481277204
GUILFORD - G45,6,1181623.897786106,0.0005891518722795516
GUILFORD - G46,5,2804337.402687349,1.0
GUILFORD - G47,5,2599684.6568821943,0.9999879035820091
GUILFORD - G47,6,2599684.6568821943,1.2096417990894715e-05
GUILFORD - G48,6,2505936.4456407707,1.0
GUILFORD - G49,6,3339615.8652893505,1.0
GUILFORD - G50,6,6493016.951705863,1.0
GUILFORD - G51,5,3193855.891125621,0.9993595172272269
GUILFORD - G51,6,3193855.891125621,0.0006404827727730051
GUILFORD - G52,5,4005228.625454226,1.0
GUILFORD - G53,5,4959001.565040766,0.9999821659458402
GUILFORD - G53,9,4959001.565040766,1.7834054159766487e-05
GUILFORD - G54,5,3335223.9822423346,1.0
GUILFORD - G55,5,2543013.441315311,0.9998957923951367
GUILFORD - G55,9,2543013.441315311,0.00010420760486328098
GUILFORD - G56,5,2426935.3015558794,0.9999998033881783
GUILFORD - G56,6,2426935.3015558794,1.9661182171254826e-07
GUILFORD - G57,5,2676216.6997343334,1.0
GUILFORD - G58,5,2275402.516877827,0.9997584265335858
GUILFORD - G58,6,2275402.516877827,0.00024157346641422555
GUILFORD - G59,5,2529460.584189143,0.999934313327999
GUILFORD - G59,9,2529460.584189143,6.568667200097744e-05
GUILFORD - G60,5,3594041.034092888,0.9992979184956678
GUILFORD - G60,6,3594041.034092888,0.000516808802694161
GUILFORD - G60,9,3594041.034092888,0.0001852727016380326
GUILFORD - G61,6,2862310.541535598,0.9999786626856528
GUILFORD - G61,9,2862310.541535598,2.1337314347277953e-05
GUILFORD - G62,6,2480455.921319811,1.0
GUILFORD - G63,6,1650703.578830244,1.0
GUILFORD - G64,5,17666534.87944381,9.57162839253583e-05
GUILFORD - G64,6,17666534.87944381,0.9999042837160746
GUILFORD - G65,6,2517050.109776587,0.9992072385672116
GUILFORD - G65,9,2517050.109776587,0.0007927614327883996
GUILFORD - G66,6,1720280.4433799002,0.9998610446057726
GUILFORD - G66,9,1720280.4433799002,0.0001389553942273702
GUILFORD - G67,5,902093.9202628802,1.0
GUILFORD - G68,5,1682620.1658399643,1.0
GUILFORD - G69,5,1904919.8996774293,1.0
GUILFORD - G70,5,1457714.3019486265,1.0
GUILFORD - G71,5,2188823.564486284,1.0
GUILFORD - G72,5,4095226.9797678087,0.9999771128742194
GUILFORD - G72,9,4095226.9797678087,2.2887125780522028e-05
GUILFORD - G73,5,2701046.7374510374,1.0
GUILFORD - G74,5,2753228.693044558,1.0
GUILFORD - G75,5,6294735.397693991,1.0
GUILFORD - GIB,9,13556960.74041484,1.0
GUILFORD - GR,9,96749735.38234128,1.0
GUILFORD - H01,6,7625077.573431071,1.0
GUILFORD - H02,6,3406574.7941040294,1.0
GUILFORD - H03,6,6273804.795931807,1.0
GUILFORD - H04,6,10831035.435464974,0.9998773519126237
GUILFORD - H04,9,10831035.435464974,0.00012264808737619856
GUILFORD - H05,6,5462836.5957368985,1.0
GUILFORD - H06,6,6227439.159046996,0.9996921784468672
GUILFORD - H06,9,6227439.159046996,0.0003078215531328025
GUILFORD - H07,6,2474344.7980420953,1.0
GUILFORD - H08,6,1858678.4518323569,1.0
GUILFORD - H09,6,2281709.9099001116,1.0
GUILFORD - H10,6,4871947.516607632,0.999851858649541
GUILFORD - H10,9,4871947.516607632,0.00014814135045904193
GUILFORD - H11,6,2260438.954954299,1.0
GUILFORD - H12,6,1868674.976673847,1.0
GUILFORD - H13,6,3100294.6275070985,1.0
GUILFORD - H14,6,2290755.3308981974,1.0
GUILFORD - H15,6,3356183.971228682,1.0
GUILFORD - H16,6,2450809.2772021447,1.0
GUILFORD - H17,6,1500972.3287671183,1.0
GUILFORD - H18,6,2532259.4520085785,1.0
GUILFORD - H19A,6,1133643.3389830368,1.0
GUILFORD - H19B,6,2434818.019129723,0.9999812138939269
GUILFORD - H19B,9,2434818.019129723,1.8786106073098184e-05
GUILFORD - H20A,6,4071652.0953596584,1.0
GUILFORD - H20B,6,3037811.93797212,1.0
GUILFORD - H21,6,1811618.38204222,1.0
GUILFORD - H22,6,2771715.068565926,1.0
GUILFORD - H23,6,4149090.7333479403,1.0
GUILFORD - H24,6,4114894.3762596184,1.0
GUILFORD - H25,6,7157716.407183246,1.0
GUILFORD - H26,6,4238400.923345019,1.0
GUILFORD - H27-A,6,2746042.266160802,1.0
GUILFORD - H27-B,6,2414937.701183112,1.0
GUILFORD - H28,6,5492603.735103242,1.0
GUILFORD - H29A,6,6453239.486641188,0.999979488092109
GUILFORD - H29A,9,6453239.486641188,2.0511907891084303e-05
GUILFORD - H29B,6,8814690.483353892,1.0
GUILFORD - JAM1,6,7771439.880366819,0.00033321851638508105
GUILFORD - JAM1,9,7771439.880366819,0.9996667814836149
GUILFORD - JAM2,6,4548246.8352855,0.0006944674741792728
GUILFORD - JAM2,9,4548246.8352855,0.9993055325258208
GUILFORD - JAM3,5,7338523.856856744,4.5887016385365886e-05
GUILFORD - JAM3,6,7338523.856856744,0.0003609134007070155
GUILFORD - JAM3,9,7338523.856856744,0.9995931995829076
GUILFORD - JAM4,9,21206537.63284412,1.0
GUILFORD - JAM5,6,37173248.855801426,0.00018400859507289118
GUILFORD - JAM5,9,37173248.855801426,0.9998159914049272
GUILFORD - JEF1,5,46393357.02341832,6.21452024663712e-05
GUILFORD - JEF1,9,46393357.02341832,0.9999378547975336
GUILFORD - JEF2,5,29843331.15377806,0.3207172668000333
GUILFORD - JEF2,9,29843331.15377806,0.6792827331999667
GUILFORD - JEF3,5,15748533.413361648,0.9999623740181575
GUILFORD - JEF3,9,15748533.413361648,3.7625981842446735e-05
GUILFORD - JEF4,5,32339963.742191084,0.00010190119569295351
GUILFORD - JEF4,9,32339963.742191084,0.999898098804307
GUILFORD - MON1,5,14320460.173007192,0.9999945809509686
GUILFORD - MON1,9,14320460.173007192,5.419049031475861e-06
GUILFORD - MON2A,5,23319414.55717063,0.9997398096458674
GUILFORD - MON2A,9,23319414.55717063,0.0002601903541326591
GUILFORD - MON2B,5,5070394.538190395,0.9998939612272926
GUILFORD - MON2B,9,5070394.538190395,0.0001060387727074862
GUILFORD - MON3,5,55749911.05554282,0.00011041566495195143
GUILFORD - MON3,9,55749911.05554282,0.9998895843350482
GUILFORD - NCGR1,5,28588979.842986967,2.615001414168673e-05
GUILFORD - NCGR1,9,28588979.842986967,0.9999738499858584
GUILFORD - NCGR2,5,35792328.06607716,0.00021125169553608345
GUILFORD - NCGR2,9,35792328.06607716,0.999788748304464
GUILFORD - NCLAY1,9,13460854.484051034,1.0
GUILFORD - NCLAY2,9,32813838.662426144,1.0
GUILFORD - NDRI,5,35903284.272558026,0.35662120987154244
GUILFORD - NDRI,6,35903284.272558026,0.6433787901284577
GUILFORD - NMAD,5,55710626.06221173,0.00010521463545742487
GUILFORD - NMAD,9,55710626.06221173,0.9998947853645426
GUILFORD - NWASH,5,54647171.51847514,0.00010957342216824397
GUILFORD - NWASH,9,54647171.51847514,0.9998904265778318
GUILFORD - OR1,5,31744619.56241826,0.9999154990363719
GUILFORD - OR1,6,31744619.56241826,8.450096362814629e-05
GUILFORD - OR2,5,20532022.64571418,0.999999963905727
GUILFORD - OR2,6,20532022.64571418,3.6094272984906855e-08
GUILFORD - PG1,5,18239587.64669798,0.00014200617441493564
GUILFORD - PG1,9,18239587.64669798,0.9998579938255852
GUILFORD - PG2,9,45249532.719522186,1.0
GUILFORD - RC1,9,31497602.9160139,1.0
GUILFORD - RC2,9,51605070.151690595,1.0
GUILFORD - SCLAY,9,49092417.98830369,1.0
GUILFORD - SDRI,5,38800827.98222624,1.2564736972686057e-05
GUILFORD - SDRI,6,38800827.98222624,0.9999874352630274
GUILFORD - SF1,5,29752821.94075,0.9999995990219177
GUILFORD - SF1,9,29752821.94075,4.0097808226486764e-07
GUILFORD - SF2,5,26597054.46300378,1.0
GUILFORD - SF3,5,15366715.39570148,1.0
GUILFORD - SF4,5,17141274.785641655,1.0
GUILFORD - SMAD,5,31671228.627219472,4.054862836200737e-05
GUILFORD - SMAD,9,31671228.627219472,0.999959451371638
GUILFORD - STOK,5,49651184.72117488,0.9999813360910093
GUILFORD - STOK,6,49651184.72117488,1.8663908990690973e-05
GUILFORD - SUM1,5,15225061.149717962,0.00027812498520345824
GUILFORD - SUM1,9,15225061.149717962,0.9997218750147966
GUILFORD - SUM2,5,12769685.633905362,0.000159680161571388
GUILFORD - SUM2,9,12769685.633905362,0.9998403198384287
GUILFORD - SUM3,9,17223587.95668086,1.0
GUILFORD - SUM4,9,36378946.35037935,1.0
GUILFORD - SWASH,9,40259020.446325414,1.0
HALIFAX - BUTWD,1,82560954.92071667,1.0
HALIFAX - CONC,1,131433931.89788602,1.0
HALIFAX - ENF 2,1,167214346.5140665,1.0
HALIFAX - ENF1,1,161118504.23012203,1.0
HALIFAX - FAUCT,1,169561363.69700363,1.0
HALIFAX - HAL,1,189250715.75035203,1.0
HALIFAX - HOL,1,167842754.36726627,1.0
HALIFAX - HPR,1,241108546.78060165,1.0
HALIFAX - LIT,1,165636856.63669688,1.0
HALIFAX - RINGW,1,125543661.34835254,1.0
HALIFAX - RR 10,1,5472314.696112927,1.0
HALIFAX - RR 11,1,29665983.756749272,1.0
HALIFAX - RR1-2,1,3922914.357863111,1.0
HALIFAX - RR3-4,1,3230176.3485539085,1.0
HALIFAX - RR7-9,1,37965251.384273,1.0
HALIFAX - RRCE,1,5253221.975738666,1.0
HALIFAX - SN,1,124077104.43480463,1.0
HALIFAX - WEL 3,1,47535290.67895188,1.0
HALIFAX - WEL1-2,1,32999619.311544523,1.0
HARNETT - PR01,13,152345183.34152326,0.9999999733472503
HARNETT - PR01,7,152345183.34152326,2.0033811951869267e-08
HARNETT - PR01,9,152345183.34152326,6.618937725474197e-09
HARNETT - PR07,13,168992707.50031045,1.0
HARNETT - PR08,13,76283099.91400643,0.9999999990990951
HARNETT - PR08,4,76283099.91400643,9.009048795164429e-10
HARNETT - PR16,13,174627679.24953905,0.9999999918797342
HARNETT - PR16,9,174627679.24953905,8.120265760545666e-09
HARNETT - PR20,13,130013437.12750165,0.999999960660507
HARNETT - PR20,7,130013437.12750165,3.9339493093495464e-08
HARNETT - PR23,13,247880897.44790968,1.0
HARNETT - PR24,13,138965769.46936452,1.0
HARNETT - PR25,13,52814860.201692484,0.9999998754750382
HARNETT - PR25,7,52814860.201692484,1.2452496183956437e-07
HARNETT - PR26,13,48761290.23582132,1.0
HARNETT - PR28,13,168210700.44045913,0.9999999776120319
HARNETT - PR28,4,168210700.44045913,2.238796815144368e-08
HARNETT - PR29,13,38728659.71814547,1.0
HARNETT - PR31,13,74480890.92696919,1.0
HARNETT - PR32,13,85059400.57942349,1.0
HAYWOOD - AC,11,56230264.26592916,1.0
HAYWOOD - BC,11,288940032.25844514,1.0
HAYWOOD - BE1,11,11359951.760817287,1.0
HAYWOOD - BE2,11,19028808.99161069,1.0
HAYWOOD - BE3,11,33985913.98335348,1.0
HAYWOOD - BE4,11,21976500.14713897,1.0
HAYWOOD - BE5-6,11,10976466.916894833,1.0
HAYWOOD - BE7,11,21199760.218972903,1.0
HAYWOOD - CE,11,141605556.75837016,1.0
HAYWOOD - CLN,11,18013089.176717855,1.0
HAYWOOD - CLS,11,20898414.553010195,1.0
HAYWOOD - CR,11,89478059.38972193,1.0
HAYWOOD - EF,11,125538558.16625789,1.0
HAYWOOD - FC-1,11,161571126.3298885,1.0
HAYWOOD - FC-2,11,9284204.894495098,1.0
HAYWOOD - HA,11,2889385.229853508,1.0
HAYWOOD - ID,11,25919331.67342673,1.0
HAYWOOD - IH,11,100020328.38994722,1.0
HAYWOOD - JC,11,73386364.85765974,1.0
HAYWOOD - LJ,11,14923450.511861742,1.0
HAYWOOD - P,11,47723215.51121749,1.0
HAYWOOD - PC,11,14372502.236086039,1.0
HAYWOOD - SA,11,37847262.61880383,1.0
HAYWOOD - WC,11,1543858.8215606946,1.0
HAYWOOD - WE,11,19375700.978025783,1.0
HAYWOOD - WO,11,30819380.680910498,1.0
HAYWOOD - WS-1,11,15582117.891272793,1.0
HAYWOOD - WS-2,11,10165445.47861264,1.0
HAYWOOD - WW,11,11497993.20458082,1.0
HENDERSON - AR,11,4179690.5690476582,1.0
HENDERSON - AT,11,38481466.40099295,1.0
HENDERSON - BC,11,54314355.402371556,0.9999888646736877
HENDERSON - BC,14,54314355.402371556,1.113532631219973e-05
HENDERSON - BK,11,7537517.126836323,1.0
HENDERSON - CB,11,57842433.20506344,1.0
HENDERSON - CC,11,39818947.560041234,1.0
HENDERSON - ED,11,83376510.82883309,0.999997861206294
HENDERSON - ED,14,83376510.82883309,2.1387937060746486e-06
HENDERSON - EF,11,15794221.057132881,1.0
HENDERSON - ES,11,33900545.28577294,1.0
HENDERSON - EV,11,18670331.755135205,1.0
HENDERSON - FL,11,14218440.416167142,1.0
HENDERSON - FR,11,20529260.717675094,1.0
HENDERSON - GM,11,9261279.785605976,1.0
HENDERSON - GR,11,113791378.46303247,1.0
HENDERSON - HC,11,45994585.06210955,1.0
HENDERSON - HS,11,22430634.76810648,1.0
HENDERSON - HV-1,11,3503018.4814087558,1.0
HENDERSON - HV-2,11,7688014.823197661,1.0
HENDERSON - HV-3,11,3442504.7375679566,1.0
HENDERSON - LJ,11,8229947.514668737,1.0
HENDERSON - LP,11,6692229.442274329,1.0
HENDERSON - MG,11,4911204.847307875,1.0
HENDERSON - NB,11,43121802.47597941,1.0
HENDERSON - NE,11,9129872.230765332,1.0
HENDERSON - NM,11,101533094.1603867,1.0
HENDERSON - NW,11,6823093.656980517,1.0
HENDERSON - PR,11,16691296.469330544,1.0
HENDERSON - PV,11,8634728.655460915,1.0
HENDERSON - RG,11,10182430.230842263,1.0
