county,year,precinct_abbrv,source_precinct,sbe2006_seims_code,sbe2006_precinct,sbe2006_key,alias_values,confidence,source_file,notes
GASTON,2000,32,LOWELL,32,LOWELL,GASTON - LOWELL,32,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,33,TRYON,33,TRYON,GASTON - TRYON,33,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,34,LANDERS CHAPEL,34,LANDERS CHAPEL,GASTON - LANDERS CHAPEL,34,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,35,CHERRYVILLE 1,35,CHERRYVILLE 1,GASTON - CHERRYVILLE 1,35,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,36,CHERRYVILLE 2,36,CHERRYVILLE 2,GASTON - CHERRYVILLE 2,36,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,37,CHERRYVILLE 3,37,CHERRYVILLE 3,GASTON - CHERRYVILLE 3,37,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,38,HIGH SHOALS,38,HIGH SHOALS,GASTON - HIGH SHOALS,38,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,39,ALEXIS,39,ALEXIS,GASTON - ALEXIS,39,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,40,DALLAS 1,40,DALLAS 1,GASTON - DALLAS 1,40,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,41,DALLAS 2,41,DALLAS 2,GASTON - DALLAS 2,41,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,42,LUCIA,42,LUCIA,GASTON - LUCIA,42,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,43,STANLEY 1,43,STANLEY 1,GASTON - STANLEY 1,43,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,44,STANLEY 2,44,STANLEY 2,GASTON - STANLEY 2,44,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,45,MT HOLLY 1,45,MT HOLLY 1,GASTON - MT HOLLY 1,45,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GASTON,2000,46,MT HOLLY 2,46,MT HOLLY 2,GASTON - MT HOLLY 2,46,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,CG1,CENTER GROVE 1,CG1,CENTER GROVE 1,GUILFORD - CENTER GROVE 1,CG1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,CG2,CENTER GROVE 2,CG2,CENTER GROVE 2,GUILFORD - CENTER GROVE 2,CG2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,CG3,CENTER GROVE 3,CG3,CENTER GROVE 3,GUILFORD - CENTER GROVE 3,CG3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FEN1,FENTRESS 1,FEN1,FENTRESS 1,GUILFORD - FENTRESS 1,FEN1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FEN2,FENTRESS 2,FEN2,FENTRESS 2,GUILFORD - FENTRESS 2,FEN2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FR1,FRIENDSHIP 1,FR1,FRIENDSHIP 1,GUILFORD - FRIENDSHIP 1,FR1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FR2,FRIENDSHIP 2,FR2,FRIENDSHIP 2,GUILFORD - FRIENDSHIP 2,FR2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FR3,FRIENDSHIP 3,FR3,FRIENDSHIP 3,GUILFORD - FRIENDSHIP 3,FR3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FR4,FRIENDSHIP 4,FR4,FRIENDSHIP 4,GUILFORD - FRIENDSHIP 4,FR4,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,FR5,FRIENDSHIP 5,FR5,FRIENDSHIP 5,GUILFORD - FRIENDSHIP 5,FR5,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,GIB,GIBSONVILLE,GIB,GIBSONVILLE,GUILFORD - GIBSONVILLE,GIB,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,GR,GREENE,GR,GREENE,GUILFORD - GREENE,GR,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,HP,HP,HP,HP,GUILFORD - HP,HP,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JAM1,JAMESTOWN 1,JAM1,JAMESTOWN 1,GUILFORD - JAMESTOWN 1,JAM1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JAM2,JAMESTOWN 2,JAM2,JAMESTOWN 2,GUILFORD - JAMESTOWN 2,JAM2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JAM3,JAMESTOWN 3,JAM3,JAMESTOWN 3,GUILFORD - JAMESTOWN 3,JAM3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JAM4,JAMESTOWN 4,JAM4,JAMESTOWN 4,GUILFORD - JAMESTOWN 4,JAM4,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JAM5,JAMESTOWN 5,JAM5,JAMESTOWN 5,GUILFORD - JAMESTOWN 5,JAM5,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JEF1,JEFFERSON 1,JEF1,JEFFERSON 1,GUILFORD - JEFFERSON 1,JEF1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JEF2,JEFFERSON 2,JEF2,JEFFERSON 2,GUILFORD - JEFFERSON 2,JEF2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JEF3,JEFFERSON 3,JEF3,JEFFERSON 3,GUILFORD - JEFFERSON 3,JEF3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,JEF4,JEFFERSON 4,JEF4,JEFFERSON 4,GUILFORD - JEFFERSON 4,JEF4,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,MON1,MONROE 1,MON1,MONROE 1,GUILFORD - MONROE 1,MON1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,MON2,MONROE 2,MON2,MONROE 2,GUILFORD - MONROE 2,MON2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,MON3,MONROE 3,MON3,MONROE 3,GUILFORD - MONROE 3,MON3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,OR1,OAK RIDGE 1,OR1,OAK RIDGE 1,GUILFORD - OAK RIDGE 1,OR1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,OR2,OAK RIDGE 2,OR2,OAK RIDGE 2,GUILFORD - OAK RIDGE 2,OR2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,PG1,PLEASANT GARDEN 1,PG1,PLEASANT GARDEN 1,GUILFORD - PLEASANT GARDEN 1,PG1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,PG2,PLEASANT GARDEN 2,PG2,PLEASANT GARDEN 2,GUILFORD - PLEASANT GARDEN 2,PG2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,RC1,ROCK CREEK 1,RC1,ROCK CREEK 1,GUILFORD - ROCK CREEK 1,RC1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,RC2,ROCK CREEK 2,RC2,ROCK CREEK 2,GUILFORD - ROCK CREEK 2,RC2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SF1,SUMMERFIELD 1,SF1,SUMMERFIELD 1,GUILFORD - SUMMERFIELD 1,SF1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SF2,SUMMERFIELD 2,SF2,SUMMERFIELD 2,GUILFORD - SUMMERFIELD 2,SF2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SF3,SUMMERFIELD 3,SF3,SUMMERFIELD 3,GUILFORD - SUMMERFIELD 3,SF3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SF4,SUMMERFIELD 4,SF4,SUMMERFIELD 4,GUILFORD - SUMMERFIELD 4,SF4,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,STOK,STOKESDALE,STOK,STOKESDALE,GUILFORD - STOKESDALE,STOK,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SUM1,SUMNER 1,SUM1,SUMNER 1,GUILFORD - SUMNER 1,SUM1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SUM2,SUMNER 2,SUM2,SUMNER 2,GUILFORD - SUMNER 2,SUM2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SUM3,SUMNER 3,SUM3,SUMNER 3,GUILFORD - SUMNER 3,SUM3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
GUILFORD,2000,SUM4,SUMNER 4,SUM4,SUMNER 4,GUILFORD - SUMNER 4,SUM4,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,001,001,001,001,MECKLENBURG - 001,001;1,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,002,002,002,002,MECKLENBURG - 002,002;2,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,003,003,003,003,MECKLENBURG - 003,003;3,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,004,004,004,004,MECKLENBURG - 004,004;4,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,005,005,005,005,MECKLENBURG - 005,005;5,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,006,006,006,006,MECKLENBURG - 006,006;6,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,007,007,007,007,MECKLENBURG - 007,007;7,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,008,008,008,008,MECKLENBURG - 008,008;8,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,009,009,009,009,MECKLENBURG - 009,009;9,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,010,010,010,010,MECKLENBURG - 010,010;10,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,011,011,011,011,MECKLENBURG - 011,011;11,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,012,012,012,012,MECKLENBURG - 012,012;12,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,013,013,013,013,MECKLENBURG - 013,013;13,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,014,014,014,014,MECKLENBURG - 014,014;14,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,015,015,015,015,MECKLENBURG - 015,015;15,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,016,016,016,016,MECKLENBURG - 016,016;16,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,017,017,017,017,MECKLENBURG - 017,017;17,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,018,018,018,018,MECKLENBURG - 018,018;18,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,019,019,019,019,MECKLENBURG - 019,019;19,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,020,020,020,020,MECKLENBURG - 020,020;20,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,021,021,021,021,MECKLENBURG - 021,021;21,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,022,022,022,022,MECKLENBURG - 022,022;22,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,023,023,023,023,MECKLENBURG - 023,023;23,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,024,024,024,024,MECKLENBURG - 024,024;24,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,025,025,025,025,MECKLENBURG - 025,025;25,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,026,026,026,026,MECKLENBURG - 026,026;26,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,027,027,027,027,MECKLENBURG - 027,027;27,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,028,028,028,028,MECKLENBURG - 028,028;28,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,029,029,029,029,MECKLENBURG - 029,029;29,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,030,030,030,030,MECKLENBURG - 030,030;30,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,031,031,031,031,MECKLENBURG - 031,031;31,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,032,032,032,032,MECKLENBURG - 032,032;32,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,033,033,033,033,MECKLENBURG - 033,033;33,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,034,034,034,034,MECKLENBURG - 034,034;34,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
