countyfp20,precinct_id,CVAP_TOT24
031,CARTERET - WIHA,1796
031,CARTERET - WILD,3856
033,CASWELL - PROVI,631
039,CHEROKEE - ANNW,1777
039,CHEROKEE - ANSW,1720
039,CHEROKEE - BELL,1567
039,CHEROKEE - BRAS,966
039,CHEROKEE - CSON,929
039,CHEROKEE - GCRK,549
039,CHEROKEE - HANG,799
039,CHEROKEE - HIWA,2237
039,CHEROKEE - HOTH,1814
039,CHEROKEE - MARB,1612
039,CHEROKEE - MURN,2258
039,CHEROKEE - MURS,2673
039,CHEROKEE - PCHT,2806
039,CHEROKEE - RGER,1862
039,CHEROKEE - TOPT,489
039,CHEROKEE - UNKA,590
045,CLEVELAND - S C,7919
045,CLEVELAND - S E,2809
045,CLEVELAND - S N,4983
045,CLEVELAND - S S,7248
047,COLUMBUS - P02B,1247
047,COLUMBUS - P117,2884
047,COLUMBUS - P121,3033
047,COLUMBUS - P16B,1756
047,COLUMBUS - P223,2828
047,COLUMBUS - P22A,1950
047,COLUMBUS - P245,3336
047,COLUMBUS - P26B,4420
047,COLUMBUS - P534,1653
081,GUILFORD - CG3A,1707
081,GUILFORD - CG3B,2940
081,GUILFORD - FEN1,4223
081,GUILFORD - FEN2,1804
081,GUILFORD - FR5A,1984
081,GUILFORD - FR5B,1359
081,GUILFORD - G40B,1961
081,GUILFORD - G41A,1481
081,GUILFORD - G41B,1906
081,GUILFORD - G42A,1661
081,GUILFORD - G42B,1212
081,GUILFORD - H19A,1209
081,GUILFORD - H19B,735
081,GUILFORD - H20A,1613
081,GUILFORD - H20B,1211
081,GUILFORD - H29A,2489
081,GUILFORD - H29B,3856
081,GUILFORD - JAM1,2814
081,GUILFORD - JAM2,1741
081,GUILFORD - JAM3,1583
081,GUILFORD - JAM4,3711
081,GUILFORD - JAM5,1614
081,GUILFORD - JEF1,3399
081,GUILFORD - JEF2,3127
081,GUILFORD - JEF3,4617
081,GUILFORD - JEF4,2252
081,GUILFORD - MON1,3375
081,GUILFORD - MON3,5080
081,GUILFORD - NDRI,2884
081,GUILFORD - NMAD,3334
081,GUILFORD - SDRI,6025
081,GUILFORD - SMAD,2933
081,GUILFORD - STOK,4733
081,GUILFORD - SUM1,2398
081,GUILFORD - SUM2,2052
081,GUILFORD - SUM3,1443
081,GUILFORD - SUM4,1881
083,HALIFAX - BUTWD,502
083,HALIFAX - ENF 2,1478
083,HALIFAX - FAUCT,1295
083,HALIFAX - RINGW,1088
083,HALIFAX - RR 10,2535
083,HALIFAX - RR 11,2760
083,HALIFAX - RR1-2,1074
083,HALIFAX - RR3-4,2277
083,HALIFAX - RR7-9,4134
083,HALIFAX - WEL 3,1760
087,HAYWOOD - BE5-6,1988
097,IREDELL - CC3-1,10328
097,IREDELL - CC4-1,4956
101,JOHNSTON - PR04,1247
101,JOHNSTON - PR07,3588
101,JOHNSTON - PR08,2111
101,JOHNSTON - PR09,6137
101,JOHNSTON - PR13,3525
101,JOHNSTON - PR14,2686
101,JOHNSTON - PR19,2483
101,JOHNSTON - PR20,5292
101,JOHNSTON - PR21,3571
101,JOHNSTON - PR22,3928
101,JOHNSTON - PR24,3168
101,JOHNSTON - PR25,4417
101,JOHNSTON - PR26,3106
101,JOHNSTON - PR28,5681
101,JOHNSTON - PR30,5907
101,JOHNSTON - PR32,3768
101,JOHNSTON - PR33,4699
101,JOHNSTON - PR34,8525
101,JOHNSTON - PR35,6572
101,JOHNSTON - PR36,3337
101,JOHNSTON - PR37,5195
101,JOHNSTON - PR38,2475
115,MADISON - BEECH,3295
115,MADISON - NORTH,1973
115,MADISON - SANDY,431
115,MADISON - SOUTH,918
111,MCDOWELL - NEBO,2721
121,MITCHELL - 01-A,1773
123,MONTGOMERY - T1,2288
123,MONTGOMERY - T2,1816
139,PASQUOTANK - MH,4608
157,ROCKINGHAM - DR,2664
157,ROCKINGHAM - EC,5174
157,ROCKINGHAM - ED,7804
157,ROCKINGHAM - MO,3398
157,ROCKINGHAM - NB,4183
157,ROCKINGHAM - RC,5439
157,ROCKINGHAM - ST,5748
157,ROCKINGHAM - WI,4680
161,RUTHERFORD - 11,6379
161,RUTHERFORD - 13,4157
161,RUTHERFORD - 14,2580
161,RUTHERFORD - 18,2423
161,RUTHERFORD - 19,2827
161,RUTHERFORD - 27,3665
161,RUTHERFORD - 28,1704
161,RUTHERFORD - 29,2427
161,RUTHERFORD - 30,4469
161,RUTHERFORD - 34,1529
187,WASHINGTON - LM,1731
187,WASHINGTON - P1,1179
187,WASHINGTON - P2,660
187,WASHINGTON - P3,3213
187,WASHINGTON - SC,1178
187,WASHINGTON - SK,708
199,YANCEY - 01 BUR,3587
199,YANCEY - 02 CAN,1599
199,YANCEY - 03 EGY,717
199,YANCEY - 04 RAM,420
199,YANCEY - 05 GRE,434
199,YANCEY - 06 JAC,1521
199,YANCEY - 07 BRU,474
199,YANCEY - 08 CRA,2715
199,YANCEY - 09 SOU,1989
199,YANCEY - 10 PEN,492
199,YANCEY - 11 PRI,1152
003,ALEXANDER - G1G2,1616
003,ALEXANDER - LRSL,2031
003,ALEXANDER - S1S2,3321
003,ALEXANDER - T2T3,2361
013,BEAUFORT - AUROR,1147
013,BEAUFORT - BEADM,2165
013,BEAUFORT - BELHV,1574
013,BEAUFORT - CHOCO,4837
013,BEAUFORT - EDWAR,983
013,BEAUFORT - GILEA,1904
013,BEAUFORT - PANTE,1102
013,BEAUFORT - PINET,913
013,BEAUFORT - PSJW3,872
013,BEAUFORT - SURBA,1681
013,BEAUFORT - WASH1,1867
013,BEAUFORT - WASH2,1885
013,BEAUFORT - WASH4,2819
013,BEAUFORT - WASHP,1047
019,BRUNSWICK - CB01,2663
019,BRUNSWICK - CB02,7483
019,BRUNSWICK - CB03,2408
019,BRUNSWICK - CB04,4025
019,BRUNSWICK - CB05,3871
019,BRUNSWICK - CB06,5263
019,BRUNSWICK - NB01,2354
019,BRUNSWICK - NB02,7883
019,BRUNSWICK - NB03,5326
019,BRUNSWICK - NB04,7172
019,BRUNSWICK - NB05,4637
019,BRUNSWICK - NB06,4665
019,BRUNSWICK - NB07,10239
019,BRUNSWICK - SB01,2397
019,BRUNSWICK - SB02,5374
019,BRUNSWICK - SB03,7563
019,BRUNSWICK - SB04,3172
019,BRUNSWICK - SB05,4094
019,BRUNSWICK - SB06,3623
019,BRUNSWICK - SB07,3183
019,BRUNSWICK - SB08,2462
019,BRUNSWICK - WB01,2008
019,BRUNSWICK - WB02,5608
019,BRUNSWICK - WB03,1331
019,BRUNSWICK - WB04,7785
019,BRUNSWICK - WB05,3987
019,BRUNSWICK - WB06,8302
025,CABARRUS - 01-02,3252
025,CABARRUS - 01-04,5914
025,CABARRUS - 01-07,2602
025,CABARRUS - 01-08,5070
025,CABARRUS - 01-10,2998
025,CABARRUS - 01-11,4055
025,CABARRUS - 02-01,3667
025,CABARRUS - 02-02,4777
025,CABARRUS - 02-03,7260
025,CABARRUS - 02-05,4564
025,CABARRUS - 02-06,3712
025,CABARRUS - 02-07,3768
025,CABARRUS - 02-08,7915
025,CABARRUS - 02-09,8216
025,CABARRUS - 03-00,6445
025,CABARRUS - 04-01,3198
025,CABARRUS - 04-03,4360
025,CABARRUS - 04-08,2451
025,CABARRUS - 04-09,4182
025,CABARRUS - 04-11,3836
025,CABARRUS - 04-12,6287
025,CABARRUS - 04-13,5103
025,CABARRUS - 05-00,3307
025,CABARRUS - 06-00,2213
025,CABARRUS - 07-00,1309
025,CABARRUS - 08-00,4493
025,CABARRUS - 09-00,3045
025,CABARRUS - 10-00,6928
025,CABARRUS - 11-01,7893
025,CABARRUS - 11-02,3615
025,CABARRUS - 12-03,2744
025,CABARRUS - 12-04,3360
025,CABARRUS - 12-05,2144
025,CABARRUS - 12-08,2809
025,CABARRUS - 12-09,3130
025,CABARRUS - 12-11,1982
025,CABARRUS - 12-12,2465
025,CABARRUS - 12-13,5026
025,CABARRUS - 12-14,3264
031,CARTERET - OTBEG,2052
037,CHATHAM - CRD118,1854
037,CHATHAM - ECL109,5437
037,CHATHAM - EPP112,2848
037,CHATHAM - ESC114,5301
037,CHATHAM - GLD118,3067
037,CHATHAM - MON113,2395
037,CHATHAM - NWM117,5919
037,CHATHAM - WCL108,2933
037,CHATHAM - WPP114,5236
045,CLEVELAND - KM N,6382
045,CLEVELAND - KM S,4421
045,CLEVELAND - LATT,3328
045,CLEVELAND - WACO,3892
051,CUMBERLAND - G1A,2490
051,CUMBERLAND - G1B,4329
051,CUMBERLAND - G2A,4625
051,CUMBERLAND - G3B,1574
051,CUMBERLAND - G3C,1457
051,CUMBERLAND - G4A,1927
051,CUMBERLAND - G4B,1904
051,CUMBERLAND - G4C,2303
051,CUMBERLAND - G5C,2806
051,CUMBERLAND - G6A,4974
051,CUMBERLAND - G6B,1329
051,CUMBERLAND - G6C,2378
051,CUMBERLAND - G7A,1529
051,CUMBERLAND - G7B,1358
051,CUMBERLAND - G8A,3966
051,CUMBERLAND - G8B,3174
051,CUMBERLAND - G8C,2874
051,CUMBERLAND - G8D,3498
065,EDGECOMBE - 0101,1978
065,EDGECOMBE - 0102,3800
065,EDGECOMBE - 0103,2507
065,EDGECOMBE - 0104,2104
065,EDGECOMBE - 0201,1087
065,EDGECOMBE - 0301,470
065,EDGECOMBE - 0401,689
065,EDGECOMBE - 0501,596
065,EDGECOMBE - 0601,1167
065,EDGECOMBE - 0701,1558
065,EDGECOMBE - 0801,1474
065,EDGECOMBE - 0901,1449
065,EDGECOMBE - 1001,2475
065,EDGECOMBE - 1101,1115
065,EDGECOMBE - 1201,3896
065,EDGECOMBE - 1202,2087
065,EDGECOMBE - 1203,3220
065,EDGECOMBE - 1204,1892
065,EDGECOMBE - 1205,754
065,EDGECOMBE - 1301,986
065,EDGECOMBE - 1401,1262
077,GRANVILLE - ANTI,1121
077,GRANVILLE - BERE,1899
077,GRANVILLE - BTNR,6705
077,GRANVILLE - CORI,2391
077,GRANVILLE - CRDL,2255
077,GRANVILLE - CRDM,5394
077,GRANVILLE - EAOX,2313
077,GRANVILLE - MTEN,4844
077,GRANVILLE - OKHL,1341
077,GRANVILLE - SALM,1604
077,GRANVILLE - SASS,1650
077,GRANVILLE - SOOX,2019
077,GRANVILLE - TYHO,4420
077,GRANVILLE - WILT,6312
077,GRANVILLE - WOEL,1564
081,GUILFORD - G40A1,1277
081,GUILFORD - G40A2,1320
081,GUILFORD - H27-A,1983
081,GUILFORD - H27-B,2286
081,GUILFORD - MON2A,4343
081,GUILFORD - MON2B,2224
081,GUILFORD - NCGR1,2885
081,GUILFORD - NCGR2,2231
081,GUILFORD - NWASH,1093
081,GUILFORD - SCLAY,2049
081,GUILFORD - SWASH,931
083,HALIFAX - WEL1-2,1407
089,HENDERSON - HV-1,2933
089,HENDERSON - HV-2,3677
089,HENDERSON - HV-3,2770
097,IREDELL - DV1A1A,4955
097,IREDELL - DV1B-1,10320
097,IREDELL - DV2A-1,6718
097,IREDELL - DV2B-1,7340
101,JOHNSTON - PR10A,4266
101,JOHNSTON - PR10B,2925
101,JOHNSTON - PR11A,3285
101,JOHNSTON - PR11B,5588
101,JOHNSTON - PR12A,6204
101,JOHNSTON - PR12B,5387
101,JOHNSTON - PR23A,4410
101,JOHNSTON - PR23B,4548
101,JOHNSTON - PR27A,2575
101,JOHNSTON - PR27B,3631
101,JOHNSTON - PR29A,6555
101,JOHNSTON - PR29B,13380
101,JOHNSTON - PR31A,3391
101,JOHNSTON - PR31B,7194
115,MADISON - EBBS C,1160
115,MADISON - GRAPEV,1182
115,MADISON - HOT SP,1145
115,MADISON - LAUREL,840
115,MADISON - MARS H,4657
115,MADISON - REVERE,270
115,MADISON - SPRING,532
115,MADISON - WALNUT,1602
111,MCDOWELL - MAR 1,3476
111,MCDOWELL - MAR 2,1316
111,MCDOWELL - MAR 3,1117
111,MCDOWELL - MAR 4,1646
111,MCDOWELL - MAR 5,1283
123,MONTGOMERY - BIS,1834
123,MONTGOMERY - CAN,1540
123,MONTGOMERY - CHE,821
123,MONTGOMERY - ELD,2333
123,MONTGOMERY - LIT,632
123,MONTGOMERY - MTG,1624
123,MONTGOMERY - OPH,522
123,MONTGOMERY - PEE,1261
123,MONTGOMERY - ROC,733
123,MONTGOMERY - STA,1807
123,MONTGOMERY - UWH,1680
123,MONTGOMERY - WAD,400
129,NEW HANOVER - WB,2394
139,PASQUOTANK - NEW,1842
139,PASQUOTANK - NIX,4317
139,PASQUOTANK - PRO,6623
139,PASQUOTANK - SAL,1205
161,RUTHERFORD - 03A,2086
161,RUTHERFORD - 04A,2806
161,RUTHERFORD - 05A,2997
161,RUTHERFORD - 06A,2674
161,RUTHERFORD - 09A,3658
161,RUTHERFORD - 10A,1279
161,RUTHERFORD - 16A,3255
165,SCOTLAND - 01-16,4786
165,SCOTLAND - 02-25,3588
165,SCOTLAND - 05-10,2111
165,SCOTLAND - 06-89,3874
045,CLEVELAND - CASAR,1326
045,CLEVELAND - MULLS,2234
045,CLEVELAND - RIPPY,4052
051,CUMBERLAND - AH49,3824
051,CUMBERLAND - CC01,2779
051,CUMBERLAND - CC03,2430
051,CUMBERLAND - CC04,1287
051,CUMBERLAND - CC06,1262
051,CUMBERLAND - CC07,1129
051,CUMBERLAND - CC08,1199
051,CUMBERLAND - CC10,1113
051,CUMBERLAND - CC12,1655
051,CUMBERLAND - CC13,2686
051,CUMBERLAND - CC14,3023
051,CUMBERLAND - CC15,2699
051,CUMBERLAND - CC16,1712
051,CUMBERLAND - CC17,2299
051,CUMBERLAND - CC18,1775
051,CUMBERLAND - CC21,4265
051,CUMBERLAND - CC24,2098
051,CUMBERLAND - CC25,1852
051,CUMBERLAND - CC26,4245
051,CUMBERLAND - CC27,5404
051,CUMBERLAND - CC29,3019
051,CUMBERLAND - CC31,2404
051,CUMBERLAND - CC32,1919
051,CUMBERLAND - CC33,2702
051,CUMBERLAND - CC34,2009
051,CUMBERLAND - CU02,2101
051,CUMBERLAND - EO01,3352
051,CUMBERLAND - EO02,2248
051,CUMBERLAND - G10A,4882
051,CUMBERLAND - G10B,2897
051,CUMBERLAND - G10C,4254
051,CUMBERLAND - G11B,20183
051,CUMBERLAND - LI65,3862
051,CUMBERLAND - LR63,5107
051,CUMBERLAND - MB62,3653
051,CUMBERLAND - MR02,3948
051,CUMBERLAND - SH77,2685
081,GUILFORD - NCLAY1,2323
081,GUILFORD - NCLAY2,1365
111,MCDOWELL - CCREEK,2066
111,MCDOWELL - DYSART,3090
111,MCDOWELL - FORT 1,1276
111,MCDOWELL - FORT 2,2234
111,MCDOWELL - GLENWD,2120
111,MCDOWELL - HIGGIN,2956
111,MCDOWELL - M.COVE,1716
111,MCDOWELL - N.COVE,921
111,MCDOWELL - PLEASA,2327
111,MCDOWELL - T.COVE,1150
111,MCDOWELL - WEST M,3834
119,MECKLENBURG - 001,1622
119,MECKLENBURG - 002,3704
119,MECKLENBURG - 003,2632
119,MECKLENBURG - 004,2437
119,MECKLENBURG - 005,2094
119,MECKLENBURG - 006,2582
119,MECKLENBURG - 007,2308
119,MECKLENBURG - 008,3098
119,MECKLENBURG - 009,5483
119,MECKLENBURG - 010,2685
119,MECKLENBURG - 011,11894
119,MECKLENBURG - 012,3248
119,MECKLENBURG - 013,6639
119,MECKLENBURG - 014,4750
119,MECKLENBURG - 015,4543
119,MECKLENBURG - 016,2973
119,MECKLENBURG - 017,2479
119,MECKLENBURG - 018,1626
119,MECKLENBURG - 019,1486
119,MECKLENBURG - 020,2208
119,MECKLENBURG - 021,2405
119,MECKLENBURG - 022,11464
119,MECKLENBURG - 023,2350
119,MECKLENBURG - 024,2619
119,MECKLENBURG - 025,2191
119,MECKLENBURG - 026,3431
119,MECKLENBURG - 027,3218
119,MECKLENBURG - 028,2539
119,MECKLENBURG - 029,2498
119,MECKLENBURG - 030,4122
119,MECKLENBURG - 031,3074
119,MECKLENBURG - 032,1645
119,MECKLENBURG - 033,2059
119,MECKLENBURG - 034,3320
119,MECKLENBURG - 035,1934
119,MECKLENBURG - 036,3132
119,MECKLENBURG - 037,2152
119,MECKLENBURG - 038,2950
119,MECKLENBURG - 039,3004
119,MECKLENBURG - 040,2872
119,MECKLENBURG - 041,3447
119,MECKLENBURG - 042,2211
119,MECKLENBURG - 043,3137
119,MECKLENBURG - 044,1759
119,MECKLENBURG - 045,2147
119,MECKLENBURG - 046,3342
119,MECKLENBURG - 047,2978
119,MECKLENBURG - 048,1668
119,MECKLENBURG - 049,3248
119,MECKLENBURG - 050,1899
119,MECKLENBURG - 051,2963
119,MECKLENBURG - 052,3563
119,MECKLENBURG - 053,4595
119,MECKLENBURG - 054,3739
119,MECKLENBURG - 055,1595
119,MECKLENBURG - 056,1937
119,MECKLENBURG - 057,2470
119,MECKLENBURG - 058,2425
119,MECKLENBURG - 059,1531
119,MECKLENBURG - 060,1712
119,MECKLENBURG - 061,2911
119,MECKLENBURG - 062,2412
119,MECKLENBURG - 063,2632
119,MECKLENBURG - 064,1479
119,MECKLENBURG - 065,1291
119,MECKLENBURG - 066,1476
119,MECKLENBURG - 067,1844
119,MECKLENBURG - 068,1307
119,MECKLENBURG - 069,3708
119,MECKLENBURG - 070,1493
119,MECKLENBURG - 071,2172
119,MECKLENBURG - 072,1565
119,MECKLENBURG - 073,2053
119,MECKLENBURG - 074,3452
119,MECKLENBURG - 075,3486
119,MECKLENBURG - 076,2905
119,MECKLENBURG - 077,2950
119,MECKLENBURG - 079,2844
119,MECKLENBURG - 080,4613
119,MECKLENBURG - 081,6370
119,MECKLENBURG - 082,4327
119,MECKLENBURG - 083,3568
119,MECKLENBURG - 084,2399
119,MECKLENBURG - 085,2454
119,MECKLENBURG - 086,2059
119,MECKLENBURG - 087,2918
119,MECKLENBURG - 088,2778
119,MECKLENBURG - 089,7045
119,MECKLENBURG - 090,1728
119,MECKLENBURG - 091,4204
119,MECKLENBURG - 092,2837
119,MECKLENBURG - 093,1665
119,MECKLENBURG - 094,1914
119,MECKLENBURG - 095,2399
119,MECKLENBURG - 096,2128
119,MECKLENBURG - 097,1418
119,MECKLENBURG - 098,3609
119,MECKLENBURG - 099,3178
119,MECKLENBURG - 100,2833
119,MECKLENBURG - 101,2831
119,MECKLENBURG - 102,5323
119,MECKLENBURG - 103,3586
119,MECKLENBURG - 104,3353
119,MECKLENBURG - 105,5279
119,MECKLENBURG - 106,1911
119,MECKLENBURG - 108,2577
119,MECKLENBURG - 109,2984
119,MECKLENBURG - 110,1253
119,MECKLENBURG - 111,2947
119,MECKLENBURG - 112,2232
119,MECKLENBURG - 113,3748
119,MECKLENBURG - 114,2949
119,MECKLENBURG - 115,2604
119,MECKLENBURG - 116,2242
119,MECKLENBURG - 117,2475
119,MECKLENBURG - 118,2794
119,MECKLENBURG - 119,1988
119,MECKLENBURG - 120,2564
119,MECKLENBURG - 121,3678
119,MECKLENBURG - 122,6216
119,MECKLENBURG - 123,2483
119,MECKLENBURG - 124,2912
119,MECKLENBURG - 125,1543
119,MECKLENBURG - 126,4724
119,MECKLENBURG - 127,5545
119,MECKLENBURG - 128,3459
119,MECKLENBURG - 129,1545
119,MECKLENBURG - 130,2144
119,MECKLENBURG - 131,1454
119,MECKLENBURG - 132,2710
119,MECKLENBURG - 133,5294
119,MECKLENBURG - 134,8448
119,MECKLENBURG - 135,8199
119,MECKLENBURG - 136,2658
119,MECKLENBURG - 137,6099
119,MECKLENBURG - 138,6588
119,MECKLENBURG - 140,5351
119,MECKLENBURG - 141,8157
119,MECKLENBURG - 142,7294
119,MECKLENBURG - 143,6392
119,MECKLENBURG - 144,3626
119,MECKLENBURG - 145,10429
119,MECKLENBURG - 146,5849
119,MECKLENBURG - 147,4797
119,MECKLENBURG - 148,10663
119,MECKLENBURG - 149,6331
119,MECKLENBURG - 150,4198
119,MECKLENBURG - 151,5339
119,MECKLENBURG - 200,2659
119,MECKLENBURG - 201,9227
119,MECKLENBURG - 202,9470
119,MECKLENBURG - 203,8939
119,MECKLENBURG - 205,4308
119,MECKLENBURG - 206,7189
119,MECKLENBURG - 207,6399
119,MECKLENBURG - 208,4733
119,MECKLENBURG - 209,4986
119,MECKLENBURG - 210,6100
119,MECKLENBURG - 211,11921
119,MECKLENBURG - 212,16496
119,MECKLENBURG - 213,5755
119,MECKLENBURG - 214,3735
119,MECKLENBURG - 215,3836
119,MECKLENBURG - 216,6060
119,MECKLENBURG - 217,3124
119,MECKLENBURG - 218,2517
119,MECKLENBURG - 219,2936
119,MECKLENBURG - 220,3561
119,MECKLENBURG - 221,4490
119,MECKLENBURG - 222,7116
119,MECKLENBURG - 224,3535
119,MECKLENBURG - 225,3205
119,MECKLENBURG - 226,3823
119,MECKLENBURG - 227,7356
119,MECKLENBURG - 228,5730
119,MECKLENBURG - 229,14631
119,MECKLENBURG - 230,10649
119,MECKLENBURG - 231,4713
119,MECKLENBURG - 232,4974
119,MECKLENBURG - 233,4486
119,MECKLENBURG - 234,3801
119,MECKLENBURG - 235,3639
119,MECKLENBURG - 236,6244
119,MECKLENBURG - 237,5393
119,MECKLENBURG - 239,3683
119,MECKLENBURG - 240,6936
119,MECKLENBURG - 241,8887
119,MECKLENBURG - 242,3527
119,MECKLENBURG - 243,12362
129,NEW HANOVER - H01,1585
129,NEW HANOVER - H02,3850
129,NEW HANOVER - H04,4587
129,NEW HANOVER - H05,4733
129,NEW HANOVER - H06,3943
129,NEW HANOVER - H08,6441
129,NEW HANOVER - H10,4495
129,NEW HANOVER - H11,7694
129,NEW HANOVER - H12,2759
129,NEW HANOVER - H13,4934
129,NEW HANOVER - M02,6122
129,NEW HANOVER - M03,6324
129,NEW HANOVER - M04,7033
129,NEW HANOVER - M06,2793
129,NEW HANOVER - M07,2112
129,NEW HANOVER - W03,2610
129,NEW HANOVER - W08,2275
129,NEW HANOVER - W12,2018
129,NEW HANOVER - W15,6809
129,NEW HANOVER - W16,3235
129,NEW HANOVER - W17,2395
129,NEW HANOVER - W21,5686
129,NEW HANOVER - W25,4413
129,NEW HANOVER - W26,3222
129,NEW HANOVER - W27,4250
129,NEW HANOVER - W29,3326
129,NEW HANOVER - W30,5966
129,NEW HANOVER - W31,4153
129,NEW HANOVER - W33,5362
129,NEW HANOVER - W34,10588
129,NEW HANOVER - W35,7065
139,PASQUOTANK - EAST,3594
139,PASQUOTANK - WEST,3582
157,ROCKINGHAM - HO-1,3122
157,ROCKINGHAM - HU-1,4829
157,ROCKINGHAM - LI-1,4404
157,ROCKINGHAM - RE-1,7351
157,ROCKINGHAM - RE-2,5963
157,ROCKINGHAM - WS-1,6998
175,TRANSYLVANIA - B1,2227
175,TRANSYLVANIA - B2,1874
175,TRANSYLVANIA - B3,2168
175,TRANSYLVANIA - B4,2007
175,TRANSYLVANIA - BD,2478
175,TRANSYLVANIA - CM,756
175,TRANSYLVANIA - DR,3015
175,TRANSYLVANIA - EF,925
175,TRANSYLVANIA - LR,1815
175,TRANSYLVANIA - PF,1358
175,TRANSYLVANIA - WC,1761
003,ALEXANDER - T1T4T5,5935
045,CLEVELAND - BETHWR,1877
045,CLEVELAND - FALSTN,2367
045,CLEVELAND - GROVER,4488
045,CLEVELAND - KINGST,1001
045,CLEVELAND - LAWNDL,1426
045,CLEVELAND - MRB-YO,1554
045,CLEVELAND - OAKGRV,4277
045,CLEVELAND - POLKVL,2517
045,CLEVELAND - SHANGI,3045
051,CUMBERLAND - CC22A,6078
051,CUMBERLAND - CC519,2658
051,CUMBERLAND - G2C-1,2836
051,CUMBERLAND - G2E-1,2640
051,CUMBERLAND - G2E-2,3368
051,CUMBERLAND - G3A-1,4545
051,CUMBERLAND - G5A-1,2654
051,CUMBERLAND - G5A-2,2554
051,CUMBERLAND - G5B-1,3271
051,CUMBERLAND - G5B-2,2518
051,CUMBERLAND - G9A-3,3039
051,CUMBERLAND - G9B-1,5020
051,CUMBERLAND - G9B-2,4805
051,CUMBERLAND - LO66A,4347
129,NEW HANOVER - CF01,4702
129,NEW HANOVER - CF02,3581
129,NEW HANOVER - CF05,4143
129,NEW HANOVER - CF06,3817
129,NEW HANOVER - FP03,2206
129,NEW HANOVER - FP04,6542
129,NEW HANOVER - FP06,3713
129,NEW HANOVER - FP07,5860
129,NEW HANOVER - FP08,5781
131,NORTHAMPTON - GAPL,1484
131,NORTHAMPTON - JARE,1168
131,NORTHAMPTON - WOPO,915
139,PASQUOTANK - NORTH,2724
139,PASQUOTANK - SOUTH,3200
175,TRANSYLVANIA - TC1,749
175,TRANSYLVANIA - TC7,1884
051,CUMBERLAND - AL51-1,1446
051,CUMBERLAND - AL51-2,2342
051,CUMBERLAND - AL51-3,1839
051,CUMBERLAND - CC23-2,3119
051,CUMBERLAND - CL57-1,4265
051,CUMBERLAND - CL57-2,2863
051,CUMBERLAND - G3A-2C,3610
051,CUMBERLAND - SL78-3,6816
119,MECKLENBURG - 078.1,3863
119,MECKLENBURG - 107.1,3913
119,MECKLENBURG - 139.1,3333
119,MECKLENBURG - 204.1,6416
119,MECKLENBURG - 223.1,8614
119,MECKLENBURG - 238.1,2979
143,PERQUIMANS - BELVID,670
143,PERQUIMANS - BETHEL,3149
143,PERQUIMANS - EAST H,879
143,PERQUIMANS - NEW HO,2507
143,PERQUIMANS - NICANO,231
143,PERQUIMANS - PARKVI,2262
143,PERQUIMANS - WEST H,1052
175,TRANSYLVANIA - CC.1,2434
175,TRANSYLVANIA - RE.1,2285
131,NORTHAMPTON - COMIPE,1154
131,NORTHAMPTON - CREEKS,578
131,NORTHAMPTON - GALATI,645
131,NORTHAMPTON - GASTON,2427
131,NORTHAMPTON - LAKE G,1805
131,NORTHAMPTON - LASKER,192
131,NORTHAMPTON - NEWTOW,534
131,NORTHAMPTON - RICH S,1454
131,NORTHAMPTON - SEABOA,1097
131,NORTHAMPTON - SEVERN,382
