year,county,raw_precinct,group_id,strategy,synthetic_key,voter_history_code_confirmed
2000,MECKLENBURG,206 206,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 206 206,False
2000,MECKLENBURG,207 207,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 207 207,False
2000,MECKLENBURG,208 208,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 208 208,False
2000,MECKLENBURG,209 209,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 209 209,False
2000,MECKLENBURG,21 21,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 21 21,False
2000,MECKLENBURG,210 210,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 210 210,False
2000,MECKLENBURG,211 211,MECKLENBURG|HSC|H55|S35|C9,election_district_cell_hsc,MECKLENBURG - 211 211,False
2000,MECKLENBURG,212 212,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 212 212,False
2000,MECKLENBURG,213 213,MECKLENBURG|HSC|H55|S35|C9,election_district_cell_hsc,MECKLENBURG - 213 213,False
2000,MECKLENBURG,214 214,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 214 214,False
2000,MECKLENBURG,215 215,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 215 215,False
2000,MECKLENBURG,216 216,MECKLENBURG|HSC|H56|S33|C12,election_district_cell_hsc,MECKLENBURG - 216 216,False
2000,MECKLENBURG,217 217,MECKLENBURG|HSC|H59|S34|C12,election_district_cell_hsc,MECKLENBURG - 217 217,False
2000,MECKLENBURG,218 218,MECKLENBURG|HSC|H59|S34|C9,election_district_cell_hsc,MECKLENBURG - 218 218,False
2000,MECKLENBURG,219 219,MECKLENBURG|HSC|H93|S34|C9,election_district_cell_hsc,MECKLENBURG - 219 219,False
2000,MECKLENBURG,22 22,MECKLENBURG|HSC|H59|S34|C12,election_district_cell_hsc,MECKLENBURG - 22 22,False
2000,MECKLENBURG,220 220,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 220 220,False
2000,MECKLENBURG,221 221,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 221 221,False
2000,MECKLENBURG,222 222,MECKLENBURG|HSC|H36|S40|C9,election_district_cell_hsc,MECKLENBURG - 222 222,False
2000,MECKLENBURG,223 223,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 223 223,False
2000,MECKLENBURG,224 224,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 224 224,False
2000,MECKLENBURG,225 225,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 225 225,False
2000,MECKLENBURG,226 226,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 226 226,False
2000,MECKLENBURG,227 227,MECKLENBURG|HSC|H59|S34|C9,election_district_cell_hsc,MECKLENBURG - 227 227,False
2000,MECKLENBURG,228 228,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 228 228,False
2000,MECKLENBURG,229 229,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 229 229,False
2000,MECKLENBURG,23 23,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 23 23,False
2000,MECKLENBURG,230 230,MECKLENBURG|HSC|H57|S33|C9,election_district_cell_hsc,MECKLENBURG - 230 230,False
2000,MECKLENBURG,231 231,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 231 231,False
2000,MECKLENBURG,232 232,MECKLENBURG|HSC|H58|S40|C9,election_district_cell_hsc,MECKLENBURG - 232 232,False
2000,MECKLENBURG,233 233,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 233 233,False
2000,MECKLENBURG,234 234,MECKLENBURG|HSC|H55|S33|C12,election_district_cell_hsc,MECKLENBURG - 234 234,False
2000,MECKLENBURG,235 235,MECKLENBURG|HSC|H56|S33|C12,election_district_cell_hsc,MECKLENBURG - 235 235,False
2000,MECKLENBURG,236 236,MECKLENBURG|HSC|H57|S40|C9,election_district_cell_hsc,MECKLENBURG - 236 236,False
2000,MECKLENBURG,237 237,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 237 237,False
2000,MECKLENBURG,238 238,MECKLENBURG|HSC|H57|S33|C9,election_district_cell_hsc,MECKLENBURG - 238 238,False
2000,MECKLENBURG,239 239,MECKLENBURG|HSC|H36|S35|C9,election_district_cell_hsc,MECKLENBURG - 239 239,False
2000,MECKLENBURG,24 24,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 24 24,False
2000,MECKLENBURG,240 240,MECKLENBURG|HSC|H58|S40|C12,election_district_cell_hsc,MECKLENBURG - 240 240,False
2000,MECKLENBURG,241 241,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 241 241,False
2000,MECKLENBURG,242 242,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 242 242,False
2000,MECKLENBURG,243 243,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 243 243,False
2000,MECKLENBURG,25 25,MECKLENBURG|HSC|H36|S40|C9,election_district_cell_hsc,MECKLENBURG - 25 25,False
2000,MECKLENBURG,26 26,MECKLENBURG|HSC|H58|S40|C12,election_district_cell_hsc,MECKLENBURG - 26 26,False
2000,MECKLENBURG,27 27,MECKLENBURG|HSC|H55|S35|C9,election_district_cell_hsc,MECKLENBURG - 27 27,False
2000,MECKLENBURG,28 28,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 28 28,False
2000,MECKLENBURG,29 29,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 29 29,False
2000,MECKLENBURG,3 3,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 3 3,False
2000,MECKLENBURG,30 30,MECKLENBURG|HSC|H55|S33|C9,election_district_cell_hsc,MECKLENBURG - 30 30,False
2000,MECKLENBURG,31 31,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 31 31,False
2000,MECKLENBURG,32 32,MECKLENBURG|HSC|H58|S40|C9,election_district_cell_hsc,MECKLENBURG - 32 32,False
2000,MECKLENBURG,33 33,MECKLENBURG|HSC|H57|S40|C9,election_district_cell_hsc,MECKLENBURG - 33 33,False
2000,MECKLENBURG,34 34,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 34 34,False
2000,MECKLENBURG,35 35,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 35 35,False
2000,MECKLENBURG,36 36,MECKLENBURG|HSC|H55|S33|C12,election_district_cell_hsc,MECKLENBURG - 36 36,False
2000,MECKLENBURG,37 37,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 37 37,False
2000,MECKLENBURG,38 38,MECKLENBURG|HSC|H76|S34|C9,election_district_cell_hsc,MECKLENBURG - 38 38,False
2000,MECKLENBURG,39 39,MECKLENBURG|HSC|H58|S34|C9,election_district_cell_hsc,MECKLENBURG - 39 39,False
2000,MECKLENBURG,4 4,MECKLENBURG|HSC|H58|S40|C9,election_district_cell_hsc,MECKLENBURG - 4 4,False
2000,MECKLENBURG,40 40,MECKLENBURG|HSC|H36|S35|C9,election_district_cell_hsc,MECKLENBURG - 40 40,False
2000,MECKLENBURG,41 41,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 41 41,False
2000,MECKLENBURG,42 42,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 42 42,False
2000,MECKLENBURG,43 43,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 43 43,False
2000,MECKLENBURG,44 44,MECKLENBURG|HSC|H55|S35|C9,election_district_cell_hsc,MECKLENBURG - 44 44,False
2000,MECKLENBURG,45 45,MECKLENBURG|HSC|H36|S40|C9,election_district_cell_hsc,MECKLENBURG - 45 45,False
2000,MECKLENBURG,46 46,MECKLENBURG|HSC|H57|S35|C9,election_district_cell_hsc,MECKLENBURG - 46 46,False
2000,MECKLENBURG,47 47,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 47 47,False
2000,MECKLENBURG,48 48,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 48 48,False
2000,MECKLENBURG,49 49,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 49 49,False
2000,MECKLENBURG,5 5,MECKLENBURG|HSC|H60|S34|C12,election_district_cell_hsc,MECKLENBURG - 5 5,False
2000,MECKLENBURG,50 50,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 50 50,False
2000,MECKLENBURG,51 51,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 51 51,False
2000,MECKLENBURG,52 52,MECKLENBURG|HSC|H76|S34|C9,election_district_cell_hsc,MECKLENBURG - 52 52,False
2000,MECKLENBURG,53 53,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 53 53,False
2000,MECKLENBURG,54 54,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 54 54,False
2000,MECKLENBURG,55 55,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 55 55,False
2000,MECKLENBURG,56 56,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 56 56,False
2000,MECKLENBURG,57 57,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 57 57,False
2000,MECKLENBURG,58 58,MECKLENBURG|HSC|H93|S34|C9,election_district_cell_hsc,MECKLENBURG - 58 58,False
2000,MECKLENBURG,59 59,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 59 59,False
2000,MECKLENBURG,6 6,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 6 6,False
2000,MECKLENBURG,60 60,MECKLENBURG|HSC|H69|S40|C9,election_district_cell_hsc,MECKLENBURG - 60 60,False
2000,MECKLENBURG,61 61,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 61 61,False
2000,MECKLENBURG,62 62,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 62 62,False
2000,MECKLENBURG,63 63,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 63 63,False
2000,MECKLENBURG,64 64,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 64 64,False
2000,MECKLENBURG,65 65,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 65 65,False
2000,MECKLENBURG,66 66,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 66 66,False
2000,MECKLENBURG,67 67,MECKLENBURG|HSC|H59|S33|C12,election_district_cell_hsc,MECKLENBURG - 67 67,False
2000,MECKLENBURG,68 68,MECKLENBURG|HSC|H60|S34|C12,election_district_cell_hsc,MECKLENBURG - 68 68,False
2000,MECKLENBURG,69 69,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 69 69,False
2000,MECKLENBURG,7 7,MECKLENBURG|HSC|H60|S34|C12,election_district_cell_hsc,MECKLENBURG - 7 7,False
2000,MECKLENBURG,70 70,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 70 70,False
2000,MECKLENBURG,71 71,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 71 71,False
2000,MECKLENBURG,72 72,MECKLENBURG|HSC|H36|S35|C9,election_district_cell_hsc,MECKLENBURG - 72 72,False
2000,MECKLENBURG,73 73,MECKLENBURG|HSC|H36|S35|C9,election_district_cell_hsc,MECKLENBURG - 73 73,False
2000,MECKLENBURG,74 74,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 74 74,False
2000,MECKLENBURG,75 75,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 75 75,False
2000,MECKLENBURG,76 76,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 76 76,False
2000,MECKLENBURG,77 77,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 77 77,False
2000,MECKLENBURG,78 78,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 78 78,False
2000,MECKLENBURG,79 79,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 79 79,False
2000,MECKLENBURG,8 8,MECKLENBURG|HSC|H93|S34|C9,election_district_cell_hsc,MECKLENBURG - 8 8,False
2000,MECKLENBURG,80 80,MECKLENBURG|HSC|H55|S35|C9,election_district_cell_hsc,MECKLENBURG - 80 80,False
2000,MECKLENBURG,81 81,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 81 81,False
2000,MECKLENBURG,82 82,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 82 82,False
2000,MECKLENBURG,83 83,MECKLENBURG|HSC|H76|S34|C9,election_district_cell_hsc,MECKLENBURG - 83 83,False
2000,MECKLENBURG,84 84,MECKLENBURG|HSC|H76|S34|C9,election_district_cell_hsc,MECKLENBURG - 84 84,False
2000,MECKLENBURG,85 85,MECKLENBURG|HSC|H76|S34|C9,election_district_cell_hsc,MECKLENBURG - 85 85,False
2000,MECKLENBURG,86 86,MECKLENBURG|HSC|H55|S35|C9,election_district_cell_hsc,MECKLENBURG - 86 86,False
2000,MECKLENBURG,87 87,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 87 87,False
2000,MECKLENBURG,88 88,MECKLENBURG|HSC|H36|S35|C9,election_district_cell_hsc,MECKLENBURG - 88 88,False
2000,MECKLENBURG,89 89,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 89 89,False
2000,MECKLENBURG,9 9,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 9 9,False
2000,MECKLENBURG,90 90,MECKLENBURG|HSC|H69|S35|C9,election_district_cell_hsc,MECKLENBURG - 90 90,False
2000,MECKLENBURG,900 900,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 900 900,False
2000,MECKLENBURG,901 901,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 901 901,False
2000,MECKLENBURG,91 91,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 91 91,False
2000,MECKLENBURG,92 92,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 92 92,False
2000,MECKLENBURG,93 93,MECKLENBURG|HSC|H54|S34|C12,election_district_cell_hsc,MECKLENBURG - 93 93,False
2000,MECKLENBURG,94 94,MECKLENBURG|HSC|H60|S34|C9,election_district_cell_hsc,MECKLENBURG - 94 94,False
2000,MECKLENBURG,95 95,MECKLENBURG|HSC|H76|S34|C9,election_district_cell_hsc,MECKLENBURG - 95 95,False
2000,NEW HANOVER,CF01 CF01,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - CF01 CF01,False
2000,NEW HANOVER,CF02 CF02,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - CF02 CF02,False
2000,NEW HANOVER,CF03 CF03,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - CF03 CF03,False
2000,NEW HANOVER,FP01 FP01,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - FP01 FP01,False
2000,NEW HANOVER,FP02 FP02,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - FP02 FP02,False
2000,NEW HANOVER,FP03 FP03,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - FP03 FP03,False
2000,NEW HANOVER,FP04 FP04,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - FP04 FP04,False
2000,NEW HANOVER,FP05 FP05,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - FP05 FP05,False
2000,NEW HANOVER,H01 H01,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H01 H01,False
2000,NEW HANOVER,H02 H02,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H02 H02,False
2000,NEW HANOVER,H03 H03,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H03 H03,False
2000,NEW HANOVER,H04 H04,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H04 H04,False
2000,NEW HANOVER,H05 H05,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H05 H05,False
2000,NEW HANOVER,H06 H06,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H06 H06,False
2000,NEW HANOVER,H07 H07,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H07 H07,False
2000,NEW HANOVER,H08 H08,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H08 H08,False
2000,NEW HANOVER,H09 H09,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - H09 H09,False
2000,NEW HANOVER,M02 M02,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - M02 M02,False
2000,NEW HANOVER,M03 M03,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - M03 M03,False
2000,NEW HANOVER,M04 M04,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - M04 M04,False
2000,NEW HANOVER,M05 M05,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - M05 M05,False
2000,NEW HANOVER,W01 W01,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W01 W01,False
2000,NEW HANOVER,W02 W02,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W02 W02,False
2000,NEW HANOVER,W03 W03,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W03 W03,False
2000,NEW HANOVER,W04 W04,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W04 W04,False
2000,NEW HANOVER,W05 W05,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W05 W05,False
2000,NEW HANOVER,W06 W06,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W06 W06,False
2000,NEW HANOVER,W07 W07,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W07 W07,False
2000,NEW HANOVER,W08 W08,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W08 W08,False
2000,NEW HANOVER,W09 W09,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W09 W09,False
2000,NEW HANOVER,W10 W10,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W10 W10,False
2000,NEW HANOVER,W11 W11,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W11 W11,False
2000,NEW HANOVER,W12 W12,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W12 W12,False
2000,NEW HANOVER,W13 W13,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W13 W13,False
2000,NEW HANOVER,W14 W14,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W14 W14,False
2000,NEW HANOVER,W15 W15,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W15 W15,False
2000,NEW HANOVER,W16 W16,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W16 W16,False
2000,NEW HANOVER,W17 W17,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W17 W17,False
2000,NEW HANOVER,W18 W18,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W18 W18,False
2000,NEW HANOVER,W19 W19,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W19 W19,False
2000,NEW HANOVER,W20 W20,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W20 W20,False
2000,NEW HANOVER,W21 W21,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W21 W21,False
2000,NEW HANOVER,W22 W22,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W22 W22,False
2000,NEW HANOVER,W23 W23,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W23 W23,False
2000,NEW HANOVER,W24 W24,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - W24 W24,False
2000,NEW HANOVER,WB WB,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - WB WB,False
2000,NEW HANOVER,absentee/provisional,NEW HANOVER|C|C7,election_district_cell_c,NEW HANOVER - ABSENTEE/PROVISIONAL,False
2000,UNION,001 CHAMBER OF COMMERCE,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 001 CHAMBER OF COMMERCE,False
2000,UNION,002 MONROE MIDDLE SCHOOL,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 002 MONROE MIDDLE SCHOOL,False
2000,UNION,003 ST LUKES LUTHERAN CHURCH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 003 ST LUKES LUTHERAN CHURCH,False
2000,UNION,004 SUTTON PARK RECREATION CENTER,UNION|SC|S17|C8,election_district_cell_sc,UNION - 004 SUTTON PARK RECREATION CENTER,False
2000,UNION,005 BAKERS VFD,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 005 BAKERS VFD,False
2000,UNION,006 BENTON HEIGHTS PRESBY CHURCH,UNION|SC|S17|C8,election_district_cell_sc,UNION - 006 BENTON HEIGHTS PRESBY CHURCH,False
2000,UNION,007 MT CARMEL METH CHUIRCH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 007 MT CARMEL METH CHUIRCH,False
2000,UNION,008 WINGATE UNITED METH CHURCH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 008 WINGATE UNITED METH CHURCH,False
2000,UNION,009 BEAVER LANE VFD,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 009 BEAVER LANE VFD,False
2000,UNION,010 UNION COUNTY LIBRARY,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 010 UNION COUNTY LIBRARY,False
2000,UNION,011 MT MORIAH METHODIST CHURCH,UNION|SC|S17|C8,election_district_cell_sc,UNION - 011 MT MORIAH METHODIST CHURCH,False
2000,UNION,012 FAIRVIEW VFD,UNION|SC|S17|C8,election_district_cell_sc,UNION - 012 FAIRVIEW VFD,False
2000,UNION,013 UNIONVILLE VFD,UNION|HSC|H82|S17|C8,election_district_cell_hsc,UNION - 013 UNIONVILLE VFD,False
2000,UNION,014 INDIAN TRAIL ELEMETARY SCH,UNION|SC|S17|C8,election_district_cell_sc,UNION - 014 INDIAN TRAIL ELEMETARY SCH,False
2000,UNION,015 STALLINGS TOWN HALL,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 015 STALLINGS TOWN HALL,False
2000,UNION,016 HEMBY BRIDGE VFD,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 016 HEMBY BRIDGE VFD,False
2000,UNION,017 WESLEY CHAPEL ELEM SCH GYM,UNION|SC|S17|C8,election_district_cell_sc,UNION - 017 WESLEY CHAPEL ELEM SCH GYM,False
2000,UNION,018 PROVIDENCE VFD,UNION|SC|S17|C8,election_district_cell_sc,UNION - 018 PROVIDENCE VFD,False
2000,UNION,019 MINERAL SPRINGS VFD,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 019 MINERAL SPRINGS VFD,False
2000,UNION,020 WAXHAW WOMENS CLUB,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 020 WAXHAW WOMENS CLUB,False
2000,UNION,021 WALKERSVILLE PRESBYTERIAN CH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 021 WALKERSVILLE PRESBYTERIAN CH,False
2000,UNION,022 TIRZAH PRESBY CH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 022 TIRZAH PRESBY CH,False
2000,UNION,023 GRIFFITH RD VFD,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 023 GRIFFITH RD VFD,False
2000,UNION,024 PROSPECT ELEM SCH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 024 PROSPECT ELEM SCH,False
2000,UNION,025 MOUNTAIN SPRINGS BAPTIST CHURCH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 025 MOUNTAIN SPRINGS BAPTIST CHURCH,False
2000,UNION,026 SOUTH UNION ATH ASSOC,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 026 SOUTH UNION ATH ASSOC,False
2000,UNION,027 FAULKS BAPT CH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 027 FAULKS BAPT CH,False
2000,UNION,028 BONDS GROVE METH CH,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 028 BONDS GROVE METH CH,False
2000,UNION,029 SHILOH ELEM,UNION|SC|S17|C8,election_district_cell_sc,UNION - 029 SHILOH ELEM,False
2000,UNION,030 ROLLING HILLS METH CH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 030 ROLLING HILLS METH CH,False
2000,UNION,031 GRACE BAPT,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 031 GRACE BAPT,False
2000,UNION,032 FAIRVIEW ELEM SCH GYM,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 032 FAIRVIEW ELEM SCH GYM,False
2000,UNION,033 WAXHAW ELEM SCH GYM,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 033 WAXHAW ELEM SCH GYM,False
2000,UNION,034 MIDWAY BAPT,UNION|SC|S17|C8,election_district_cell_sc,UNION - 034 MIDWAY BAPT,False
2000,UNION,035 ROCK HILL AME ZION,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 035 ROCK HILL AME ZION,False
2000,UNION,036 CROSSROADS AME ZION,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 036 CROSSROADS AME ZION,False
2000,UNION,037 CHURCH OF THE SAVIOR,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 037 CHURCH OF THE SAVIOR,False
2000,UNION,038 SARDIS ELEM,UNION|SC|S17|C8,election_district_cell_sc,UNION - 038 SARDIS ELEM,False
2000,UNION,039 STEPHENSON  PRESBY CH,UNION|SC|S17|C8,election_district_cell_sc,UNION - 039 STEPHENSON PRESBY CH,False
2000,UNION,040 SPIRIT OF JOY  LUTH CH,UNION|SC|S17|C8,election_district_cell_sc,UNION - 040 SPIRIT OF JOY LUTH CH,False
2000,UNION,041 WEDDINGTON ELEMENTARY GYM,UNION|HSC|H81|S17|C8,election_district_cell_hsc,UNION - 041 WEDDINGTON ELEMENTARY GYM,False
2000,UNION,042 NEW SALEM   BAPTIST CH,UNION|HSC|H34|S17|C8,election_district_cell_hsc,UNION - 042 NEW SALEM BAPTIST CH,False
