line_year,scope,contest_type,file,district,raw_statewide_votes,staged_statewide_votes,staged_minus_raw_votes,production_exists,production_margin_pct,staged_margin_pct,staged_minus_production_pp,production_winner,staged_winner,winner_flip,production_total_votes,staged_total_votes
2024,state_house,attorney_general,state_house_attorney_general_2000.json,40,2803456,2803466,10,True,1.2,1.2,0.0,REP,REP,False,30034,30034
2024,state_house,attorney_general,state_house_attorney_general_2000.json,41,2803456,2803466,10,True,2.63,2.63,0.0,REP,REP,False,10117,10117
2024,state_house,attorney_general,state_house_attorney_general_2000.json,42,2803456,2803466,10,True,-38.37,-38.37,0.0,DEM,DEM,False,15260,15260
2024,state_house,attorney_general,state_house_attorney_general_2000.json,43,2803456,2803466,10,True,-8.09,-8.09,0.0,DEM,DEM,False,23030,23030
2024,state_house,attorney_general,state_house_attorney_general_2000.json,44,2803456,2803466,10,True,-21.52,-21.52,0.0,DEM,DEM,False,26556,26556
2024,state_house,attorney_general,state_house_attorney_general_2000.json,45,2803456,2803466,10,True,-7.09,-7.09,0.0,DEM,DEM,False,11546,11546
2024,state_house,attorney_general,state_house_attorney_general_2000.json,46,2803456,2803466,10,True,-33.54,-33.54,0.0,DEM,DEM,False,25715,25715
2024,state_house,attorney_general,state_house_attorney_general_2000.json,47,2803456,2803466,10,True,-54.09,-54.09,0.0,DEM,DEM,False,22111,22111
2024,state_house,attorney_general,state_house_attorney_general_2000.json,48,2803456,2803466,10,True,-39.07,-39.07,0.0,DEM,DEM,False,16157,16157
2024,state_house,attorney_general,state_house_attorney_general_2000.json,49,2803456,2803466,10,True,-16.1,-16.1,0.0,DEM,DEM,False,24776,24776
2024,state_house,attorney_general,state_house_attorney_general_2000.json,50,2803456,2803466,10,True,-32.99,-32.99,0.0,DEM,DEM,False,27939,27939
2024,state_house,attorney_general,state_house_attorney_general_2000.json,51,2803456,2803466,10,True,-7.02,-7.02,0.0,DEM,DEM,False,21430,21430
2024,state_house,attorney_general,state_house_attorney_general_2000.json,52,2803456,2803466,10,True,-11.91,-11.91,0.0,DEM,DEM,False,26541,26541
2024,state_house,attorney_general,state_house_attorney_general_2000.json,53,2803456,2803466,10,True,9.39,9.39,0.0,REP,REP,False,12551,12551
2024,state_house,attorney_general,state_house_attorney_general_2000.json,54,2803456,2803466,10,True,-16.86,-16.86,0.0,DEM,DEM,False,22856,22856
2024,state_house,attorney_general,state_house_attorney_general_2000.json,55,2803456,2803466,10,True,-15.69,-15.69,0.0,DEM,DEM,False,22562,22562
2024,state_house,attorney_general,state_house_attorney_general_2000.json,56,2803456,2803466,10,True,-37.47,-37.47,0.0,DEM,DEM,False,28385,28385
2024,state_house,attorney_general,state_house_attorney_general_2000.json,57,2803456,2803466,10,True,-17.51,-17.51,0.0,DEM,DEM,False,30810,30810
2024,state_house,attorney_general,state_house_attorney_general_2000.json,58,2803456,2803466,10,True,-27.61,-27.61,0.0,DEM,DEM,False,25489,25489
2024,state_house,attorney_general,state_house_attorney_general_2000.json,59,2803456,2803466,10,True,0.41,0.41,0.0,REP,REP,False,24246,24246
2024,state_house,attorney_general,state_house_attorney_general_2000.json,60,2803456,2803466,10,True,-18.62,-18.62,0.0,DEM,DEM,False,23977,23977
2024,state_house,attorney_general,state_house_attorney_general_2000.json,61,2803456,2803466,10,True,-30.49,-30.49,0.0,DEM,DEM,False,29495,29495
2024,state_house,attorney_general,state_house_attorney_general_2000.json,62,2803456,2803466,10,True,17.72,17.72,0.0,REP,REP,False,24860,24860
2024,state_house,attorney_general,state_house_attorney_general_2000.json,63,2803456,2803466,10,True,3.0,3.0,0.0,REP,REP,False,22800,22800
2024,state_house,attorney_general,state_house_attorney_general_2000.json,64,2803456,2803466,10,True,5.45,5.45,0.0,REP,REP,False,22519,22519
2024,state_house,attorney_general,state_house_attorney_general_2000.json,65,2803456,2803466,10,True,-8.01,-8.01,0.0,DEM,DEM,False,31306,31306
2024,state_house,attorney_general,state_house_attorney_general_2000.json,66,2803456,2803466,10,True,-4.22,-4.22,0.0,DEM,DEM,False,11659,11659
2024,state_house,attorney_general,state_house_attorney_general_2000.json,67,2803456,2803466,10,True,4.89,4.89,0.0,REP,REP,False,30519,30519
2024,state_house,attorney_general,state_house_attorney_general_2000.json,68,2803456,2803466,10,True,35.41,35.41,0.0,REP,REP,False,11790,11790
2024,state_house,attorney_general,state_house_attorney_general_2000.json,69,2803456,2803466,10,True,31.51,31.51,0.0,REP,REP,False,17093,17093
2024,state_house,attorney_general,state_house_attorney_general_2000.json,70,2803456,2803466,10,True,24.64,24.64,0.0,REP,REP,False,26877,26877
2024,state_house,attorney_general,state_house_attorney_general_2000.json,71,2803456,2803466,10,True,-11.38,-11.38,0.0,DEM,DEM,False,24307,24307
2024,state_house,attorney_general,state_house_attorney_general_2000.json,72,2803456,2803466,10,True,-32.55,-32.55,0.0,DEM,DEM,False,25680,25680
2024,state_house,attorney_general,state_house_attorney_general_2000.json,73,2803456,2803466,10,True,12.58,12.58,0.0,REP,REP,False,21014,21014
2024,state_house,attorney_general,state_house_attorney_general_2000.json,74,2803456,2803466,10,True,16.25,16.25,0.0,REP,REP,False,32920,32920
2024,state_house,attorney_general,state_house_attorney_general_2000.json,75,2803456,2803466,10,True,11.48,11.48,0.0,REP,REP,False,23115,23115
2024,state_house,attorney_general,state_house_attorney_general_2000.json,76,2803456,2803466,10,True,5.27,5.27,0.0,REP,REP,False,25282,25282
2024,state_house,attorney_general,state_house_attorney_general_2000.json,77,2803456,2803466,10,True,27.82,27.82,0.0,REP,REP,False,30697,30697
2024,state_house,attorney_general,state_house_attorney_general_2000.json,78,2803456,2803466,10,True,20.21,20.21,0.0,REP,REP,False,24924,24924
2024,state_house,attorney_general,state_house_attorney_general_2000.json,79,2803456,2803466,10,True,-5.8,-5.8,0.0,DEM,DEM,False,31476,31476
2024,state_house,attorney_general,state_house_attorney_general_2000.json,80,2803456,2803466,10,True,22.18,22.18,0.0,REP,REP,False,25129,25129
2024,state_house,attorney_general,state_house_attorney_general_2000.json,81,2803456,2803466,10,True,4.78,4.78,0.0,REP,REP,False,25520,25520
2024,state_house,attorney_general,state_house_attorney_general_2000.json,82,2803456,2803466,10,True,25.89,25.89,0.0,REP,REP,False,14594,14594
2024,state_house,attorney_general,state_house_attorney_general_2000.json,83,2803456,2803466,10,True,20.53,20.53,0.0,REP,REP,False,26040,26040
2024,state_house,attorney_general,state_house_attorney_general_2000.json,84,2803456,2803466,10,True,11.02,11.02,0.0,REP,REP,False,21837,21837
2024,state_house,attorney_general,state_house_attorney_general_2000.json,85,2803456,2803466,10,True,21.48,21.48,0.0,REP,REP,False,32958,32958
2024,state_house,attorney_general,state_house_attorney_general_2000.json,86,2803456,2803466,10,True,6.66,6.66,0.0,REP,REP,False,28598,28598
2024,state_house,attorney_general,state_house_attorney_general_2000.json,87,2803456,2803466,10,True,18.69,18.69,0.0,REP,REP,False,27479,27479
2024,state_house,attorney_general,state_house_attorney_general_2000.json,88,2803456,2803466,10,True,-17.37,-17.37,0.0,DEM,DEM,False,22276,22276
2024,state_house,attorney_general,state_house_attorney_general_2000.json,89,2803456,2803466,10,True,25.8,25.8,0.0,REP,REP,False,23560,23560
2024,state_house,attorney_general,state_house_attorney_general_2000.json,90,2803456,2803466,10,True,15.11,15.11,0.0,REP,REP,False,29863,29863
2024,state_house,attorney_general,state_house_attorney_general_2000.json,91,2803456,2803466,10,True,10.64,10.64,0.0,REP,REP,False,28732,28732
2024,state_house,attorney_general,state_house_attorney_general_2000.json,92,2803456,2803466,10,True,-6.43,-6.43,0.0,DEM,DEM,False,12998,12998
2024,state_house,attorney_general,state_house_attorney_general_2000.json,93,2803456,2803466,10,True,5.64,5.64,0.0,REP,REP,False,30539,30539
2024,state_house,attorney_general,state_house_attorney_general_2000.json,94,2803456,2803466,10,True,20.91,20.91,0.0,REP,REP,False,29937,29937
2024,state_house,attorney_general,state_house_attorney_general_2000.json,95,2803456,2803466,10,True,20.93,20.93,0.0,REP,REP,False,20386,20386
2024,state_house,attorney_general,state_house_attorney_general_2000.json,96,2803456,2803466,10,True,23.22,23.22,0.0,REP,REP,False,29000,29000
2024,state_house,attorney_general,state_house_attorney_general_2000.json,97,2803456,2803466,10,True,14.84,14.84,0.0,REP,REP,False,23857,23857
2024,state_house,attorney_general,state_house_attorney_general_2000.json,98,2803456,2803466,10,True,10.7,10.7,0.0,REP,REP,False,14221,14221
2024,state_house,attorney_general,state_house_attorney_general_2000.json,99,2803456,2803466,10,True,-12.39,-12.39,0.0,DEM,DEM,False,14884,14884
2024,state_house,attorney_general,state_house_attorney_general_2000.json,100,2803456,2803466,10,True,13.6,13.6,0.0,REP,REP,False,27314,27314
2024,state_house,attorney_general,state_house_attorney_general_2000.json,101,2803456,2803466,10,True,6.43,6.43,0.0,REP,REP,False,13820,13820
2024,state_house,attorney_general,state_house_attorney_general_2000.json,102,2803456,2803466,10,True,-45.97,-45.97,0.0,DEM,DEM,False,20231,20231
2024,state_house,attorney_general,state_house_attorney_general_2000.json,103,2803456,2803466,10,True,23.37,23.37,0.0,REP,REP,False,16999,16999
2024,state_house,attorney_general,state_house_attorney_general_2000.json,104,2803456,2803466,10,True,16.05,16.05,0.0,REP,REP,False,29837,29837
2024,state_house,attorney_general,state_house_attorney_general_2000.json,105,2803456,2803466,10,True,23.51,23.51,0.0,REP,REP,False,27412,27412
2024,state_house,attorney_general,state_house_attorney_general_2000.json,106,2803456,2803466,10,True,-11.1,-11.1,0.0,DEM,DEM,False,13455,13455
2024,state_house,attorney_general,state_house_attorney_general_2000.json,107,2803456,2803466,10,True,-58.1,-58.1,0.0,DEM,DEM,False,18006,18006
2024,state_house,attorney_general,state_house_attorney_general_2000.json,108,2803456,2803466,10,True,22.41,22.41,0.0,REP,REP,False,21208,21208
2024,state_house,attorney_general,state_house_attorney_general_2000.json,109,2803456,2803466,10,True,19.02,19.02,0.0,REP,REP,False,23251,23251
2024,state_house,attorney_general,state_house_attorney_general_2000.json,110,2803456,2803466,10,True,3.79,3.79,0.0,REP,REP,False,25644,25644
2024,state_house,attorney_general,state_house_attorney_general_2000.json,111,2803456,2803466,10,True,0.77,0.77,0.0,REP,REP,False,26616,26616
2024,state_house,attorney_general,state_house_attorney_general_2000.json,112,2803456,2803466,10,True,-22.38,-22.38,0.0,DEM,DEM,False,20070,20070
2024,state_house,attorney_general,state_house_attorney_general_2000.json,113,2803456,2803466,10,True,13.76,13.76,0.0,REP,REP,False,28799,28799
2024,state_house,attorney_general,state_house_attorney_general_2000.json,114,2803456,2803466,10,True,3.79,3.79,0.0,REP,REP,False,27107,27107
2024,state_house,attorney_general,state_house_attorney_general_2000.json,115,2803456,2803466,10,True,-2.19,-2.19,0.0,DEM,DEM,False,25715,25715
2024,state_house,attorney_general,state_house_attorney_general_2000.json,116,2803456,2803466,10,True,-6.2,-6.2,0.0,DEM,DEM,False,29215,29215
2024,state_house,attorney_general,state_house_attorney_general_2000.json,117,2803456,2803466,10,True,25.96,25.96,0.0,REP,REP,False,26799,26799
2024,state_house,attorney_general,state_house_attorney_general_2000.json,118,2803456,2803466,10,True,-6.99,-6.99,0.0,DEM,DEM,False,28809,28809
2024,state_house,attorney_general,state_house_attorney_general_2000.json,119,2803456,2803466,10,True,2.21,2.21,0.0,REP,REP,False,29415,29415
2024,state_house,attorney_general,state_house_attorney_general_2000.json,120,2803456,2803466,10,True,17.1,17.1,0.0,REP,REP,False,29324,29324
2024,state_house,auditor,state_house_auditor_2000.json,1,2734783,2734785,2,True,-15.67,-15.67,0.0,DEM,DEM,False,24909,24909
2024,state_house,auditor,state_house_auditor_2000.json,2,2734783,2734785,2,True,-6.64,-6.64,0.0,DEM,DEM,False,24189,24189
2024,state_house,auditor,state_house_auditor_2000.json,3,2734783,2734785,2,True,4.45,4.45,0.0,REP,REP,False,24369,24369
2024,state_house,auditor,state_house_auditor_2000.json,4,2734783,2734785,2,True,-15.47,-15.47,0.0,DEM,DEM,False,22715,22715
2024,state_house,auditor,state_house_auditor_2000.json,5,2734783,2734785,2,True,-35.24,-35.24,0.0,DEM,DEM,False,23299,23299
2024,state_house,auditor,state_house_auditor_2000.json,6,2734783,2734785,2,True,-3.87,-3.87,0.0,DEM,DEM,False,16694,16694
2024,state_house,auditor,state_house_auditor_2000.json,7,2734783,2734785,2,True,-17.41,-17.41,0.0,DEM,DEM,False,17993,17993
2024,state_house,auditor,state_house_auditor_2000.json,8,2734783,2734785,2,True,-27.11,-27.11,0.0,DEM,DEM,False,18048,18048
2024,state_house,auditor,state_house_auditor_2000.json,9,2734783,2734785,2,True,3.72,3.72,0.0,REP,REP,False,21654,21654
2024,state_house,auditor,state_house_auditor_2000.json,10,2734783,2734785,2,True,4.16,4.16,0.0,REP,REP,False,23654,23654
2024,state_house,auditor,state_house_auditor_2000.json,11,2734783,2734785,2,True,6.83,6.83,0.0,REP,REP,False,32297,32297
2024,state_house,auditor,state_house_auditor_2000.json,12,2734783,2734785,2,True,-19.81,-19.81,0.0,DEM,DEM,False,28986,28986
2024,state_house,auditor,state_house_auditor_2000.json,13,2734783,2734785,2,True,12.66,12.66,0.0,REP,REP,False,26042,26042
2024,state_house,auditor,state_house_auditor_2000.json,14,2734783,2734785,2,True,6.93,6.93,0.0,REP,REP,False,10427,10427
2024,state_house,auditor,state_house_auditor_2000.json,15,2734783,2734785,2,True,11.1,11.1,0.0,REP,REP,False,14169,14169
2024,state_house,auditor,state_house_auditor_2000.json,16,2734783,2734785,2,True,0.18,0.18,0.0,REP,REP,False,16322,16322
2024,state_house,auditor,state_house_auditor_2000.json,17,2734783,2734785,2,True,-5.87,-5.87,0.0,DEM,DEM,False,16052,16052
2024,state_house,auditor,state_house_auditor_2000.json,18,2734783,2734785,2,True,-15.6,-15.6,0.0,DEM,DEM,False,24006,24006
2024,state_house,auditor,state_house_auditor_2000.json,19,2734783,2734785,2,True,10.27,10.27,0.0,REP,REP,False,22096,22096
2024,state_house,auditor,state_house_auditor_2000.json,20,2734783,2734785,2,True,16.52,16.52,0.0,REP,REP,False,25756,25756
2024,state_house,auditor,state_house_auditor_2000.json,21,2734783,2734785,2,True,12.03,12.03,0.0,REP,REP,False,10081,10081
2024,state_house,auditor,state_house_auditor_2000.json,22,2734783,2734785,2,True,-17.94,-17.94,0.0,DEM,DEM,False,28688,28688
2024,state_house,auditor,state_house_auditor_2000.json,23,2734783,2734785,2,True,-46.87,-46.87,0.0,DEM,DEM,False,33091,33091
2024,state_house,auditor,state_house_auditor_2000.json,24,2734783,2734785,2,True,-13.68,-13.68,0.0,DEM,DEM,False,25227,25227
2024,state_house,auditor,state_house_auditor_2000.json,25,2734783,2734785,2,True,-7.27,-7.27,0.0,DEM,DEM,False,28369,28369
2024,state_house,auditor,state_house_auditor_2000.json,26,2734783,2734785,2,True,10.54,10.54,0.0,REP,REP,False,12006,12006
2024,state_house,auditor,state_house_auditor_2000.json,27,2734783,2734785,2,True,-47.83,-47.83,0.0,DEM,DEM,False,31680,31680
2024,state_house,auditor,state_house_auditor_2000.json,28,2734783,2734785,2,True,-0.29,-0.29,0.0,DEM,DEM,False,23247,23247
2024,state_house,auditor,state_house_auditor_2000.json,29,2734783,2734785,2,True,-37.34,-37.34,0.0,DEM,DEM,False,22815,22815
2024,state_house,auditor,state_house_auditor_2000.json,30,2734783,2734785,2,True,-44.77,-44.77,0.0,DEM,DEM,False,20853,20853
2024,state_house,auditor,state_house_auditor_2000.json,31,2734783,2734785,2,True,-53.99,-53.99,0.0,DEM,DEM,False,14140,14140
2024,state_house,auditor,state_house_auditor_2000.json,32,2734783,2734785,2,True,-34.06,-34.06,0.0,DEM,DEM,False,24451,24451
2024,state_house,auditor,state_house_auditor_2000.json,33,2734783,2734785,2,True,-11.55,-11.55,0.0,DEM,DEM,False,17274,17274
2024,state_house,auditor,state_house_auditor_2000.json,34,2734783,2734785,2,True,-20.85,-20.85,0.0,DEM,DEM,False,33457,33457
2024,state_house,auditor,state_house_auditor_2000.json,35,2734783,2734785,2,True,18.1,18.1,0.0,REP,REP,False,16916,16916
2024,state_house,auditor,state_house_auditor_2000.json,36,2734783,2734785,2,True,12.11,12.11,0.0,REP,REP,False,15686,15686
2024,state_house,auditor,state_house_auditor_2000.json,37,2734783,2734785,2,True,9.91,9.91,0.0,REP,REP,False,18422,18422
2024,state_house,auditor,state_house_auditor_2000.json,38,2734783,2734785,2,True,-49.79,-49.79,0.0,DEM,DEM,False,20658,20658
2024,state_house,auditor,state_house_auditor_2000.json,39,2734783,2734785,2,True,0.2,0.2,0.0,REP,REP,False,19910,19910
2024,state_house,auditor,state_house_auditor_2000.json,40,2734783,2734785,2,True,6.0,6.0,0.0,REP,REP,False,29393,29393
2024,state_house,auditor,state_house_auditor_2000.json,41,2734783,2734785,2,True,11.64,11.64,0.0,REP,REP,False,9839,9839
2024,state_house,auditor,state_house_auditor_2000.json,42,2734783,2734785,2,True,-37.85,-37.85,0.0,DEM,DEM,False,15216,15216
2024,state_house,auditor,state_house_auditor_2000.json,43,2734783,2734785,2,True,-5.48,-5.48,0.0,DEM,DEM,False,22577,22577
2024,state_house,auditor,state_house_auditor_2000.json,44,2734783,2734785,2,True,-19.85,-19.85,0.0,DEM,DEM,False,26149,26149
2024,state_house,auditor,state_house_auditor_2000.json,45,2734783,2734785,2,True,-4.26,-4.26,0.0,DEM,DEM,False,11393,11393
2024,state_house,auditor,state_house_auditor_2000.json,46,2734783,2734785,2,True,-36.33,-36.33,0.0,DEM,DEM,False,25004,25004
2024,state_house,auditor,state_house_auditor_2000.json,47,2734783,2734785,2,True,-57.46,-57.46,0.0,DEM,DEM,False,21705,21705
2024,state_house,auditor,state_house_auditor_2000.json,48,2734783,2734785,2,True,-40.72,-40.72,0.0,DEM,DEM,False,15780,15780
2024,state_house,auditor,state_house_auditor_2000.json,49,2734783,2734785,2,True,-14.98,-14.98,0.0,DEM,DEM,False,24292,24292
2024,state_house,auditor,state_house_auditor_2000.json,50,2734783,2734785,2,True,-28.86,-28.86,0.0,DEM,DEM,False,27378,27378
2024,state_house,auditor,state_house_auditor_2000.json,51,2734783,2734785,2,True,5.91,5.91,0.0,REP,REP,False,19312,19312
2024,state_house,auditor,state_house_auditor_2000.json,52,2734783,2734785,2,True,-10.89,-10.89,0.0,DEM,DEM,False,25943,25943
2024,state_house,auditor,state_house_auditor_2000.json,53,2734783,2734785,2,True,10.98,10.98,0.0,REP,REP,False,12417,12417
2024,state_house,auditor,state_house_auditor_2000.json,54,2734783,2734785,2,True,-10.1,-10.1,0.0,DEM,DEM,False,22638,22638
2024,state_house,auditor,state_house_auditor_2000.json,55,2734783,2734785,2,True,-12.6,-12.6,0.0,DEM,DEM,False,22060,22060
2024,state_house,auditor,state_house_auditor_2000.json,56,2734783,2734785,2,True,-33.25,-33.25,0.0,DEM,DEM,False,27801,27801
2024,state_house,auditor,state_house_auditor_2000.json,57,2734783,2734785,2,True,-11.97,-11.97,0.0,DEM,DEM,False,29978,29978
2024,state_house,auditor,state_house_auditor_2000.json,58,2734783,2734785,2,True,-24.44,-24.44,0.0,DEM,DEM,False,25041,25041
2024,state_house,auditor,state_house_auditor_2000.json,59,2734783,2734785,2,True,6.41,6.41,0.0,REP,REP,False,23463,23463
2024,state_house,auditor,state_house_auditor_2000.json,60,2734783,2734785,2,True,-13.93,-13.93,0.0,DEM,DEM,False,23434,23434
2024,state_house,auditor,state_house_auditor_2000.json,61,2734783,2734785,2,True,-26.23,-26.23,0.0,DEM,DEM,False,28842,28842
2024,state_house,auditor,state_house_auditor_2000.json,62,2734783,2734785,2,True,27.03,27.03,0.0,REP,REP,False,23904,23904
2024,state_house,auditor,state_house_auditor_2000.json,63,2734783,2734785,2,True,7.78,7.78,0.0,REP,REP,False,22003,22003
2024,state_house,auditor,state_house_auditor_2000.json,64,2734783,2734785,2,True,11.67,11.67,0.0,REP,REP,False,21705,21705
2024,state_house,auditor,state_house_auditor_2000.json,65,2734783,2734785,2,True,-3.41,-3.41,0.0,DEM,DEM,False,30358,30358
2024,state_house,auditor,state_house_auditor_2000.json,66,2734783,2734785,2,True,1.73,1.73,0.0,REP,REP,False,11485,11485
2024,state_house,auditor,state_house_auditor_2000.json,67,2734783,2734785,2,True,10.76,10.76,0.0,REP,REP,False,29551,29551
2024,state_house,auditor,state_house_auditor_2000.json,68,2734783,2734785,2,True,42.7,42.7,0.0,REP,REP,False,11526,11526
2024,state_house,auditor,state_house_auditor_2000.json,69,2734783,2734785,2,True,37.36,37.36,0.0,REP,REP,False,16723,16723
2024,state_house,auditor,state_house_auditor_2000.json,70,2734783,2734785,2,True,34.93,34.93,0.0,REP,REP,False,26306,26306
2024,state_house,auditor,state_house_auditor_2000.json,71,2734783,2734785,2,True,-8.55,-8.55,0.0,DEM,DEM,False,23604,23604
2024,state_house,auditor,state_house_auditor_2000.json,72,2734783,2734785,2,True,-32.07,-32.07,0.0,DEM,DEM,False,25163,25163
2024,state_house,auditor,state_house_auditor_2000.json,73,2734783,2734785,2,True,16.66,16.66,0.0,REP,REP,False,20528,20528
2024,state_house,auditor,state_house_auditor_2000.json,74,2734783,2734785,2,True,22.52,22.52,0.0,REP,REP,False,31679,31679
2024,state_house,auditor,state_house_auditor_2000.json,75,2734783,2734785,2,True,16.53,16.53,0.0,REP,REP,False,22433,22433
2024,state_house,auditor,state_house_auditor_2000.json,76,2734783,2734785,2,True,10.09,10.09,0.0,REP,REP,False,24686,24686
2024,state_house,auditor,state_house_auditor_2000.json,77,2734783,2734785,2,True,32.97,32.97,0.0,REP,REP,False,29732,29732
2024,state_house,auditor,state_house_auditor_2000.json,78,2734783,2734785,2,True,28.41,28.41,0.0,REP,REP,False,24321,24321
2024,state_house,auditor,state_house_auditor_2000.json,79,2734783,2734785,2,True,-2.55,-2.55,0.0,DEM,DEM,False,30979,30979
2024,state_house,auditor,state_house_auditor_2000.json,80,2734783,2734785,2,True,31.67,31.67,0.0,REP,REP,False,24436,24436
2024,state_house,auditor,state_house_auditor_2000.json,81,2734783,2734785,2,True,12.79,12.79,0.0,REP,REP,False,24741,24741
2024,state_house,auditor,state_house_auditor_2000.json,82,2734783,2734785,2,True,30.63,30.63,0.0,REP,REP,False,14240,14240
2024,state_house,auditor,state_house_auditor_2000.json,83,2734783,2734785,2,True,24.4,24.4,0.0,REP,REP,False,25508,25508
2024,state_house,auditor,state_house_auditor_2000.json,84,2734783,2734785,2,True,13.1,13.1,0.0,REP,REP,False,21415,21415
2024,state_house,auditor,state_house_auditor_2000.json,85,2734783,2734785,2,True,19.75,19.75,0.0,REP,REP,False,31964,31964
2024,state_house,auditor,state_house_auditor_2000.json,86,2734783,2734785,2,True,7.31,7.31,0.0,REP,REP,False,28049,28049
2024,state_house,auditor,state_house_auditor_2000.json,87,2734783,2734785,2,True,19.1,19.1,0.0,REP,REP,False,26939,26939
2024,state_house,auditor,state_house_auditor_2000.json,88,2734783,2734785,2,True,-14.15,-14.15,0.0,DEM,DEM,False,21664,21664
2024,state_house,auditor,state_house_auditor_2000.json,89,2734783,2734785,2,True,28.48,28.48,0.0,REP,REP,False,23219,23219
2024,state_house,auditor,state_house_auditor_2000.json,90,2734783,2734785,2,True,20.92,20.92,0.0,REP,REP,False,29953,29953
2024,state_house,auditor,state_house_auditor_2000.json,91,2734783,2734785,2,True,15.55,15.55,0.0,REP,REP,False,28102,28102
2024,state_house,auditor,state_house_auditor_2000.json,92,2734783,2734785,2,True,-3.21,-3.21,0.0,DEM,DEM,False,12727,12727
2024,state_house,auditor,state_house_auditor_2000.json,93,2734783,2734785,2,True,5.84,5.84,0.0,REP,REP,False,29663,29663
2024,state_house,auditor,state_house_auditor_2000.json,94,2734783,2734785,2,True,22.76,22.76,0.0,REP,REP,False,29216,29216
2024,state_house,auditor,state_house_auditor_2000.json,95,2734783,2734785,2,True,24.11,24.11,0.0,REP,REP,False,19991,19991
2024,state_house,auditor,state_house_auditor_2000.json,96,2734783,2734785,2,True,27.05,27.05,0.0,REP,REP,False,28593,28593
2024,state_house,auditor,state_house_auditor_2000.json,97,2734783,2734785,2,True,15.3,15.3,0.0,REP,REP,False,23262,23262
2024,state_house,auditor,state_house_auditor_2000.json,98,2734783,2734785,2,True,15.77,15.77,0.0,REP,REP,False,13812,13812
2024,state_house,auditor,state_house_auditor_2000.json,99,2734783,2734785,2,True,-9.22,-9.22,0.0,DEM,DEM,False,14550,14550
2024,state_house,auditor,state_house_auditor_2000.json,100,2734783,2734785,2,True,18.59,18.59,0.0,REP,REP,False,26531,26531
2024,state_house,auditor,state_house_auditor_2000.json,101,2734783,2734785,2,True,9.77,9.77,0.0,REP,REP,False,13419,13419
2024,state_house,auditor,state_house_auditor_2000.json,102,2734783,2734785,2,True,-45.11,-45.11,0.0,DEM,DEM,False,19834,19834
2024,state_house,auditor,state_house_auditor_2000.json,103,2734783,2734785,2,True,29.62,29.62,0.0,REP,REP,False,16461,16461
2024,state_house,auditor,state_house_auditor_2000.json,104,2734783,2734785,2,True,21.42,21.42,0.0,REP,REP,False,28748,28748
2024,state_house,auditor,state_house_auditor_2000.json,105,2734783,2734785,2,True,29.44,29.44,0.0,REP,REP,False,26578,26578
2024,state_house,auditor,state_house_auditor_2000.json,106,2734783,2734785,2,True,-7.65,-7.65,0.0,DEM,DEM,False,13159,13159
2024,state_house,auditor,state_house_auditor_2000.json,107,2734783,2734785,2,True,-58.0,-58.0,0.0,DEM,DEM,False,17828,17828
2024,state_house,auditor,state_house_auditor_2000.json,108,2734783,2734785,2,True,25.73,25.73,0.0,REP,REP,False,20745,20745
2024,state_house,auditor,state_house_auditor_2000.json,109,2734783,2734785,2,True,23.77,23.77,0.0,REP,REP,False,22664,22664
2024,state_house,auditor,state_house_auditor_2000.json,110,2734783,2734785,2,True,4.88,4.88,0.0,REP,REP,False,25024,25024
2024,state_house,auditor,state_house_auditor_2000.json,111,2734783,2734785,2,True,1.45,1.45,0.0,REP,REP,False,25872,25872
2024,state_house,auditor,state_house_auditor_2000.json,112,2734783,2734785,2,True,-19.89,-19.89,0.0,DEM,DEM,False,19567,19567
2024,state_house,auditor,state_house_auditor_2000.json,113,2734783,2734785,2,True,15.25,15.25,0.0,REP,REP,False,27850,27850
2024,state_house,auditor,state_house_auditor_2000.json,114,2734783,2734785,2,True,6.32,6.32,0.0,REP,REP,False,26252,26252
2024,state_house,auditor,state_house_auditor_2000.json,115,2734783,2734785,2,True,-0.47,-0.47,0.0,DEM,DEM,False,24945,24945
2024,state_house,auditor,state_house_auditor_2000.json,116,2734783,2734785,2,True,-4.8,-4.8,0.0,DEM,DEM,False,28377,28377
2024,state_house,auditor,state_house_auditor_2000.json,117,2734783,2734785,2,True,29.22,29.22,0.0,REP,REP,False,26168,26168
2024,state_house,auditor,state_house_auditor_2000.json,118,2734783,2734785,2,True,-9.38,-9.38,0.0,DEM,DEM,False,28286,28286
2024,state_house,auditor,state_house_auditor_2000.json,119,2734783,2734785,2,True,2.46,2.46,0.0,REP,REP,False,28784,28784
2024,state_house,auditor,state_house_auditor_2000.json,120,2734783,2734785,2,True,16.89,16.89,0.0,REP,REP,False,28660,28660
2024,state_house,governor,state_house_governor_2000.json,1,2919560,2919554,-6,True,-23.23,-23.23,0.0,DEM,DEM,False,27310,27310
2024,state_house,governor,state_house_governor_2000.json,2,2919560,2919554,-6,True,-13.07,-13.07,0.0,DEM,DEM,False,26009,26009
2024,state_house,governor,state_house_governor_2000.json,3,2919560,2919554,-6,True,-1.81,-1.81,0.0,DEM,DEM,False,27147,27147
2024,state_house,governor,state_house_governor_2000.json,4,2919560,2919554,-6,True,-13.88,-13.88,0.0,DEM,DEM,False,24161,24161
2024,state_house,governor,state_house_governor_2000.json,5,2919560,2919554,-6,True,-40.21,-40.21,0.0,DEM,DEM,False,24930,24930
