line_year,file,year,scope,contest_type,district,production_margin_pct,pilot_margin_pct,pilot_minus_production_pp,production_winner,pilot_winner,winner_flip,production_total_votes,pilot_total_votes
2024,state_house_president_2000.json,2000,state_house,president,64,28.22,27.63,-0.59,REP,REP,False,23123,23282
2024,state_house_president_2000.json,2000,state_house,president,65,17.58,17.52,-0.06,REP,REP,False,32528,32554
2024,state_house_president_2000.json,2000,state_house,president,66,28.68,6.87,-21.81,REP,REP,False,6810,11599
2024,state_house_president_2000.json,2000,state_house,president,68,44.15,34.8,-9.35,REP,REP,False,11054,10783
2024,state_house_president_2000.json,2000,state_house,president,69,46.17,42.22,-3.95,REP,REP,False,16222,14745
2024,state_house_president_2000.json,2000,state_house,president,70,45.89,45.68,-0.21,REP,REP,False,26408,27165
2024,state_house_president_2000.json,2000,state_house,president,71,14.16,4.9,-9.26,REP,REP,False,31126,27757
2024,state_house_president_2000.json,2000,state_house,president,72,15.6,-24.29,-39.89,REP,DEM,True,36190,27299
2024,state_house_president_2000.json,2000,state_house,president,73,33.16,31.78,-1.38,REP,REP,False,20042,22906
2024,state_house_president_2000.json,2000,state_house,president,74,20.98,35.22,14.24,REP,REP,False,25538,28410
2024,state_house_president_2000.json,2000,state_house,president,75,-3.81,31.08,34.89,DEM,REP,True,18387,24994
2024,state_house_president_2000.json,2000,state_house,president,76,24.31,22.18,-2.13,REP,REP,False,27990,25944
2024,state_house_president_2000.json,2000,state_house,president,78,42.17,38.58,-3.59,REP,REP,False,27055,25306
2024,state_house_president_2000.json,2000,state_house,president,79,16.68,17.76,1.08,REP,REP,False,32881,32386
2024,state_house_president_2000.json,2000,state_house,president,80,42.1,43.4,1.3,REP,REP,False,23917,25734
2024,state_house_president_2000.json,2000,state_house,president,81,32.41,30.39,-2.02,REP,REP,False,28127,26225
2024,state_house_president_2000.json,2000,state_house,president,82,33.16,39.86,6.7,REP,REP,False,19671,15641
2024,state_house_president_2000.json,2000,state_house,president,83,42.28,39.79,-2.49,REP,REP,False,21756,25337
2024,state_house_president_2000.json,2000,state_house,president,84,27.45,26.93,-0.52,REP,REP,False,24068,22282
2024,state_house_president_2000.json,2000,state_house,president,85,33.99,34.38,0.39,REP,REP,False,33814,34087
2024,state_house_president_2000.json,2000,state_house,president,86,21.34,21.3,-0.04,REP,REP,False,30658,30616
2024,state_house_president_2000.json,2000,state_house,president,88,5.72,-11.36,-17.08,REP,DEM,True,12797,23448
2024,state_house_president_2000.json,2000,state_house,president,89,37.94,37.99,0.05,REP,REP,False,24282,23897
2024,state_house_president_2000.json,2000,state_house,president,90,35.11,36.01,0.9,REP,REP,False,28365,30418
2024,state_house_president_2000.json,2000,state_house,president,91,28.01,32.94,4.93,REP,REP,False,26886,29683
2024,state_house_president_2000.json,2000,state_house,president,92,5.5,1.82,-3.68,REP,REP,False,22402,13542
2024,state_house_president_2000.json,2000,state_house,president,93,16.63,16.67,0.04,REP,REP,False,31752,31806
2024,state_house_president_2000.json,2000,state_house,president,94,37.68,36.95,-0.73,REP,REP,False,32807,30698
2024,state_house_president_2000.json,2000,state_house,president,95,35.68,35.49,-0.19,REP,REP,False,19049,21126
2024,state_house_president_2000.json,2000,state_house,president,96,33.77,33.83,0.06,REP,REP,False,29029,29303
2024,state_house_president_2000.json,2000,state_house,president,97,30.74,30.69,-0.05,REP,REP,False,24529,24389
2024,state_house_president_2000.json,2000,state_house,president,98,2.79,18.43,15.64,REP,REP,False,22974,15338
2024,state_house_president_2000.json,2000,state_house,president,99,19.81,-9.38,-29.19,REP,DEM,True,17981,15012
2024,state_house_president_2000.json,2000,state_house,president,100,-10.41,18.89,29.3,DEM,REP,True,24055,28079
2024,state_house_president_2000.json,2000,state_house,president,101,18.18,16.89,-1.29,REP,REP,False,16596,14423
2024,state_house_president_2000.json,2000,state_house,president,102,0.7,-42.41,-43.11,REP,DEM,True,14081,20303
2024,state_house_president_2000.json,2000,state_house,president,103,11.03,31.58,20.55,REP,REP,False,23709,17957
2024,state_house_president_2000.json,2000,state_house,president,104,-2.8,23.56,26.36,DEM,REP,True,19859,32078
2024,state_house_president_2000.json,2000,state_house,president,105,-11.57,32.17,43.74,DEM,REP,True,31009,28356
2024,state_house_president_2000.json,2000,state_house,president,106,-3.2,-3.8,-0.6,DEM,DEM,False,20784,13851
2024,state_house_president_2000.json,2000,state_house,president,107,15.38,-52.76,-68.14,REP,DEM,True,15919,18595
2024,state_house_president_2000.json,2000,state_house,president,108,34.09,38.22,4.13,REP,REP,False,23272,22383
2024,state_house_president_2000.json,2000,state_house,president,109,34.09,35.34,1.25,REP,REP,False,23088,23120
2024,state_house_president_2000.json,2000,state_house,president,110,25.45,21.57,-3.88,REP,REP,False,25738,24859
2024,state_house_president_2000.json,2000,state_house,president,111,21.49,22.63,1.14,REP,REP,False,26285,29845
2024,state_house_president_2000.json,2000,state_house,president,112,0.58,-13.54,-14.12,REP,DEM,True,20871,22060
2024,state_house_president_2000.json,2000,state_house,president,113,29.27,26.61,-2.66,REP,REP,False,33278,30817
2024,state_house_president_2000.json,2000,state_house,president,114,8.84,16.24,7.4,REP,REP,False,28872,27045
2024,state_house_president_2000.json,2000,state_house,president,115,8.84,5.23,-3.61,REP,REP,False,27739,27893
2024,state_house_president_2000.json,2000,state_house,president,116,8.84,5.61,-3.23,REP,REP,False,28843,30570
2024,state_house_president_2000.json,2000,state_house,president,117,31.95,33.23,1.28,REP,REP,False,27706,28016
2024,state_house_president_2000.json,2000,state_house,president,120,30.35,30.34,-0.01,REP,REP,False,30121,30127
2024,state_senate_president_2000.json,2000,state_senate,president,1,-8.79,3.47,12.26,DEM,REP,True,66066,57900
2024,state_senate_president_2000.json,2000,state_senate,president,2,1.64,13.55,11.91,REP,REP,False,74025,60076
2024,state_senate_president_2000.json,2000,state_senate,president,3,18.68,-1.69,-20.37,REP,DEM,True,70461,92613
2024,state_senate_president_2000.json,2000,state_senate,president,5,-1.59,-1.58,0.01,DEM,DEM,False,61277,61277
2024,state_senate_president_2000.json,2000,state_senate,president,6,31.07,31.05,-0.02,REP,REP,False,30215,30225
2024,state_senate_president_2000.json,2000,state_senate,president,7,13.88,10.88,-3.0,REP,REP,False,58894,56847
2024,state_senate_president_2000.json,2000,state_senate,president,8,-0.55,2.99,3.54,DEM,REP,True,54691,56769
2024,state_senate_president_2000.json,2000,state_senate,president,9,4.57,5.73,1.16,REP,REP,False,61455,61316
2024,state_senate_president_2000.json,2000,state_senate,president,10,32.82,32.79,-0.03,REP,REP,False,41155,41204
2024,state_senate_president_2000.json,2000,state_senate,president,11,8.67,8.66,-0.01,REP,REP,False,59265,59200
2024,state_senate_president_2000.json,2000,state_senate,president,12,21.74,19.98,-1.76,REP,REP,False,41649,41732
2024,state_senate_president_2000.json,2000,state_senate,president,13,14.62,21.05,6.43,REP,REP,False,39523,42614
2024,state_senate_president_2000.json,2000,state_senate,president,14,6.99,-16.57,-23.56,REP,DEM,True,42632,39653
2024,state_senate_president_2000.json,2000,state_senate,president,15,-9.69,-5.9,3.79,DEM,DEM,False,60573,58944
2024,state_senate_president_2000.json,2000,state_senate,president,16,12.68,10.67,-2.01,REP,REP,False,75631,68488
2024,state_senate_president_2000.json,2000,state_senate,president,17,14.35,17.32,2.97,REP,REP,False,17759,27223
2024,state_senate_president_2000.json,2000,state_senate,president,18,7.5,15.98,8.48,REP,REP,False,48462,48114
2024,state_senate_president_2000.json,2000,state_senate,president,19,-2.56,-0.92,1.64,DEM,DEM,False,59025,52373
2024,state_senate_president_2000.json,2000,state_senate,president,20,-18.3,-15.68,2.62,DEM,DEM,False,40560,43366
2024,state_senate_president_2000.json,2000,state_senate,president,21,19.59,15.42,-4.17,REP,REP,False,49308,55995
2024,state_senate_president_2000.json,2000,state_senate,president,22,-24.88,-27.68,-2.8,DEM,DEM,False,54012,50745
2024,state_senate_president_2000.json,2000,state_senate,president,23,-15.99,-15.98,0.01,DEM,DEM,False,69599,69526
2024,state_senate_president_2000.json,2000,state_senate,president,24,-20.07,-20.1,-0.03,DEM,DEM,False,47732,47676
2024,state_senate_president_2000.json,2000,state_senate,president,25,29.83,29.7,-0.13,REP,REP,False,60802,59570
2024,state_senate_president_2000.json,2000,state_senate,president,26,22.43,8.96,-13.47,REP,REP,False,65230,69271
2024,state_senate_president_2000.json,2000,state_senate,president,27,4.67,1.35,-3.32,REP,REP,False,63359,61724
2024,state_senate_president_2000.json,2000,state_senate,president,28,-14.46,1.33,15.79,DEM,REP,True,67009,64655
2024,state_senate_president_2000.json,2000,state_senate,president,29,17.6,20.6,3.0,REP,REP,False,69575,73558
2024,state_senate_president_2000.json,2000,state_senate,president,30,38.94,38.92,-0.02,REP,REP,False,66042,65945
2024,state_senate_president_2000.json,2000,state_senate,president,31,18.47,36.6,18.13,REP,REP,False,60015,73299
2024,state_senate_president_2000.json,2000,state_senate,president,32,14.29,-7.01,-21.3,REP,DEM,True,78112,64841
2024,state_senate_president_2000.json,2000,state_senate,president,34,33.16,32.8,-0.36,REP,REP,False,47234,47558
2024,state_senate_president_2000.json,2000,state_senate,president,35,40.94,37.75,-3.19,REP,REP,False,40205,37231
2024,state_senate_president_2000.json,2000,state_senate,president,37,26.64,30.33,3.69,REP,REP,False,55820,53014
2024,state_senate_president_2000.json,2000,state_senate,president,38,4.91,5.31,0.4,REP,REP,False,50802,32072
2024,state_senate_president_2000.json,2000,state_senate,president,39,4.92,2.94,-1.98,REP,REP,False,47410,47025
2024,state_senate_president_2000.json,2000,state_senate,president,40,7.25,-2.01,-9.26,REP,DEM,True,51928,56953
2024,state_senate_president_2000.json,2000,state_senate,president,41,10.42,-32.45,-42.87,REP,DEM,True,35878,52376
2024,state_senate_president_2000.json,2000,state_senate,president,42,-8.42,30.59,39.01,DEM,REP,True,66783,67190
2024,state_senate_president_2000.json,2000,state_senate,president,43,34.09,35.19,1.1,REP,REP,False,54726,54638
2024,state_senate_president_2000.json,2000,state_senate,president,44,23.76,22.76,-1.0,REP,REP,False,61727,61676
2024,state_senate_president_2000.json,2000,state_senate,president,45,34.89,35.21,0.32,REP,REP,False,69613,68653
2024,state_senate_president_2000.json,2000,state_senate,president,46,19.42,18.99,-0.43,REP,REP,False,65768,66079
2024,state_senate_president_2000.json,2000,state_senate,president,47,23.4,22.5,-0.9,REP,REP,False,74394,81585
2024,state_senate_president_2000.json,2000,state_senate,president,48,30.63,30.64,0.01,REP,REP,False,65187,65139
2024,state_senate_president_2000.json,2000,state_senate,president,49,8.84,9.21,0.37,REP,REP,False,64356,64055
2024,state_senate_president_2000.json,2000,state_senate,president,50,19.64,20.23,0.59,REP,REP,False,80343,74343
2024,state_house_governor_2000.json,2000,state_house,governor,1,-21.14,-23.13,-1.99,DEM,DEM,False,27430,27882
2024,state_house_governor_2000.json,2000,state_house,governor,2,-15.5,-27.08,-11.58,DEM,DEM,False,28603,24193
2024,state_house_governor_2000.json,2000,state_house,governor,3,0.33,-1.81,-2.14,REP,DEM,True,28421,27147
2024,state_house_governor_2000.json,2000,state_house,governor,4,-13.84,-13.88,-0.04,DEM,DEM,False,22978,24161
2024,state_house_governor_2000.json,2000,state_house,governor,6,-7.2,-8.69,-1.49,DEM,DEM,False,14756,16718
2024,state_house_governor_2000.json,2000,state_house,governor,7,-22.41,-20.47,1.94,DEM,DEM,False,20844,20611
2024,state_house_governor_2000.json,2000,state_house,governor,8,-31.0,-33.86,-2.86,DEM,DEM,False,19763,19510
2024,state_house_governor_2000.json,2000,state_house,governor,9,-11.32,-9.16,2.16,DEM,DEM,False,23347,23598
2024,state_house_governor_2000.json,2000,state_house,governor,10,0.46,1.18,0.72,REP,REP,False,26064,24874
2024,state_house_governor_2000.json,2000,state_house,governor,11,-7.38,-6.26,1.12,DEM,DEM,False,34669,32963
2024,state_house_governor_2000.json,2000,state_house,governor,13,3.42,5.39,1.97,REP,REP,False,26451,27719
2024,state_house_governor_2000.json,2000,state_house,governor,14,4.12,4.17,0.05,REP,REP,False,11200,11227
2024,state_house_governor_2000.json,2000,state_house,governor,15,8.55,8.31,-0.24,REP,REP,False,15240,15606
2024,state_house_governor_2000.json,2000,state_house,governor,16,-8.4,-8.61,-0.21,DEM,DEM,False,18123,17727
2024,state_house_governor_2000.json,2000,state_house,governor,17,-17.3,-17.94,-0.64,DEM,DEM,False,18815,17476
2024,state_house_governor_2000.json,2000,state_house,governor,18,-19.6,-13.5,6.1,DEM,DEM,False,26327,30063
2024,state_house_governor_2000.json,2000,state_house,governor,19,-13.48,-14.91,-1.43,DEM,DEM,False,21829,22921
2024,state_house_governor_2000.json,2000,state_house,governor,20,-9.22,-13.49,-4.27,DEM,DEM,False,28456,24978
2024,state_house_governor_2000.json,2000,state_house,governor,21,-1.98,-1.39,0.59,DEM,DEM,False,2878,10363
2024,state_house_governor_2000.json,2000,state_house,governor,22,-23.17,-23.16,0.01,DEM,DEM,False,30477,30493
2024,state_house_governor_2000.json,2000,state_house,governor,23,-45.83,-45.82,0.01,DEM,DEM,False,35645,35647
2024,state_house_governor_2000.json,2000,state_house,governor,24,-22.36,-20.71,1.65,DEM,DEM,False,26898,26947
2024,state_house_governor_2000.json,2000,state_house,governor,25,-16.88,-18.38,-1.5,DEM,DEM,False,29912,29803
2024,state_house_governor_2000.json,2000,state_house,governor,26,0.29,-0.32,-0.61,REP,DEM,True,15407,12431
2024,state_house_governor_2000.json,2000,state_house,governor,28,-6.5,-6.97,-0.47,DEM,DEM,False,21648,24280
2024,state_house_governor_2000.json,2000,state_house,governor,29,-44.96,-41.05,3.91,DEM,DEM,False,17214,20375
2024,state_house_governor_2000.json,2000,state_house,governor,30,-45.58,-41.22,4.36,DEM,DEM,False,26765,27351
2024,state_house_governor_2000.json,2000,state_house,governor,31,-52.78,-37.94,14.84,DEM,DEM,False,13937,14622
2024,state_house_governor_2000.json,2000,state_house,governor,32,-30.68,-32.27,-1.59,DEM,DEM,False,23845,23995
2024,state_house_governor_2000.json,2000,state_house,governor,33,-9.19,-17.08,-7.89,DEM,DEM,False,25831,19139
2024,state_house_governor_2000.json,2000,state_house,governor,34,-27.5,-16.25,11.25,DEM,DEM,False,38979,36528
2024,state_house_governor_2000.json,2000,state_house,governor,35,-7.3,4.97,12.27,DEM,REP,True,19416,18494
2024,state_house_governor_2000.json,2000,state_house,governor,36,3.87,0.03,-3.84,REP,REP,False,9549,16801
2024,state_house_governor_2000.json,2000,state_house,governor,37,-10.86,0.02,10.88,DEM,REP,True,16855,18083
2024,state_house_governor_2000.json,2000,state_house,governor,38,-22.08,-50.27,-28.19,DEM,DEM,False,29094,23468
2024,state_house_governor_2000.json,2000,state_house,governor,39,-11.07,-13.55,-2.48,DEM,DEM,False,15256,17898
2024,state_house_governor_2000.json,2000,state_house,governor,40,-5.55,-4.02,1.53,DEM,DEM,False,39273,31509
2024,state_house_governor_2000.json,2000,state_house,governor,41,-6.98,-2.75,4.23,DEM,DEM,False,12443,11956
2024,state_house_governor_2000.json,2000,state_house,governor,42,-27.22,-40.09,-12.87,DEM,DEM,False,15499,17176
2024,state_house_governor_2000.json,2000,state_house,governor,43,-15.99,-7.67,8.32,DEM,DEM,False,13950,21358
2024,state_house_governor_2000.json,2000,state_house,governor,44,-18.26,-20.81,-2.55,DEM,DEM,False,35600,23516
2024,state_house_governor_2000.json,2000,state_house,governor,45,-18.51,-12.31,6.2,DEM,DEM,False,13433,16455
2024,state_house_governor_2000.json,2000,state_house,governor,46,-42.51,-41.32,1.19,DEM,DEM,False,26720,27111
2024,state_house_governor_2000.json,2000,state_house,governor,47,-55.83,-57.48,-1.65,DEM,DEM,False,23229,22833
2024,state_house_governor_2000.json,2000,state_house,governor,48,-40.75,-40.77,-0.02,DEM,DEM,False,18029,17998
2024,state_house_governor_2000.json,2000,state_house,governor,49,-15.91,-21.54,-5.63,DEM,DEM,False,20987,23753
2024,state_house_governor_2000.json,2000,state_house,governor,50,-25.3,-31.31,-6.01,DEM,DEM,False,34915,29015
2024,state_house_governor_2000.json,2000,state_house,governor,51,-5.88,-4.12,1.76,DEM,DEM,False,22638,22357
2024,state_house_governor_2000.json,2000,state_house,governor,52,-17.59,-12.36,5.23,DEM,DEM,False,28051,28902
2024,state_house_governor_2000.json,2000,state_house,governor,53,-3.26,1.95,5.21,DEM,REP,True,15052,13534
2024,state_house_governor_2000.json,2000,state_house,governor,54,-13.26,-13.41,-0.15,DEM,DEM,False,23677,23751
2024,state_house_governor_2000.json,2000,state_house,governor,55,-3.33,4.62,7.95,DEM,REP,True,27747,29518
2024,state_house_governor_2000.json,2000,state_house,governor,56,-46.22,-36.25,9.97,DEM,DEM,False,24003,29824
2024,state_house_governor_2000.json,2000,state_house,governor,57,-33.61,-14.7,18.91,DEM,DEM,False,29580,27476
2024,state_house_governor_2000.json,2000,state_house,governor,58,-16.91,-14.7,2.21,DEM,DEM,False,30360,26998
2024,state_house_governor_2000.json,2000,state_house,governor,59,10.94,-14.65,-25.59,REP,DEM,True,24880,26181
2024,state_house_governor_2000.json,2000,state_house,governor,60,-13.17,-14.69,-1.52,DEM,DEM,False,23938,27613
2024,state_house_governor_2000.json,2000,state_house,governor,61,-28.21,-14.7,13.51,DEM,DEM,False,35802,28945
2024,state_house_governor_2000.json,2000,state_house,governor,62,6.55,-14.69,-21.24,REP,DEM,True,20476,27851
2024,state_house_governor_2000.json,2000,state_house,governor,63,2.87,3.31,0.44,REP,REP,False,24059,23927
2024,state_house_governor_2000.json,2000,state_house,governor,64,6.77,6.17,-0.6,REP,REP,False,23275,23433
2024,state_house_governor_2000.json,2000,state_house,governor,65,-8.67,-8.73,-0.06,DEM,DEM,False,32785,32812
2024,state_house_governor_2000.json,2000,state_house,governor,66,5.17,-12.07,-17.24,REP,DEM,True,6899,11721
2024,state_house_governor_2000.json,2000,state_house,governor,67,7.82,7.83,0.01,REP,REP,False,31759,31760
2024,state_house_governor_2000.json,2000,state_house,governor,68,36.98,24.66,-12.32,REP,REP,False,10961,10651
2024,state_house_governor_2000.json,2000,state_house,governor,69,36.02,33.69,-2.33,REP,REP,False,16063,14623
2024,state_house_governor_2000.json,2000,state_house,governor,70,22.69,21.69,-1.0,REP,REP,False,26779,27577
2024,state_house_governor_2000.json,2000,state_house,governor,71,-3.7,-11.65,-7.95,DEM,DEM,False,31247,27831
2024,state_house_governor_2000.json,2000,state_house,governor,72,-2.49,-36.01,-33.52,DEM,DEM,False,36304,27364
2024,state_house_governor_2000.json,2000,state_house,governor,73,20.15,18.97,-1.18,REP,REP,False,20289,23196
2024,state_house_governor_2000.json,2000,state_house,governor,74,1.76,13.82,12.06,REP,REP,False,25539,28490
2024,state_house_governor_2000.json,2000,state_house,governor,75,-19.28,10.13,29.41,DEM,REP,True,18438,25065
2024,state_house_governor_2000.json,2000,state_house,governor,76,7.45,5.42,-2.03,REP,REP,False,28215,26147
2024,state_house_governor_2000.json,2000,state_house,governor,77,22.92,22.85,-0.07,REP,REP,False,32084,31678
2024,state_house_governor_2000.json,2000,state_house,governor,78,23.56,19.27,-4.29,REP,REP,False,27640,25749
2024,state_house_governor_2000.json,2000,state_house,governor,79,-11.62,-9.8,1.82,DEM,DEM,False,33294,32839
2024,state_house_governor_2000.json,2000,state_house,governor,80,18.32,19.33,1.01,REP,REP,False,23860,25675
2024,state_house_governor_2000.json,2000,state_house,governor,81,6.08,4.16,-1.92,REP,REP,False,28075,26175
2024,state_house_governor_2000.json,2000,state_house,governor,82,20.15,26.46,6.31,REP,REP,False,19914,15800
2024,state_house_governor_2000.json,2000,state_house,governor,83,26.3,23.77,-2.53,REP,REP,False,21978,25624
2024,state_house_governor_2000.json,2000,state_house,governor,84,12.77,12.06,-0.71,REP,REP,False,24242,22441
2024,state_house_governor_2000.json,2000,state_house,governor,85,14.71,15.2,0.49,REP,REP,False,34071,34371
2024,state_house_governor_2000.json,2000,state_house,governor,86,5.73,5.7,-0.03,REP,REP,False,28958,28918
2024,state_house_governor_2000.json,2000,state_house,governor,88,4.95,-8.1,-13.05,REP,DEM,True,12837,23529
2024,state_house_governor_2000.json,2000,state_house,governor,89,21.52,21.56,0.04,REP,REP,False,24554,24168
2024,state_house_governor_2000.json,2000,state_house,governor,90,12.1,13.1,1.0,REP,REP,False,28553,30645
2024,state_house_governor_2000.json,2000,state_house,governor,91,4.43,8.94,4.51,REP,REP,False,27363,30151
2024,state_house_governor_2000.json,2000,state_house,governor,92,5.55,-1.19,-6.74,REP,DEM,True,22488,13560
2024,state_house_governor_2000.json,2000,state_house,governor,93,0.54,0.58,0.04,REP,REP,False,32078,32131
2024,state_house_governor_2000.json,2000,state_house,governor,94,16.38,15.67,-0.71,REP,REP,False,33866,31719
2024,state_house_governor_2000.json,2000,state_house,governor,95,21.66,21.63,-0.03,REP,REP,False,19164,21260
2024,state_house_governor_2000.json,2000,state_house,governor,96,20.18,20.21,0.03,REP,REP,False,29433,29705
2024,state_house_governor_2000.json,2000,state_house,governor,97,14.2,14.14,-0.06,REP,REP,False,24911,24768
2024,state_house_governor_2000.json,2000,state_house,governor,98,4.07,15.55,11.48,REP,REP,False,23065,15370
2024,state_house_governor_2000.json,2000,state_house,governor,99,20.28,-11.11,-31.39,REP,DEM,True,18027,15081
2024,state_house_governor_2000.json,2000,state_house,governor,100,-10.77,18.95,29.72,DEM,REP,True,24259,28217
2024,state_house_governor_2000.json,2000,state_house,governor,101,17.31,11.67,-5.64,REP,REP,False,16647,14545
2024,state_house_governor_2000.json,2000,state_house,governor,102,-0.16,-40.18,-40.02,DEM,DEM,False,14132,20453
2024,state_house_governor_2000.json,2000,state_house,governor,103,10.99,31.46,20.47,REP,REP,False,23739,17971
2024,state_house_governor_2000.json,2000,state_house,governor,104,-0.89,26.73,27.62,DEM,REP,True,19946,32184
2024,state_house_governor_2000.json,2000,state_house,governor,105,-12.33,32.13,44.46,DEM,REP,True,31205,28435
2024,state_house_governor_2000.json,2000,state_house,governor,106,-3.54,-5.88,-2.34,DEM,DEM,False,20846,13919
2024,state_house_governor_2000.json,2000,state_house,governor,107,15.26,-53.67,-68.93,REP,DEM,True,15991,18722
2024,state_house_governor_2000.json,2000,state_house,governor,108,19.31,23.12,3.81,REP,REP,False,23479,22660
2024,state_house_governor_2000.json,2000,state_house,governor,109,19.31,21.46,2.15,REP,REP,False,23293,23319
2024,state_house_governor_2000.json,2000,state_house,governor,110,7.12,2.9,-4.22,REP,REP,False,26044,25074
2024,state_house_governor_2000.json,2000,state_house,governor,111,-2.56,-1.77,0.79,DEM,DEM,False,26504,30080
2024,state_house_governor_2000.json,2000,state_house,governor,112,1.11,-12.38,-13.49,REP,DEM,True,20990,22194
2024,state_house_governor_2000.json,2000,state_house,governor,113,10.58,8.46,-2.12,REP,REP,False,32987,30558
2024,state_house_governor_2000.json,2000,state_house,governor,114,-4.23,3.4,7.63,DEM,REP,True,29036,27181
2024,state_house_governor_2000.json,2000,state_house,governor,115,-4.23,-7.97,-3.74,DEM,DEM,False,27897,28062
2024,state_house_governor_2000.json,2000,state_house,governor,116,-4.23,-7.53,-3.3,DEM,DEM,False,29007,30752
2024,state_house_governor_2000.json,2000,state_house,governor,117,18.27,19.71,1.44,REP,REP,False,27937,28197
2024,state_senate_governor_2000.json,2000,state_senate,governor,1,-34.93,-24.2,10.73,DEM,DEM,False,66360,57564
2024,state_senate_governor_2000.json,2000,state_senate,governor,2,-23.72,-12.61,11.11,DEM,DEM,False,74769,60689
2024,state_senate_governor_2000.json,2000,state_senate,governor,3,-7.61,-26.31,-18.7,DEM,DEM,False,71097,94010
2024,state_senate_governor_2000.json,2000,state_senate,governor,5,-28.56,-28.55,0.01,DEM,DEM,False,61827,61827
2024,state_senate_governor_2000.json,2000,state_senate,governor,6,7.2,7.18,-0.02,REP,REP,False,30304,30314
2024,state_senate_governor_2000.json,2000,state_senate,governor,7,-11.08,-13.5,-2.42,DEM,DEM,False,59044,57007
2024,state_senate_governor_2000.json,2000,state_senate,governor,8,-29.26,-26.2,3.06,DEM,DEM,False,55261,57328
2024,state_senate_governor_2000.json,2000,state_senate,governor,9,-19.7,-18.78,0.92,DEM,DEM,False,62096,61942
2024,state_senate_governor_2000.json,2000,state_senate,governor,10,-2.74,-2.75,-0.01,DEM,DEM,False,42209,42261
2024,state_senate_governor_2000.json,2000,state_senate,governor,11,-21.46,-21.47,-0.01,DEM,DEM,False,60792,60723
2024,state_senate_governor_2000.json,2000,state_senate,governor,12,-7.0,-8.4,-1.4,DEM,DEM,False,42162,42261
2024,state_senate_governor_2000.json,2000,state_senate,governor,13,-6.61,-1.91,4.7,DEM,DEM,False,40034,43083
2024,state_senate_governor_2000.json,2000,state_senate,governor,14,-12.99,-32.75,-19.76,DEM,DEM,False,43132,40259
2024,state_senate_governor_2000.json,2000,state_senate,governor,15,-25.4,-21.86,3.54,DEM,DEM,False,61211,59498
2024,state_senate_governor_2000.json,2000,state_senate,governor,16,-6.76,-8.51,-1.75,DEM,DEM,False,76226,68987
2024,state_senate_governor_2000.json,2000,state_senate,governor,17,-5.02,-2.62,2.4,DEM,DEM,False,17886,27450
2024,state_senate_governor_2000.json,2000,state_senate,governor,18,-14.56,-7.1,7.46,DEM,DEM,False,48970,48653
2024,state_senate_governor_2000.json,2000,state_senate,governor,19,-20.63,-19.01,1.62,DEM,DEM,False,60014,53270
2024,state_senate_governor_2000.json,2000,state_senate,governor,20,-31.2,-29.47,1.73,DEM,DEM,False,41359,44224
2024,state_senate_governor_2000.json,2000,state_senate,governor,21,1.29,-2.83,-4.12,REP,DEM,True,50388,57168
2024,state_senate_governor_2000.json,2000,state_senate,governor,22,-37.9,-39.96,-2.06,DEM,DEM,False,54675,51338
2024,state_senate_governor_2000.json,2000,state_senate,governor,23,-30.53,-30.52,0.01,DEM,DEM,False,70935,70861
2024,state_senate_governor_2000.json,2000,state_senate,governor,24,-46.73,-46.76,-0.03,DEM,DEM,False,49102,49044
2024,state_senate_governor_2000.json,2000,state_senate,governor,25,8.85,8.55,-0.3,REP,REP,False,61238,60016
2024,state_senate_governor_2000.json,2000,state_senate,governor,26,-0.84,-11.88,-11.04,DEM,DEM,False,65793,69973
2024,state_senate_governor_2000.json,2000,state_senate,governor,27,-12.58,-14.69,-2.11,DEM,DEM,False,64078,62469
2024,state_senate_governor_2000.json,2000,state_senate,governor,28,-27.21,-14.7,12.51,DEM,DEM,False,67949,65435
2024,state_senate_governor_2000.json,2000,state_senate,governor,29,-3.62,-0.23,3.39,DEM,DEM,False,71569,75533
2024,state_senate_governor_2000.json,2000,state_senate,governor,30,14.03,14.01,-0.02,REP,REP,False,65850,65753
2024,state_senate_governor_2000.json,2000,state_senate,governor,31,-1.91,13.7,15.61,DEM,REP,True,60517,73899
2024,state_senate_governor_2000.json,2000,state_senate,governor,32,-3.58,-21.61,-18.03,DEM,DEM,False,78374,65004
2024,state_senate_governor_2000.json,2000,state_senate,governor,34,20.15,19.77,-0.38,REP,REP,False,47814,48146
2024,state_senate_governor_2000.json,2000,state_senate,governor,35,30.68,27.62,-3.06,REP,REP,False,39816,36848
2024,state_senate_governor_2000.json,2000,state_senate,governor,37,15.03,17.46,2.43,REP,REP,False,56178,53333
2024,state_senate_governor_2000.json,2000,state_senate,governor,38,4.91,2.79,-2.12,REP,REP,False,50931,32199
2024,state_senate_governor_2000.json,2000,state_senate,governor,39,4.86,4.28,-0.58,REP,REP,False,47608,47102
2024,state_senate_governor_2000.json,2000,state_senate,governor,40,8.3,-1.65,-9.95,REP,DEM,True,52141,57295
2024,state_senate_governor_2000.json,2000,state_senate,governor,41,9.72,-32.71,-42.43,REP,DEM,True,36035,52796
2024,state_senate_governor_2000.json,2000,state_senate,governor,42,-8.88,31.35,40.23,DEM,REP,True,67176,67347
2024,state_senate_governor_2000.json,2000,state_senate,governor,43,19.31,20.65,1.34,REP,REP,False,55210,55163
